DOMAIN,province,user_type,os,cdn_server,normal,abnormal
a0,*,*,*,*,3596,1510
a1,*,*,*,*,240,108
a10,*,*,*,*,328,152
a11,*,*,*,*,429,204
a12,*,*,*,*,6512,2839
a13,*,*,*,*,305,118
a14,*,*,*,*,540,207
a15,*,*,*,*,2431,1049
a16,*,*,*,*,5614,2360
a17,*,*,*,*,1403,535
a18,*,*,*,*,296,121
a19,*,*,*,*,15,3
a2,*,*,*,*,9,3
a20,*,*,*,*,1669,722
a21,*,*,*,*,22747,9536
a22,*,*,*,*,525,240
a23,*,*,*,*,95,37
a24,*,*,*,*,294,138
a25,*,*,*,*,744,282
a26,*,*,*,*,3,3
a27,*,*,*,*,646,275
a28,*,*,*,*,293,160
a29,*,*,*,*,518,235
a3,*,*,*,*,3502,1475
a30,*,*,*,*,367,152
a31,*,*,*,*,378,168
a32,*,*,*,*,449,190
a33,*,*,*,*,399,144
a34,*,*,*,*,398,190
a35,*,*,*,*,377,157
a36,*,*,*,*,324,234
a37,*,*,*,*,206,109
a38,*,*,*,*,435,201
a39,*,*,*,*,363,153
a4,*,*,*,*,3402,1461
a40,*,*,*,*,497,214
a41,*,*,*,*,554,280
a42,*,*,*,*,399,153
a43,*,*,*,*,507,180
a44,*,*,*,*,539,229
a45,*,*,*,*,27,9
a46,*,*,*,*,286,125
a47,*,*,*,*,437,175
a5,*,*,*,*,863,373
a6,*,*,*,*,576,261
a7,*,*,*,*,287,136
a8,*,*,*,*,1643,739
a9,*,*,*,*,439,191
*,b0,*,*,*,13318,5779
*,b1,*,*,*,1083,447
*,b10,*,*,*,225,81
*,b11,*,*,*,687,234
*,b12,*,*,*,1205,457
*,b13,*,*,*,236,97
*,b14,*,*,*,2674,1183
*,b15,*,*,*,667,251
*,b16,*,*,*,1194,447
*,b17,*,*,*,3318,1341
*,b18,*,*,*,5834,2446
*,b19,*,*,*,424,170
*,b2,*,*,*,224,106
*,b20,*,*,*,620,238
*,b21,*,*,*,241,89
*,b22,*,*,*,202,89
*,b23,*,*,*,938,403
*,b24,*,*,*,364,176
*,b25,*,*,*,1740,732
*,b26,*,*,*,56,28
*,b27,*,*,*,393,171
*,b28,*,*,*,149,67
*,b3,*,*,*,1316,541
*,b4,*,*,*,679,293
*,b5,*,*,*,487,227
*,b6,*,*,*,815,379
*,b7,*,*,*,6,3
*,b8,*,*,*,1361,562
*,b9,*,*,*,26450,11499
*,*,c0,*,*,14917,6361
*,*,c1,*,*,15029,6183
*,*,c2,*,*,6491,2929
*,*,c3,*,*,10915,4594
*,*,c4,*,*,8486,3734
*,*,c5,*,*,11068,4735
*,*,*,d0,*,16888,7118
*,*,*,d1,*,15606,6687
*,*,*,d2,*,9840,4116
*,*,*,d3,*,15292,6572
*,*,*,d4,*,9280,4043
*,*,*,*,e0,367,149
*,*,*,*,e1,379,155
*,*,*,*,e10,363,168
*,*,*,*,e100,97,41
*,*,*,*,e101,178,71
*,*,*,*,e102,168,75
*,*,*,*,e103,179,70
*,*,*,*,e104,194,82
*,*,*,*,e105,155,73
*,*,*,*,e106,182,67
*,*,*,*,e107,194,76
*,*,*,*,e108,159,63
*,*,*,*,e109,162,78
*,*,*,*,e11,400,161
*,*,*,*,e110,156,81
*,*,*,*,e111,187,68
*,*,*,*,e112,161,73
*,*,*,*,e113,167,76
*,*,*,*,e114,165,96
*,*,*,*,e115,182,76
*,*,*,*,e116,179,73
*,*,*,*,e117,178,80
*,*,*,*,e118,181,68
*,*,*,*,e119,153,81
*,*,*,*,e12,379,155
*,*,*,*,e120,6,2
*,*,*,*,e121,3,5
*,*,*,*,e122,7,1
*,*,*,*,e123,4,4
*,*,*,*,e124,5,3
*,*,*,*,e125,7,1
*,*,*,*,e126,179,88
*,*,*,*,e127,172,74
*,*,*,*,e128,367,149
*,*,*,*,e129,375,162
*,*,*,*,e13,382,146
*,*,*,*,e130,386,184
*,*,*,*,e131,374,163
*,*,*,*,e132,405,154
*,*,*,*,e133,377,134
*,*,*,*,e134,365,173
*,*,*,*,e135,395,175
*,*,*,*,e136,405,148
*,*,*,*,e137,365,161
*,*,*,*,e138,382,151
*,*,*,*,e139,347,172
*,*,*,*,e14,380,154
*,*,*,*,e140,379,159
*,*,*,*,e141,373,162
*,*,*,*,e142,367,147
*,*,*,*,e143,538,234
*,*,*,*,e144,59,28
*,*,*,*,e145,63,24
*,*,*,*,e146,53,34
*,*,*,*,e147,62,16
*,*,*,*,e148,45,33
*,*,*,*,e149,50,28
*,*,*,*,e15,375,183
*,*,*,*,e150,57,24
*,*,*,*,e151,65,31
*,*,*,*,e152,64,32
*,*,*,*,e153,108,57
*,*,*,*,e154,100,59
*,*,*,*,e155,49,14
*,*,*,*,e156,70,29
*,*,*,*,e157,73,32
*,*,*,*,e158,66,18
*,*,*,*,e159,46,26
*,*,*,*,e16,377,175
*,*,*,*,e160,58,35
*,*,*,*,e161,66,27
*,*,*,*,e162,65,34
*,*,*,*,e163,72,21
*,*,*,*,e164,64,26
*,*,*,*,e165,63,24
*,*,*,*,e166,67,32
*,*,*,*,e167,90,24
*,*,*,*,e168,80,37
*,*,*,*,e169,96,51
*,*,*,*,e17,411,180
*,*,*,*,e170,45,27
*,*,*,*,e171,42,18
*,*,*,*,e172,81,57
*,*,*,*,e173,57,27
*,*,*,*,e174,54,30
*,*,*,*,e175,42,24
*,*,*,*,e176,601,239
*,*,*,*,e177,606,240
*,*,*,*,e178,118,35
*,*,*,*,e179,126,39
*,*,*,*,e18,398,175
*,*,*,*,e180,120,48
*,*,*,*,e181,119,40
*,*,*,*,e182,580,248
*,*,*,*,e183,572,250
*,*,*,*,e184,604,251
*,*,*,*,e185,582,234
*,*,*,*,e186,572,247
*,*,*,*,e187,570,243
*,*,*,*,e188,602,247
*,*,*,*,e189,569,262
*,*,*,*,e19,356,160
*,*,*,*,e190,605,238
*,*,*,*,e191,584,253
*,*,*,*,e192,66,24
*,*,*,*,e193,61,32
*,*,*,*,e194,63,39
*,*,*,*,e195,101,43
*,*,*,*,e196,98,40
*,*,*,*,e197,95,34
*,*,*,*,e198,91,29
*,*,*,*,e199,59,25
*,*,*,*,e2,346,131
