DOMAIN,province,user_type,os,cdn_server,normal,abnormal
a0,*,*,*,*,4613.0,493.0
a1,*,*,*,*,312.0,36.0
a10,*,*,*,*,435.0,45.0
a11,*,*,*,*,557.0,76.0
a12,*,*,*,*,8384.0,967.0
a13,*,*,*,*,384.0,39.0
a14,*,*,*,*,680.0,67.0
a15,*,*,*,*,3146.0,334.0
a16,*,*,*,*,7148.0,826.0
a17,*,*,*,*,1741.0,197.0
a18,*,*,*,*,380.0,37.0
a19,*,*,*,*,16.0,2.0
a2,*,*,*,*,10.0,2.0
a20,*,*,*,*,2136.0,255.0
a21,*,*,*,*,29062.0,3221.0
a22,*,*,*,*,681.0,84.0
a23,*,*,*,*,118.0,14.0
a24,*,*,*,*,381.0,51.0
a25,*,*,*,*,815.0,211.0
a26,*,*,*,*,5.0,1.0
a27,*,*,*,*,845.0,76.0
a28,*,*,*,*,416.0,37.0
a29,*,*,*,*,687.0,66.0
a3,*,*,*,*,4471.0,506.0
a30,*,*,*,*,471.0,48.0
a31,*,*,*,*,485.0,61.0
a32,*,*,*,*,583.0,56.0
a33,*,*,*,*,473.0,70.0
a34,*,*,*,*,532.0,56.0
a35,*,*,*,*,486.0,48.0
a36,*,*,*,*,504.0,54.0
a37,*,*,*,*,276.0,39.0
a38,*,*,*,*,564.0,72.0
a39,*,*,*,*,470.0,46.0
a4,*,*,*,*,4370.0,493.0
a40,*,*,*,*,647.0,64.0
a41,*,*,*,*,748.0,86.0
a42,*,*,*,*,490.0,62.0
a43,*,*,*,*,608.0,79.0
a44,*,*,*,*,691.0,77.0
a45,*,*,*,*,32.0,4.0
a46,*,*,*,*,368.0,43.0
a47,*,*,*,*,548.0,64.0
a5,*,*,*,*,1107.0,129.0
a6,*,*,*,*,753.0,84.0
a7,*,*,*,*,380.0,43.0
a8,*,*,*,*,2134.0,248.0
a9,*,*,*,*,562.0,68.0
*,b0,*,*,*,17149.0,1948.0
*,b1,*,*,*,1370.0,160.0
*,b10,*,*,*,275.0,31.0
*,b11,*,*,*,840.0,81.0
*,b12,*,*,*,1496.0,166.0
*,b13,*,*,*,308.0,25.0
*,b14,*,*,*,3477.0,380.0
*,b15,*,*,*,822.0,96.0
*,b16,*,*,*,1456.0,185.0
*,b17,*,*,*,4228.0,431.0
*,b18,*,*,*,7408.0,872.0
*,b19,*,*,*,535.0,59.0
*,b2,*,*,*,292.0,38.0
*,b20,*,*,*,776.0,82.0
*,b21,*,*,*,301.0,29.0
*,b22,*,*,*,265.0,26.0
*,b23,*,*,*,1193.0,148.0
*,b24,*,*,*,493.0,47.0
*,b25,*,*,*,2242.0,230.0
*,b26,*,*,*,78.0,6.0
*,b27,*,*,*,502.0,62.0
*,b28,*,*,*,200.0,16.0
*,b3,*,*,*,1670.0,187.0
*,b4,*,*,*,867.0,105.0
*,b5,*,*,*,635.0,79.0
*,b6,*,*,*,1076.0,118.0
*,b7,*,*,*,8.0,1.0
*,b8,*,*,*,1741.0,182.0
*,b9,*,*,*,34002.0,3947.0
*,*,c0,*,*,19078.0,2200.0
*,*,c1,*,*,19027.0,2185.0
*,*,c2,*,*,8444.0,976.0
*,*,c3,*,*,13958.0,1551.0
*,*,c4,*,*,10990.0,1230.0
*,*,c5,*,*,14208.0,1595.0
*,*,*,d0,*,21584.0,2422.0
*,*,*,d1,*,20064.0,2229.0
*,*,*,d2,*,12503.0,1453.0
*,*,*,d3,*,19629.0,2235.0
*,*,*,d4,*,11925.0,1398.0
*,*,*,*,e0,469.0,47.0
*,*,*,*,e1,473.0,61.0
*,*,*,*,e10,485.0,46.0
*,*,*,*,e100,121.0,17.0
*,*,*,*,e101,227.0,22.0
*,*,*,*,e102,206.0,37.0
*,*,*,*,e103,219.0,30.0
*,*,*,*,e104,247.0,29.0
*,*,*,*,e105,211.0,17.0
*,*,*,*,e106,223.0,26.0
*,*,*,*,e107,244.0,26.0
*,*,*,*,e108,204.0,18.0
*,*,*,*,e109,221.0,19.0
*,*,*,*,e11,504.0,57.0
*,*,*,*,e110,214.0,23.0
*,*,*,*,e111,219.0,36.0
*,*,*,*,e112,215.0,19.0
*,*,*,*,e113,218.0,25.0
*,*,*,*,e114,227.0,34.0
*,*,*,*,e115,234.0,24.0
*,*,*,*,e116,225.0,27.0
*,*,*,*,e117,236.0,22.0
*,*,*,*,e118,223.0,26.0
*,*,*,*,e119,218.0,16.0
*,*,*,*,e12,491.0,43.0
*,*,*,*,e120,8.0,0.0
*,*,*,*,e121,6.0,2.0
*,*,*,*,e122,7.0,1.0
*,*,*,*,e123,7.0,1.0
*,*,*,*,e124,8.0,0.0
*,*,*,*,e125,7.0,1.0
*,*,*,*,e126,238.0,29.0
*,*,*,*,e127,225.0,21.0
*,*,*,*,e128,458.0,58.0
*,*,*,*,e129,491.0,46.0
*,*,*,*,e13,474.0,54.0
*,*,*,*,e130,518.0,52.0
*,*,*,*,e131,484.0,53.0
*,*,*,*,e132,515.0,44.0
*,*,*,*,e133,463.0,48.0
*,*,*,*,e134,482.0,56.0
*,*,*,*,e135,505.0,65.0
*,*,*,*,e136,503.0,50.0
*,*,*,*,e137,476.0,50.0
*,*,*,*,e138,472.0,61.0
*,*,*,*,e139,470.0,49.0
*,*,*,*,e14,485.0,49.0
*,*,*,*,e140,487.0,51.0
*,*,*,*,e141,479.0,56.0
*,*,*,*,e142,466.0,48.0
*,*,*,*,e143,682.0,90.0
*,*,*,*,e144,79.0,8.0
*,*,*,*,e145,79.0,8.0
*,*,*,*,e146,79.0,8.0
*,*,*,*,e147,71.0,7.0
*,*,*,*,e148,67.0,11.0
*,*,*,*,e149,72.0,6.0
*,*,*,*,e15,508.0,50.0
*,*,*,*,e150,71.0,10.0
*,*,*,*,e151,84.0,12.0
*,*,*,*,e152,82.0,14.0
*,*,*,*,e153,151.0,14.0
*,*,*,*,e154,152.0,7.0
*,*,*,*,e155,53.0,10.0
*,*,*,*,e156,90.0,9.0
*,*,*,*,e157,94.0,11.0
*,*,*,*,e158,73.0,11.0
*,*,*,*,e159,64.0,8.0
*,*,*,*,e16,506.0,46.0
*,*,*,*,e160,85.0,8.0
*,*,*,*,e161,82.0,11.0
*,*,*,*,e162,86.0,13.0
*,*,*,*,e163,85.0,8.0
*,*,*,*,e164,87.0,3.0
*,*,*,*,e165,81.0,6.0
*,*,*,*,e166,85.0,14.0
*,*,*,*,e167,105.0,9.0
*,*,*,*,e168,108.0,9.0
*,*,*,*,e169,132.0,15.0
*,*,*,*,e17,522.0,69.0
*,*,*,*,e170,68.0,4.0
*,*,*,*,e171,54.0,6.0
*,*,*,*,e172,128.0,10.0
*,*,*,*,e173,78.0,6.0
*,*,*,*,e174,72.0,12.0
*,*,*,*,e175,57.0,9.0
*,*,*,*,e176,746.0,94.0
*,*,*,*,e177,769.0,77.0
*,*,*,*,e178,133.0,20.0
*,*,*,*,e179,148.0,17.0
*,*,*,*,e18,521.0,52.0
*,*,*,*,e180,145.0,23.0
*,*,*,*,e181,146.0,13.0
*,*,*,*,e182,747.0,81.0
*,*,*,*,e183,741.0,81.0
*,*,*,*,e184,756.0,99.0
*,*,*,*,e185,745.0,71.0
*,*,*,*,e186,733.0,86.0
*,*,*,*,e187,722.0,91.0
*,*,*,*,e188,763.0,86.0
*,*,*,*,e189,730.0,101.0
*,*,*,*,e19,462.0,54.0
*,*,*,*,e190,764.0,79.0
*,*,*,*,e191,751.0,86.0
*,*,*,*,e192,83.0,7.0
*,*,*,*,e193,85.0,8.0
*,*,*,*,e194,92.0,10.0
*,*,*,*,e195,132.0,12.0
*,*,*,*,e196,127.0,11.0
*,*,*,*,e197,115.0,14.0
*,*,*,*,e198,106.0,14.0
*,*,*,*,e199,72.0,12.0
*,*,*,*,e2,436.0,41.0
*,*,*,*,e20,510.0,54.0
*,*,*,*,e200,74.0,7.0
*,*,*,*,e201,77.0,7.0
*,*,*,*,e202,95.0,10.0
*,*,*,*,e203,110.0,10.0
*,*,*,*,e204,104.0,10.0
*,*,*,*,e205,100.0,17.0
*,*,*,*,e21,515.0,58.0
*,*,*,*,e22,505.0,50.0
*,*,*,*,e23,463.0,56.0
*,*,*,*,e24,499.0,50.0
*,*,*,*,e25,463.0,53.0
*,*,*,*,e26,456.0,45.0
*,*,*,*,e27,504.0,57.0
*,*,*,*,e28,487.0,59.0
*,*,*,*,e29,488.0,49.0
*,*,*,*,e3,476.0,55.0
*,*,*,*,e30,472.0,50.0
*,*,*,*,e31,497.0,61.0
*,*,*,*,e32,524.0,55.0
*,*,*,*,e33,453.0,39.0
*,*,*,*,e34,454.0,47.0
*,*,*,*,e35,462.0,45.0
*,*,*,*,e36,472.0,53.0
*,*,*,*,e37,525.0,51.0
*,*,*,*,e38,913.0,113.0
*,*,*,*,e39,918.0,111.0
*,*,*,*,e4,472.0,56.0
*,*,*,*,e40,946.0,113.0
*,*,*,*,e41,937.0,101.0
*,*,*,*,e42,926.0,118.0
*,*,*,*,e43,937.0,92.0
*,*,*,*,e44,869.0,100.0
*,*,*,*,e45,974.0,94.0
*,*,*,*,e46,944.0,127.0
*,*,*,*,e47,475.0,65.0
*,*,*,*,e48,498.0,57.0
*,*,*,*,e49,487.0,59.0
*,*,*,*,e5,474.0,42.0
*,*,*,*,e50,469.0,50.0
*,*,*,*,e51,476.0,61.0
*,*,*,*,e52,528.0,57.0
*,*,*,*,e53,503.0,61.0
*,*,*,*,e54,461.0,52.0
*,*,*,*,e55,488.0,64.0
*,*,*,*,e56,488.0,46.0
*,*,*,*,e57,530.0,61.0
*,*,*,*,e58,492.0,66.0
*,*,*,*,e59,507.0,66.0
*,*,*,*,e6,536.0,58.0
*,*,*,*,e60,511.0,62.0
*,*,*,*,e61,477.0,54.0
