DOMAIN,province,user_type,os,cdn_server,normal,abnormal
315.live.cmvideo.cn,9999,0,*,*,202.0,47.0
315.live.cmvideo.cn,9999,1,*,*,208.0,68.0
315.live.cmvideo.cn,9999,4,*,*,104.0,19.0
315.live.cmvideo.cn,9999,9,*,*,152.0,40.0
315.live.cmvideo.cn,上海,9,*,*,51.0,15.0
315.live.cmvideo.cn,北京,9,*,*,33.0,9.0
315.live.cmvideo.cn,天津,4,*,*,83.0,19.0
315.live.cmvideo.cn,山东,0,*,*,225.0,45.0
315.live.cmvideo.cn,山东,1,*,*,304.0,68.0
315.live.cmvideo.cn,山东,2,*,*,307.0,59.0
315.live.cmvideo.cn,山东,3,*,*,254.0,67.0
315.live.cmvideo.cn,山东,4,*,*,231.0,54.0
315.live.cmvideo.cn,山东,9,*,*,258.0,69.0
315.live.cmvideo.cn,广西,9,*,*,21.0,3.0
315.live.cmvideo.cn,江苏,3,*,*,233.0,61.0
315.live.cmvideo.cn,江苏,4,*,*,4.0,2.0
315.live.cmvideo.cn,河北,9,*,*,3.0,0.0
315.live.cmvideo.cn,河南,0,*,*,104.0,31.0
315.live.cmvideo.cn,河南,1,*,*,237.0,69.0
315.live.cmvideo.cn,河南,3,*,*,218.0,61.0
315.live.cmvideo.cn,河南,9,*,*,111.0,27.0
315.live.cmvideo.cn,浙江,0,*,*,123.0,30.0
315.live.cmvideo.cn,浙江,1,*,*,276.0,72.0
315.live.cmvideo.cn,浙江,2,*,*,18.0,3.0
315.live.cmvideo.cn,浙江,3,*,*,214.0,44.0
315.live.cmvideo.cn,浙江,4,*,*,118.0,32.0
cache.family.migu.cn,9999,1,*,*,23.0,4.0
cache.family.migu.cn,北京,9,*,*,3.0,0.0
cache.family.migu.cn,山东,1,*,*,64.0,17.0
cache.family.migu.cn,山东,2,*,*,58.0,17.0
cache.family.migu.cn,山东,3,*,*,23.0,4.0
cache.family.migu.cn,山东,9,*,*,30.0,6.0
cache.family.migu.cn,河南,1,*,*,23.0,4.0
cache.family.migu.cn,浙江,1,*,*,37.0,5.0
cache.family.migu.cn,浙江,3,*,*,23.0,4.0
cache.family.migu.cn,浙江,4,*,*,2.0,1.0
download.mlocso.com,9999,1,*,*,2.0,1.0
download.mlocso.com,北京,9,*,*,2.0,1.0
download.mlocso.com,山东,0,*,*,3.0,0.0
download.mlocso.com,浙江,4,*,*,2.0,1.0
hlsmgspdl.miguvideo.com,9999,0,*,*,238.0,86.0
hlsmgspdl.miguvideo.com,9999,1,*,*,140.0,40.0
hlsmgspdl.miguvideo.com,9999,4,*,*,44.0,10.0
hlsmgspdl.miguvideo.com,9999,9,*,*,193.0,44.0
hlsmgspdl.miguvideo.com,上海,9,*,*,16.0,2.0
hlsmgspdl.miguvideo.com,北京,0,*,*,2.0,1.0
hlsmgspdl.miguvideo.com,北京,9,*,*,36.0,6.0
hlsmgspdl.miguvideo.com,安徽,9,*,*,9.0,3.0
hlsmgspdl.miguvideo.com,山东,0,*,*,227.0,64.0
hlsmgspdl.miguvideo.com,山东,1,*,*,316.0,86.0
hlsmgspdl.miguvideo.com,山东,2,*,*,317.0,70.0
hlsmgspdl.miguvideo.com,山东,3,*,*,235.0,50.0
hlsmgspdl.miguvideo.com,山东,4,*,*,125.0,31.0
hlsmgspdl.miguvideo.com,山东,9,*,*,168.0,39.0
hlsmgspdl.miguvideo.com,广东,1,*,*,25.0,8.0
hlsmgspdl.miguvideo.com,广西,1,*,*,2.0,1.0
hlsmgspdl.miguvideo.com,江苏,3,*,*,160.0,53.0
hlsmgspdl.miguvideo.com,江苏,4,*,*,49.0,14.0
hlsmgspdl.miguvideo.com,河北,1,*,*,5.0,1.0
hlsmgspdl.miguvideo.com,河南,0,*,*,153.0,45.0
