DOMAIN,province,user_type,os,cdn_server,normal,abnormal
a0,*,*,*,*,4239.0,867.0
a1,*,*,*,*,240.0,108.0
a10,*,*,*,*,480.0,0.0
a11,*,*,*,*,531.0,102.0
a12,*,*,*,*,8016.0,1335.0
a13,*,*,*,*,396.0,27.0
a14,*,*,*,*,672.0,75.0
a15,*,*,*,*,3042.0,438.0
a16,*,*,*,*,6837.0,1137.0
a17,*,*,*,*,1578.0,360.0
a18,*,*,*,*,384.0,33.0
a19,*,*,*,*,18.0,0.0
a2,*,*,*,*,12.0,0.0
a20,*,*,*,*,2007.0,384.0
a21,*,*,*,*,28884.0,3399.0
a22,*,*,*,*,588.0,177.0
a23,*,*,*,*,132.0,0.0
a24,*,*,*,*,402.0,30.0
a25,*,*,*,*,837.0,189.0
a26,*,*,*,*,6.0,0.0
a27,*,*,*,*,840.0,81.0
a28,*,*,*,*,405.0,48.0
a29,*,*,*,*,672.0,81.0
a3,*,*,*,*,4383.0,594.0
a30,*,*,*,*,486.0,33.0
a31,*,*,*,*,462.0,84.0
a32,*,*,*,*,561.0,78.0
a33,*,*,*,*,498.0,45.0
a34,*,*,*,*,507.0,81.0
a35,*,*,*,*,462.0,72.0
a36,*,*,*,*,531.0,27.0
a37,*,*,*,*,264.0,51.0
a38,*,*,*,*,531.0,105.0
a39,*,*,*,*,459.0,57.0
a4,*,*,*,*,4204.0,659.0
a40,*,*,*,*,633.0,78.0
a41,*,*,*,*,744.0,90.0
a42,*,*,*,*,519.0,33.0
a43,*,*,*,*,597.0,90.0
a44,*,*,*,*,681.0,87.0
a45,*,*,*,*,36.0,0.0
a46,*,*,*,*,411.0,0.0
a47,*,*,*,*,534.0,78.0
a5,*,*,*,*,930.0,306.0
a6,*,*,*,*,756.0,81.0
a7,*,*,*,*,390.0,33.0
a8,*,*,*,*,2082.0,300.0
a9,*,*,*,*,594.0,36.0
*,b0,*,*,*,15871.0,3226.0
*,b1,*,*,*,1362.0,168.0
*,b10,*,*,*,252.0,54.0
*,b11,*,*,*,828.0,93.0
*,b12,*,*,*,1431.0,231.0
*,b13,*,*,*,258.0,75.0
*,b14,*,*,*,3593.0,264.0
*,b15,*,*,*,729.0,189.0
*,b16,*,*,*,1311.0,330.0
*,b17,*,*,*,3936.0,723.0
*,b18,*,*,*,7290.0,990.0
*,b19,*,*,*,561.0,33.0
*,b2,*,*,*,330.0,0.0
*,b20,*,*,*,792.0,66.0
*,b21,*,*,*,273.0,57.0
*,b22,*,*,*,279.0,12.0
*,b23,*,*,*,1236.0,105.0
*,b24,*,*,*,519.0,21.0
*,b25,*,*,*,2250.0,222.0
*,b26,*,*,*,60.0,24.0
*,b27,*,*,*,459.0,105.0
*,b28,*,*,*,144.0,72.0
*,b3,*,*,*,1551.0,306.0
*,b4,*,*,*,804.0,168.0
*,b5,*,*,*,690.0,24.0
*,b6,*,*,*,1122.0,72.0
*,b7,*,*,*,9.0,0.0
*,b8,*,*,*,1698.0,225.0
*,b9,*,*,*,33835.0,4114.0
*,*,c0,*,*,16979.0,4299.0
