DOMAIN,province,user_type,os,cdn_server,normal,abnormal
315.live.cmvideo.cn,9999,0,*,*,206.0,43.0
315.live.cmvideo.cn,9999,1,*,*,222.0,54.0
315.live.cmvideo.cn,9999,4,*,*,92.0,31.0
315.live.cmvideo.cn,9999,9,*,*,155.0,37.0
315.live.cmvideo.cn,上海,9,*,*,51.0,15.0
315.live.cmvideo.cn,北京,9,*,*,33.0,9.0
315.live.cmvideo.cn,天津,4,*,*,81.0,21.0
315.live.cmvideo.cn,山东,0,*,*,224.0,46.0
315.live.cmvideo.cn,山东,1,*,*,286.0,86.0
315.live.cmvideo.cn,山东,2,*,*,288.0,78.0
315.live.cmvideo.cn,山东,3,*,*,250.0,71.0
315.live.cmvideo.cn,山东,4,*,*,221.0,64.0
315.live.cmvideo.cn,山东,9,*,*,262.0,65.0
315.live.cmvideo.cn,广西,9,*,*,18.0,6.0
315.live.cmvideo.cn,江苏,3,*,*,237.0,57.0
315.live.cmvideo.cn,江苏,4,*,*,5.0,1.0
315.live.cmvideo.cn,河北,9,*,*,1.0,2.0
315.live.cmvideo.cn,河南,0,*,*,101.0,34.0
315.live.cmvideo.cn,河南,1,*,*,246.0,60.0
315.live.cmvideo.cn,河南,3,*,*,222.0,57.0
315.live.cmvideo.cn,河南,9,*,*,115.0,23.0
315.live.cmvideo.cn,浙江,0,*,*,115.0,38.0
315.live.cmvideo.cn,浙江,1,*,*,279.0,69.0
315.live.cmvideo.cn,浙江,2,*,*,17.0,4.0
315.live.cmvideo.cn,浙江,3,*,*,211.0,47.0
315.live.cmvideo.cn,浙江,4,*,*,122.0,28.0
cache.family.migu.cn,9999,1,*,*,19.0,8.0
cache.family.migu.cn,北京,9,*,*,1.0,2.0
cache.family.migu.cn,山东,1,*,*,65.0,16.0
cache.family.migu.cn,山东,2,*,*,63.0,12.0
cache.family.migu.cn,山东,3,*,*,19.0,8.0
cache.family.migu.cn,山东,9,*,*,31.0,5.0
cache.family.migu.cn,河南,1,*,*,18.0,9.0
cache.family.migu.cn,浙江,1,*,*,37.0,5.0
cache.family.migu.cn,浙江,3,*,*,24.0,3.0
cache.family.migu.cn,浙江,4,*,*,3.0,0.0
download.mlocso.com,9999,1,*,*,1.0,2.0
download.mlocso.com,北京,9,*,*,3.0,0.0
download.mlocso.com,山东,0,*,*,3.0,0.0
download.mlocso.com,浙江,4,*,*,3.0,0.0
hlsmgspdl.miguvideo.com,9999,0,*,*,240.0,84.0
hlsmgspdl.miguvideo.com,9999,1,*,*,150.0,30.0
hlsmgspdl.miguvideo.com,9999,4,*,*,41.0,13.0
hlsmgspdl.miguvideo.com,9999,9,*,*,195.0,42.0
hlsmgspdl.miguvideo.com,上海,9,*,*,13.0,5.0
hlsmgspdl.miguvideo.com,北京,0,*,*,3.0,0.0
hlsmgspdl.miguvideo.com,北京,9,*,*,32.0,10.0
hlsmgspdl.miguvideo.com,安徽,9,*,*,8.0,4.0
hlsmgspdl.miguvideo.com,山东,0,*,*,231.0,60.0
hlsmgspdl.miguvideo.com,山东,1,*,*,328.0,74.0
hlsmgspdl.miguvideo.com,山东,2,*,*,308.0,79.0
hlsmgspdl.miguvideo.com,山东,3,*,*,223.0,62.0
hlsmgspdl.miguvideo.com,山东,4,*,*,131.0,25.0
hlsmgspdl.miguvideo.com,山东,9,*,*,167.0,40.0
hlsmgspdl.miguvideo.com,广东,1,*,*,31.0,2.0
hlsmgspdl.miguvideo.com,广西,1,*,*,2.0,1.0
hlsmgspdl.miguvideo.com,江苏,3,*,*,170.0,43.0
hlsmgspdl.miguvideo.com,江苏,4,*,*,50.0,13.0
hlsmgspdl.miguvideo.com,河北,1,*,*,6.0,0.0
hlsmgspdl.miguvideo.com,河南,0,*,*,159.0,39.0
hlsmgspdl.miguvideo.com,河南,1,*,*,199.0,35.0
hlsmgspdl.miguvideo.com,河南,3,*,*,227.0,46.0
hlsmgspdl.miguvideo.com,河南,4,*,*,24.0,6.0
hlsmgspdl.miguvideo.com,河南,9,*,*,174.0,42.0
hlsmgspdl.miguvideo.com,浙江,0,*,*,188.0,46.0
hlsmgspdl.miguvideo.com,浙江,1,*,*,329.0,67.0
hlsmgspdl.miguvideo.com,浙江,2,*,*,43.0,8.0
hlsmgspdl.miguvideo.com,浙江,3,*,*,163.0,44.0
hlsmgspdl.miguvideo.com,浙江,4,*,*,134.0,34.0
hlsmgspdl.miguvideo.com,湖北,0,*,*,8.0,1.0
hlsmgspdl.miguvideo.com,湖北,1,*,*,22.0,8.0
