DOMAIN,province,user_type,os,cdn_server,normal,abnormal
315.live.cmvideo.cn,9999,*,*,*,683.0,157.0
315.live.cmvideo.cn,上海,*,*,*,49.0,17.0
315.live.cmvideo.cn,北京,*,*,*,35.0,7.0
315.live.cmvideo.cn,天津,*,*,*,86.0,16.0
315.live.cmvideo.cn,山东,*,*,*,1550.0,391.0
315.live.cmvideo.cn,广西,*,*,*,6.0,18.0
315.live.cmvideo.cn,江苏,*,*,*,240.0,60.0
315.live.cmvideo.cn,河北,*,*,*,3.0,0.0
315.live.cmvideo.cn,河南,*,*,*,690.0,168.0
315.live.cmvideo.cn,浙江,*,*,*,743.0,187.0
cache.family.migu.cn,9999,*,*,*,24.0,3.0
cache.family.migu.cn,北京,*,*,*,3.0,0.0
cache.family.migu.cn,山东,*,*,*,170.0,49.0
cache.family.migu.cn,河南,*,*,*,21.0,6.0
cache.family.migu.cn,浙江,*,*,*,55.0,17.0
download.mlocso.com,9999,*,*,*,2.0,1.0
download.mlocso.com,北京,*,*,*,3.0,0.0
download.mlocso.com,山东,*,*,*,3.0,0.0
download.mlocso.com,浙江,*,*,*,2.0,1.0
hlsmgspdl.miguvideo.com,9999,*,*,*,658.0,137.0
hlsmgspdl.miguvideo.com,上海,*,*,*,13.0,5.0
hlsmgspdl.miguvideo.com,北京,*,*,*,36.0,9.0
hlsmgspdl.miguvideo.com,安徽,*,*,*,9.0,3.0
hlsmgspdl.miguvideo.com,山东,*,*,*,1381.0,347.0
hlsmgspdl.miguvideo.com,广东,*,*,*,25.0,8.0
hlsmgspdl.miguvideo.com,广西,*,*,*,2.0,1.0
hlsmgspdl.miguvideo.com,江苏,*,*,*,225.0,51.0
hlsmgspdl.miguvideo.com,河北,*,*,*,6.0,0.0
hlsmgspdl.miguvideo.com,河南,*,*,*,744.0,207.0
hlsmgspdl.miguvideo.com,浙江,*,*,*,842.0,214.0
hlsmgspdl.miguvideo.com,湖北,*,*,*,28.0,11.0
hlsmgspdl.miguvideo.com,福建,*,*,*,13.0,2.0
hlsmgsplive.miguvideo.com,9999,*,*,*,1210.0,310.0
hlsmgsplive.miguvideo.com,北京,*,*,*,3.0,0.0
hlsmgsplive.miguvideo.com,山东,*,*,*,2392.0,613.0
hlsmgsplive.miguvideo.com,江苏,*,*,*,271.0,64.0
hlsmgzblive.miguvideo.com,9999,*,*,*,196.0,44.0
hlsmgzblive.miguvideo.com,北京,*,*,*,1.0,2.0
hlsmgzblive.miguvideo.com,山东,*,*,*,762.0,183.0
hlsmgzblive.miguvideo.com,江苏,*,*,*,42.0,6.0
img.9ask.cn,9999,*,*,*,215.0,43.0
img.9ask.cn,山东,*,*,*,412.0,113.0
img.9ask.cn,江苏,*,*,*,47.0,7.0
invoke.hzrsj.gov.cn,9999,*,*,*,117.0,30.0
invoke.hzrsj.gov.cn,山东,*,*,*,222.0,54.0
iphone.cmvideo.cn,9999,*,*,*,692.0,166.0
iphone.cmvideo.cn,北京,*,*,*,2.0,1.0
iphone.cmvideo.cn,天津,*,*,*,74.0,10.0
iphone.cmvideo.cn,山东,*,*,*,875.0,220.0
iphone.cmvideo.cn,江苏,*,*,*,164.0,40.0
iphone.cmvideo.cn,河北,*,*,*,122.0,16.0
jwc.wfu.edu.cn,9999,*,*,*,97.0,38.0
jwc.wfu.edu.cn,山东,*,*,*,387.0,108.0
lib.wfu.edu.cn,9999,*,*,*,72.0,15.0
lib.wfu.edu.cn,山东,*,*,*,303.0,90.0
liveimg.qdqss.cn,9999,*,*,*,123.0,36.0
liveimg.qdqss.cn,山东,*,*,*,359.0,88.0
liveimg.qdqss.cn,江苏,*,*,*,21.0,6.0
ltsyd.qq.com,9999,*,*,*,1738.0,416.0
ltsyd.qq.com,上海,*,*,*,17.0,1.0
ltsyd.qq.com,云南,*,*,*,109.0,23.0
ltsyd.qq.com,北京,*,*,*,371.0,106.0
ltsyd.qq.com,吉林,*,*,*,285.0,66.0
ltsyd.qq.com,四川,*,*,*,193.0,59.0
ltsyd.qq.com,天津,*,*,*,125.0,43.0
ltsyd.qq.com,安徽,*,*,*,79.0,23.0
ltsyd.qq.com,山东,*,*,*,2691.0,642.0
ltsyd.qq.com,山西,*,*,*,7.0,2.0
ltsyd.qq.com,广东,*,*,*,49.0,11.0
ltsyd.qq.com,广西,*,*,*,149.0,40.0
ltsyd.qq.com,新疆,*,*,*,139.0,23.0
ltsyd.qq.com,江苏,*,*,*,186.0,48.0
ltsyd.qq.com,江西,*,*,*,79.0,23.0
ltsyd.qq.com,河北,*,*,*,67.0,11.0
ltsyd.qq.com,河南,*,*,*,128.0,34.0
ltsyd.qq.com,浙江,*,*,*,23.0,4.0
ltsyd.qq.com,湖北,*,*,*,132.0,33.0
ltsyd.qq.com,湖南,*,*,*,23.0,10.0
ltsyd.qq.com,甘肃,*,*,*,2.0,1.0
ltsyd.qq.com,福建,*,*,*,50.0,10.0
ltsyd.qq.com,贵州,*,*,*,80.0,22.0
ltsyd.qq.com,辽宁,*,*,*,475.0,122.0
ltsyd.qq.com,陕西,*,*,*,299.0,82.0
m.wfu.edu.cn,9999,*,*,*,84.0,27.0
m.wfu.edu.cn,山东,*,*,*,253.0,59.0
mcontent.10086.cn,9999,*,*,*,147.0,27.0
mcontent.10086.cn,北京,*,*,*,3.0,0.0
mcontent.10086.cn,山东,*,*,*,341.0,79.0
mcontent.10086.cn,河南,*,*,*,46.0,20.0
mcontent.10086.cn,浙江,*,*,*,65.0,19.0
pcdowncmnet.titan.mgtv.com,9999,*,*,*,712.0,179.0
pcdowncmnet.titan.mgtv.com,北京,*,*,*,104.0,22.0
pcdowncmnet.titan.mgtv.com,吉林,*,*,*,29.0,7.0
pcdowncmnet.titan.mgtv.com,天津,*,*,*,35.0,13.0
pcdowncmnet.titan.mgtv.com,安徽,*,*,*,173.0,43.0
pcdowncmnet.titan.mgtv.com,山东,*,*,*,1122.0,276.0
pcdowncmnet.titan.mgtv.com,广东,*,*,*,60.0,21.0
pcdowncmnet.titan.mgtv.com,江苏,*,*,*,96.0,24.0
pcdowncmnet.titan.mgtv.com,江西,*,*,*,10.0,5.0
pcdowncmnet.titan.mgtv.com,河北,*,*,*,57.0,12.0
pcdowncmnet.titan.mgtv.com,河南,*,*,*,295.0,65.0
pcdowncmnet.titan.mgtv.com,湖北,*,*,*,35.0,13.0
pcdowncmnet.titan.mgtv.com,陕西,*,*,*,26.0,10.0
pcdowncmnet.titan.mgtv.com,青海,*,*,*,33.0,3.0
pcvideocmnet.titan.mgtv.com,9999,*,*,*,962.0,214.0
pcvideocmnet.titan.mgtv.com,上海,*,*,*,16.0,5.0
pcvideocmnet.titan.mgtv.com,云南,*,*,*,9.0,0.0
pcvideocmnet.titan.mgtv.com,北京,*,*,*,327.0,75.0
pcvideocmnet.titan.mgtv.com,吉林,*,*,*,167.0,43.0
pcvideocmnet.titan.mgtv.com,四川,*,*,*,3.0,0.0
pcvideocmnet.titan.mgtv.com,天津,*,*,*,119.0,25.0
pcvideocmnet.titan.mgtv.com,安徽,*,*,*,702.0,165.0
pcvideocmnet.titan.mgtv.com,山东,*,*,*,1435.0,353.0
