DOMAIN,province,user_type,os,cdn_server,normal,abnormal
315.live.cmvideo.cn,9999,*,*,*,676.0,164.0
315.live.cmvideo.cn,上海,*,*,*,50.0,16.0
315.live.cmvideo.cn,北京,*,*,*,36.0,6.0
315.live.cmvideo.cn,天津,*,*,*,82.0,20.0
315.live.cmvideo.cn,山东,*,*,*,1595.0,346.0
315.live.cmvideo.cn,广西,*,*,*,21.0,3.0
315.live.cmvideo.cn,江苏,*,*,*,238.0,62.0
315.live.cmvideo.cn,河北,*,*,*,3.0,0.0
315.live.cmvideo.cn,河南,*,*,*,682.0,176.0
315.live.cmvideo.cn,浙江,*,*,*,746.0,184.0
cache.family.migu.cn,9999,*,*,*,23.0,4.0
cache.family.migu.cn,北京,*,*,*,3.0,0.0
cache.family.migu.cn,山东,*,*,*,176.0,43.0
cache.family.migu.cn,河南,*,*,*,18.0,9.0
cache.family.migu.cn,浙江,*,*,*,61.0,11.0
download.mlocso.com,9999,*,*,*,2.0,1.0
download.mlocso.com,北京,*,*,*,3.0,0.0
download.mlocso.com,山东,*,*,*,3.0,0.0
download.mlocso.com,浙江,*,*,*,2.0,1.0
hlsmgspdl.miguvideo.com,9999,*,*,*,647.0,148.0
hlsmgspdl.miguvideo.com,上海,*,*,*,16.0,2.0
hlsmgspdl.miguvideo.com,北京,*,*,*,33.0,12.0
hlsmgspdl.miguvideo.com,安徽,*,*,*,5.0,7.0
hlsmgspdl.miguvideo.com,山东,*,*,*,1381.0,347.0
hlsmgspdl.miguvideo.com,广东,*,*,*,30.0,3.0
hlsmgspdl.miguvideo.com,广西,*,*,*,2.0,1.0
hlsmgspdl.miguvideo.com,江苏,*,*,*,224.0,52.0
hlsmgspdl.miguvideo.com,河北,*,*,*,6.0,0.0
hlsmgspdl.miguvideo.com,河南,*,*,*,759.0,192.0
hlsmgspdl.miguvideo.com,浙江,*,*,*,832.0,224.0
hlsmgspdl.miguvideo.com,湖北,*,*,*,31.0,8.0
hlsmgspdl.miguvideo.com,福建,*,*,*,13.0,2.0
hlsmgsplive.miguvideo.com,9999,*,*,*,1227.0,293.0
hlsmgsplive.miguvideo.com,北京,*,*,*,3.0,0.0
hlsmgsplive.miguvideo.com,山东,*,*,*,2390.0,615.0
hlsmgsplive.miguvideo.com,江苏,*,*,*,288.0,47.0
hlsmgzblive.miguvideo.com,9999,*,*,*,191.0,49.0
hlsmgzblive.miguvideo.com,北京,*,*,*,2.0,1.0
hlsmgzblive.miguvideo.com,山东,*,*,*,758.0,187.0
hlsmgzblive.miguvideo.com,江苏,*,*,*,39.0,9.0
img.9ask.cn,9999,*,*,*,214.0,44.0
img.9ask.cn,山东,*,*,*,423.0,102.0
img.9ask.cn,江苏,*,*,*,42.0,12.0
invoke.hzrsj.gov.cn,9999,*,*,*,113.0,34.0
invoke.hzrsj.gov.cn,山东,*,*,*,221.0,55.0
iphone.cmvideo.cn,9999,*,*,*,688.0,170.0
iphone.cmvideo.cn,北京,*,*,*,3.0,0.0
iphone.cmvideo.cn,天津,*,*,*,67.0,17.0
iphone.cmvideo.cn,山东,*,*,*,865.0,230.0
iphone.cmvideo.cn,江苏,*,*,*,173.0,31.0
iphone.cmvideo.cn,河北,*,*,*,98.0,40.0
jwc.wfu.edu.cn,9999,*,*,*,105.0,30.0
jwc.wfu.edu.cn,山东,*,*,*,395.0,100.0
lib.wfu.edu.cn,9999,*,*,*,70.0,17.0
lib.wfu.edu.cn,山东,*,*,*,315.0,78.0
liveimg.qdqss.cn,9999,*,*,*,122.0,37.0
liveimg.qdqss.cn,山东,*,*,*,349.0,98.0
liveimg.qdqss.cn,江苏,*,*,*,20.0,7.0
ltsyd.qq.com,9999,*,*,*,1727.0,427.0
ltsyd.qq.com,上海,*,*,*,17.0,1.0
ltsyd.qq.com,云南,*,*,*,101.0,31.0
ltsyd.qq.com,北京,*,*,*,370.0,107.0
ltsyd.qq.com,吉林,*,*,*,275.0,76.0
ltsyd.qq.com,四川,*,*,*,193.0,59.0
ltsyd.qq.com,天津,*,*,*,132.0,36.0
ltsyd.qq.com,安徽,*,*,*,76.0,26.0
ltsyd.qq.com,山东,*,*,*,2719.0,614.0
ltsyd.qq.com,山西,*,*,*,7.0,2.0
ltsyd.qq.com,广东,*,*,*,48.0,12.0
ltsyd.qq.com,广西,*,*,*,147.0,42.0
ltsyd.qq.com,新疆,*,*,*,127.0,35.0
ltsyd.qq.com,江苏,*,*,*,189.0,45.0
ltsyd.qq.com,江西,*,*,*,82.0,20.0
ltsyd.qq.com,河北,*,*,*,56.0,22.0
ltsyd.qq.com,河南,*,*,*,132.0,30.0
ltsyd.qq.com,浙江,*,*,*,24.0,3.0
ltsyd.qq.com,湖北,*,*,*,131.0,34.0
ltsyd.qq.com,湖南,*,*,*,24.0,9.0
ltsyd.qq.com,甘肃,*,*,*,2.0,1.0
ltsyd.qq.com,福建,*,*,*,44.0,16.0
ltsyd.qq.com,贵州,*,*,*,82.0,20.0
ltsyd.qq.com,辽宁,*,*,*,491.0,106.0
ltsyd.qq.com,陕西,*,*,*,298.0,83.0
m.wfu.edu.cn,9999,*,*,*,87.0,24.0
m.wfu.edu.cn,山东,*,*,*,246.0,66.0
mcontent.10086.cn,9999,*,*,*,126.0,48.0
mcontent.10086.cn,北京,*,*,*,1.0,2.0
mcontent.10086.cn,山东,*,*,*,322.0,98.0
mcontent.10086.cn,河南,*,*,*,58.0,8.0
mcontent.10086.cn,浙江,*,*,*,70.0,14.0
pcdowncmnet.titan.mgtv.com,9999,*,*,*,703.0,188.0
pcdowncmnet.titan.mgtv.com,北京,*,*,*,103.0,23.0
pcdowncmnet.titan.mgtv.com,吉林,*,*,*,31.0,5.0
pcdowncmnet.titan.mgtv.com,天津,*,*,*,38.0,10.0
pcdowncmnet.titan.mgtv.com,安徽,*,*,*,166.0,50.0
pcdowncmnet.titan.mgtv.com,山东,*,*,*,1136.0,262.0
pcdowncmnet.titan.mgtv.com,广东,*,*,*,68.0,13.0
pcdowncmnet.titan.mgtv.com,江苏,*,*,*,98.0,22.0
pcdowncmnet.titan.mgtv.com,江西,*,*,*,11.0,4.0
pcdowncmnet.titan.mgtv.com,河北,*,*,*,57.0,12.0
pcdowncmnet.titan.mgtv.com,河南,*,*,*,291.0,69.0
pcdowncmnet.titan.mgtv.com,湖北,*,*,*,34.0,14.0
pcdowncmnet.titan.mgtv.com,陕西,*,*,*,28.0,8.0
pcdowncmnet.titan.mgtv.com,青海,*,*,*,29.0,7.0
pcvideocmnet.titan.mgtv.com,9999,*,*,*,940.0,236.0
pcvideocmnet.titan.mgtv.com,上海,*,*,*,15.0,6.0
pcvideocmnet.titan.mgtv.com,云南,*,*,*,7.0,2.0
pcvideocmnet.titan.mgtv.com,北京,*,*,*,316.0,86.0
pcvideocmnet.titan.mgtv.com,吉林,*,*,*,176.0,34.0
pcvideocmnet.titan.mgtv.com,四川,*,*,*,3.0,0.0
pcvideocmnet.titan.mgtv.com,天津,*,*,*,111.0,33.0
pcvideocmnet.titan.mgtv.com,安徽,*,*,*,675.0,192.0
pcvideocmnet.titan.mgtv.com,山东,*,*,*,1414.0,374.0
pcvideocmnet.titan.mgtv.com,山西,*,*,*,52.0,14.0
pcvideocmnet.titan.mgtv.com,广东,*,*,*,216.0,78.0
pcvideocmnet.titan.mgtv.com,广西,*,*,*,26.0,7.0
pcvideocmnet.titan.mgtv.com,新疆,*,*,*,102.0,27.0
pcvideocmnet.titan.mgtv.com,江苏,*,*,*,411.0,102.0
pcvideocmnet.titan.mgtv.com,江西,*,*,*,328.0,86.0
pcvideocmnet.titan.mgtv.com,河北,*,*,*,536.0,148.0
pcvideocmnet.titan.mgtv.com,河南,*,*,*,472.0,113.0
pcvideocmnet.titan.mgtv.com,浙江,*,*,*,20.0,7.0
pcvideocmnet.titan.mgtv.com,湖北,*,*,*,114.0,36.0
pcvideocmnet.titan.mgtv.com,湖南,*,*,*,52.0,11.0
pcvideocmnet.titan.mgtv.com,甘肃,*,*,*,28.0,8.0
pcvideocmnet.titan.mgtv.com,福建,*,*,*,52.0,14.0
pcvideocmnet.titan.mgtv.com,贵州,*,*,*,33.0,9.0
pcvideocmnet.titan.mgtv.com,辽宁,*,*,*,5.0,1.0
pcvideocmnet.titan.mgtv.com,陕西,*,*,*,57.0,15.0
pcvideocmnet.titan.mgtv.com,青海,*,*,*,131.0,43.0
resource.ising.migu.cn,9999,*,*,*,283.0,62.0
resource.ising.migu.cn,北京,*,*,*,1.0,2.0
resource.ising.migu.cn,山东,*,*,*,697.0,188.0
resource.ising.migu.cn,广西,*,*,*,6.0,0.0
resource.ising.migu.cn,江西,*,*,*,59.0,4.0
resource.ising.migu.cn,河南,*,*,*,202.0,47.0
resource.ising.migu.cn,浙江,*,*,*,315.0,72.0
rsc.wfu.edu.cn,9999,*,*,*,88.0,14.0
rsc.wfu.edu.cn,山东,*,*,*,256.0,59.0
tvvod.miguvideo.com,9999,*,*,*,3.0,0.0
tvvod.miguvideo.com,北京,*,*,*,3.0,0.0
tvvod.miguvideo.com,山东,*,*,*,8.0,1.0
tvvod.miguvideo.com,河南,*,*,*,2.0,1.0
tyst.migu.cn,9999,*,*,*,441.0,105.0
tyst.migu.cn,上海,*,*,*,8.0,1.0
tyst.migu.cn,北京,*,*,*,3.0,0.0
tyst.migu.cn,山东,*,*,*,968.0,235.0
tyst.migu.cn,江苏,*,*,*,14.0,4.0
tyst.migu.cn,浙江,*,*,*,501.0,111.0
ugcyd.qq.com,9999,*,*,*,4128.0,1059.0
ugcyd.qq.com,上海,*,*,*,1109.0,274.0
ugcyd.qq.com,云南,*,*,*,149.0,40.0
ugcyd.qq.com,北京,*,*,*,568.0,158.0
ugcyd.qq.com,吉林,*,*,*,301.0,74.0
ugcyd.qq.com,四川,*,*,*,364.0,95.0
ugcyd.qq.com,天津,*,*,*,473.0,133.0
ugcyd.qq.com,宁夏,*,*,*,7.0,2.0
ugcyd.qq.com,安徽,*,*,*,601.0,125.0
ugcyd.qq.com,山东,*,*,*,5536.0,1397.0
ugcyd.qq.com,山西,*,*,*,186.0,45.0
ugcyd.qq.com,广东,*,*,*,374.0,79.0
ugcyd.qq.com,广西,*,*,*,1112.0,295.0
ugcyd.qq.com,新疆,*,*,*,33.0,9.0
ugcyd.qq.com,江苏,*,*,*,1344.0,336.0
ugcyd.qq.com,江西,*,*,*,258.0,66.0
ugcyd.qq.com,河北,*,*,*,525.0,138.0
ugcyd.qq.com,河南,*,*,*,935.0,238.0
ugcyd.qq.com,浙江,*,*,*,3694.0,857.0
ugcyd.qq.com,海南,*,*,*,462.0,132.0
ugcyd.qq.com,湖北,*,*,*,361.0,95.0
ugcyd.qq.com,湖南,*,*,*,193.0,41.0
ugcyd.qq.com,甘肃,*,*,*,203.0,49.0
ugcyd.qq.com,福建,*,*,*,965.0,235.0
ugcyd.qq.com,贵州,*,*,*,316.0,80.0
