DOMAIN,province,user_type,os,cdn_server,normal,abnormal
315.live.cmvideo.cn,9999,0,*,*,198.0,51.0
315.live.cmvideo.cn,9999,1,*,*,220.0,56.0
315.live.cmvideo.cn,9999,4,*,*,104.0,19.0
315.live.cmvideo.cn,9999,9,*,*,154.0,38.0
315.live.cmvideo.cn,上海,9,*,*,50.0,16.0
315.live.cmvideo.cn,北京,9,*,*,36.0,6.0
315.live.cmvideo.cn,天津,4,*,*,82.0,20.0
315.live.cmvideo.cn,山东,0,*,*,225.0,45.0
315.live.cmvideo.cn,山东,1,*,*,306.0,66.0
315.live.cmvideo.cn,山东,2,*,*,296.0,70.0
315.live.cmvideo.cn,山东,3,*,*,273.0,48.0
315.live.cmvideo.cn,山东,4,*,*,237.0,48.0
315.live.cmvideo.cn,山东,9,*,*,258.0,69.0
315.live.cmvideo.cn,广西,9,*,*,21.0,3.0
315.live.cmvideo.cn,江苏,3,*,*,232.0,62.0
315.live.cmvideo.cn,江苏,4,*,*,6.0,0.0
315.live.cmvideo.cn,河北,9,*,*,3.0,0.0
315.live.cmvideo.cn,河南,0,*,*,103.0,32.0
315.live.cmvideo.cn,河南,1,*,*,246.0,60.0
315.live.cmvideo.cn,河南,3,*,*,223.0,56.0
315.live.cmvideo.cn,河南,9,*,*,110.0,28.0
315.live.cmvideo.cn,浙江,0,*,*,127.0,26.0
315.live.cmvideo.cn,浙江,1,*,*,284.0,64.0
315.live.cmvideo.cn,浙江,2,*,*,16.0,5.0
315.live.cmvideo.cn,浙江,3,*,*,202.0,56.0
315.live.cmvideo.cn,浙江,4,*,*,117.0,33.0
cache.family.migu.cn,9999,1,*,*,23.0,4.0
cache.family.migu.cn,北京,9,*,*,3.0,0.0
cache.family.migu.cn,山东,1,*,*,65.0,16.0
cache.family.migu.cn,山东,2,*,*,61.0,14.0
cache.family.migu.cn,山东,3,*,*,23.0,4.0
cache.family.migu.cn,山东,9,*,*,27.0,9.0
cache.family.migu.cn,河南,1,*,*,18.0,9.0
cache.family.migu.cn,浙江,1,*,*,33.0,9.0
cache.family.migu.cn,浙江,3,*,*,25.0,2.0
cache.family.migu.cn,浙江,4,*,*,3.0,0.0
download.mlocso.com,9999,1,*,*,2.0,1.0
download.mlocso.com,北京,9,*,*,3.0,0.0
download.mlocso.com,山东,0,*,*,3.0,0.0
download.mlocso.com,浙江,4,*,*,2.0,1.0
hlsmgspdl.miguvideo.com,9999,0,*,*,258.0,66.0
hlsmgspdl.miguvideo.com,9999,1,*,*,148.0,32.0
hlsmgspdl.miguvideo.com,9999,4,*,*,47.0,7.0
hlsmgspdl.miguvideo.com,9999,9,*,*,194.0,43.0
hlsmgspdl.miguvideo.com,上海,9,*,*,16.0,2.0
