DOMAIN,province,user_type,os,cdn_server,normal,abnormal
a0,b0,*,*,*,608.0,232.0
a0,b1,*,*,*,52.0,14.0
a0,b12,*,*,*,17.0,7.0
a0,b14,*,*,*,215.0,85.0
a0,b16,*,*,*,0.0,3.0
a0,b17,*,*,*,596.0,262.0
a0,b18,*,*,*,663.0,267.0
a0,b3,*,*,*,28.0,14.0
a0,b6,*,*,*,73.0,29.0
a0,b9,*,*,*,1352.0,589.0
a1,b0,*,*,*,20.0,7.0
a1,b17,*,*,*,17.0,10.0
a1,b18,*,*,*,46.0,26.0
a1,b3,*,*,*,2.0,1.0
a1,b9,*,*,*,151.0,68.0
a10,b0,*,*,*,60.0,27.0
a10,b9,*,*,*,281.0,112.0
a11,b0,*,*,*,113.0,46.0
a11,b14,*,*,*,18.0,9.0
a11,b9,*,*,*,316.0,131.0
a12,b0,*,*,*,1527.0,627.0
a12,b1,*,*,*,13.0,5.0
a12,b10,*,*,*,4.0,5.0
a12,b11,*,*,*,43.0,17.0
a12,b12,*,*,*,129.0,60.0
a12,b13,*,*,*,124.0,38.0
a12,b14,*,*,*,166.0,68.0
a12,b15,*,*,*,67.0,35.0
a12,b16,*,*,*,49.0,29.0
a12,b17,*,*,*,109.0,53.0
a12,b18,*,*,*,20.0,7.0
a12,b2,*,*,*,101.0,31.0
a12,b20,*,*,*,124.0,41.0
a12,b21,*,*,*,23.0,10.0
a12,b22,*,*,*,2.0,1.0
a12,b23,*,*,*,43.0,17.0
a12,b24,*,*,*,75.0,27.0
a12,b25,*,*,*,435.0,162.0
a12,b27,*,*,*,268.0,113.0
a12,b3,*,*,*,329.0,148.0
a12,b4,*,*,*,250.0,101.0
a12,b5,*,*,*,179.0,73.0
a12,b6,*,*,*,117.0,51.0
a12,b8,*,*,*,71.0,31.0
a12,b9,*,*,*,2331.0,1002.0
a13,b0,*,*,*,81.0,30.0
a13,b9,*,*,*,213.0,99.0
a14,b0,*,*,*,117.0,57.0
a14,b17,*,*,*,49.0,17.0
a14,b18,*,*,*,64.0,20.0
a14,b3,*,*,*,3.0,0.0
a14,b9,*,*,*,293.0,127.0
a15,b0,*,*,*,656.0,235.0
