DOMAIN,province,user_type,os,cdn_server,normal,abnormal
a0,*,*,*,*,3604.0,1502.0
a1,*,*,*,*,236.0,112.0
a10,*,*,*,*,341.0,139.0
a11,*,*,*,*,447.0,186.0
a12,*,*,*,*,6599.0,2752.0
a13,*,*,*,*,294.0,129.0
a14,*,*,*,*,526.0,221.0
a15,*,*,*,*,2482.0,998.0
a16,*,*,*,*,5534.0,2440.0
a17,*,*,*,*,1378.0,560.0
a18,*,*,*,*,314.0,103.0
a19,*,*,*,*,11.0,7.0
a2,*,*,*,*,12.0,0.0
a20,*,*,*,*,1675.0,716.0
a21,*,*,*,*,22732.0,9551.0
a22,*,*,*,*,520.0,245.0
a23,*,*,*,*,92.0,40.0
a24,*,*,*,*,320.0,112.0
a25,*,*,*,*,724.0,302.0
a26,*,*,*,*,6.0,0.0
a27,*,*,*,*,646.0,275.0
a28,*,*,*,*,307.0,146.0
a29,*,*,*,*,544.0,209.0
a3,*,*,*,*,3422.0,1555.0
a30,*,*,*,*,364.0,155.0
a31,*,*,*,*,402.0,144.0
a32,*,*,*,*,446.0,193.0
a33,*,*,*,*,376.0,167.0
a34,*,*,*,*,404.0,184.0
a35,*,*,*,*,382.0,152.0
a36,*,*,*,*,390.0,168.0
a37,*,*,*,*,222.0,93.0
a38,*,*,*,*,443.0,193.0
a39,*,*,*,*,354.0,162.0
a4,*,*,*,*,3429.0,1434.0
a40,*,*,*,*,496.0,215.0
a41,*,*,*,*,586.0,248.0
a42,*,*,*,*,371.0,181.0
a43,*,*,*,*,487.0,200.0
a44,*,*,*,*,546.0,222.0
a45,*,*,*,*,22.0,14.0
a46,*,*,*,*,293.0,118.0
a47,*,*,*,*,438.0,174.0
a5,*,*,*,*,852.0,384.0
a6,*,*,*,*,597.0,240.0
a7,*,*,*,*,299.0,124.0
a8,*,*,*,*,1648.0,734.0
a9,*,*,*,*,446.0,184.0
*,b0,*,*,*,13438.0,5659.0
*,b1,*,*,*,1093.0,437.0
