DOMAIN,province,user_type,os,cdn_server,normal,abnormal
a0,*,*,*,*,2555,2551
a1,*,*,*,*,183,165
a10,*,*,*,*,238,242
a11,*,*,*,*,304,329
a12,*,*,*,*,4616,4735
a13,*,*,*,*,216,207
a14,*,*,*,*,385,362
a15,*,*,*,*,1791,1689
a16,*,*,*,*,3963,4011
a17,*,*,*,*,974,964
a18,*,*,*,*,204,213
a19,*,*,*,*,11,7
a2,*,*,*,*,5,7
a20,*,*,*,*,1230,1161
a21,*,*,*,*,16281,16002
a22,*,*,*,*,359,406
a23,*,*,*,*,63,69
a24,*,*,*,*,209,223
a25,*,*,*,*,521,505
a26,*,*,*,*,3,3
a27,*,*,*,*,454,467
a28,*,*,*,*,219,234
a29,*,*,*,*,381,372
a3,*,*,*,*,2421,2556
a30,*,*,*,*,266,253
a31,*,*,*,*,242,304
a32,*,*,*,*,323,316
a33,*,*,*,*,251,292
a34,*,*,*,*,299,289
a35,*,*,*,*,265,269
a36,*,*,*,*,275,283
a37,*,*,*,*,157,158
a38,*,*,*,*,302,334
a39,*,*,*,*,260,256
a4,*,*,*,*,2490,2373
a40,*,*,*,*,362,349
a41,*,*,*,*,410,424
a42,*,*,*,*,272,280
a43,*,*,*,*,341,346
a44,*,*,*,*,372,396
a45,*,*,*,*,16,20
a46,*,*,*,*,208,203
a47,*,*,*,*,319,293
a5,*,*,*,*,617,619
a6,*,*,*,*,408,429
a7,*,*,*,*,208,215
a8,*,*,*,*,1184,1198
a9,*,*,*,*,309,321
*,b0,*,*,*,9598,9499
*,b1,*,*,*,789,741
*,b10,*,*,*,143,163
*,b11,*,*,*,437,484
*,b12,*,*,*,849,813
*,b13,*,*,*,165,168
*,b14,*,*,*,1967,1890
*,b15,*,*,*,474,444
*,b16,*,*,*,840,801
*,b17,*,*,*,2390,2269
*,b18,*,*,*,4154,4126
*,b19,*,*,*,305,289
*,b2,*,*,*,154,176
*,b20,*,*,*,432,426
*,b21,*,*,*,164,166
*,b22,*,*,*,142,149
*,b23,*,*,*,668,673
*,b24,*,*,*,268,272
*,b25,*,*,*,1228,1244
*,b26,*,*,*,47,37
*,b27,*,*,*,275,289
*,b28,*,*,*,106,110
*,b3,*,*,*,913,944
*,b4,*,*,*,475,497
*,b5,*,*,*,341,373
*,b6,*,*,*,591,603
*,b7,*,*,*,7,2
*,b8,*,*,*,969,954
*,b9,*,*,*,18851,19098
*,*,c0,*,*,10621,10657
*,*,c1,*,*,10565,10647
*,*,c2,*,*,4744,4676
*,*,c3,*,*,7764,7745
*,*,c4,*,*,6180,6040
*,*,c5,*,*,7868,7935
*,*,*,d0,*,12133,11873
*,*,*,d1,*,11023,11270
*,*,*,d2,*,7038,6918
*,*,*,d3,*,10859,11005
*,*,*,d4,*,6689,6634
*,*,*,*,e0,266,250
*,*,*,*,e1,271,263
*,*,*,*,e10,267,264
*,*,*,*,e100,71,67
*,*,*,*,e101,125,124
*,*,*,*,e102,112,131
*,*,*,*,e103,121,128
*,*,*,*,e104,140,136
*,*,*,*,e105,116,112
*,*,*,*,e106,125,124
*,*,*,*,e107,127,143
*,*,*,*,e108,97,125
*,*,*,*,e109,121,119
*,*,*,*,e11,281,280
*,*,*,*,e110,102,135
*,*,*,*,e111,122,133
*,*,*,*,e112,124,110
*,*,*,*,e113,105,138
*,*,*,*,e114,130,131
*,*,*,*,e115,134,124
*,*,*,*,e116,114,138
*,*,*,*,e117,141,117
*,*,*,*,e118,121,128
*,*,*,*,e119,120,114
*,*,*,*,e12,250,284
*,*,*,*,e120,5,3
*,*,*,*,e121,4,4
*,*,*,*,e122,5,3
*,*,*,*,e123,3,5
*,*,*,*,e124,4,4
*,*,*,*,e125,5,3
*,*,*,*,e126,129,138
*,*,*,*,e127,129,117
*,*,*,*,e128,267,249
*,*,*,*,e129,280,257
*,*,*,*,e13,269,259
*,*,*,*,e130,311,259
*,*,*,*,e131,254,283
*,*,*,*,e132,281,278
*,*,*,*,e133,250,261
*,*,*,*,e134,278,260
*,*,*,*,e135,279,291
*,*,*,*,e136,266,287
*,*,*,*,e137,252,274
*,*,*,*,e138,265,268
*,*,*,*,e139,237,282
*,*,*,*,e14,268,266
*,*,*,*,e140,283,255
*,*,*,*,e141,269,266
*,*,*,*,e142,263,251
*,*,*,*,e143,383,389
*,*,*,*,e144,47,40
*,*,*,*,e145,45,42
*,*,*,*,e146,41,46
*,*,*,*,e147,38,40
*,*,*,*,e148,33,45
*,*,*,*,e149,40,38
*,*,*,*,e15,294,264
*,*,*,*,e150,46,35
*,*,*,*,e151,46,50
*,*,*,*,e152,56,40
*,*,*,*,e153,79,86
*,*,*,*,e154,87,72
*,*,*,*,e155,28,35
*,*,*,*,e156,51,48
*,*,*,*,e157,56,49
*,*,*,*,e158,38,46
*,*,*,*,e159,39,33
*,*,*,*,e16,278,274
*,*,*,*,e160,43,50
*,*,*,*,e161,40,53
*,*,*,*,e162,43,56
*,*,*,*,e163,46,47
*,*,*,*,e164,40,50
*,*,*,*,e165,44,43
*,*,*,*,e166,51,48
*,*,*,*,e167,57,57
*,*,*,*,e168,57,60
*,*,*,*,e169,77,70
*,*,*,*,e17,302,289
*,*,*,*,e170,27,45
*,*,*,*,e171,23,37
*,*,*,*,e172,65,73
*,*,*,*,e173,36,48
*,*,*,*,e174,36,48
*,*,*,*,e175,26,40
*,*,*,*,e176,428,412
*,*,*,*,e177,436,410
*,*,*,*,e178,71,82
*,*,*,*,e179,81,84
*,*,*,*,e18,297,276
*,*,*,*,e180,92,76
*,*,*,*,e181,77,82
*,*,*,*,e182,392,436
*,*,*,*,e183,406,416
*,*,*,*,e184,422,433
*,*,*,*,e185,409,407
*,*,*,*,e186,400,419
*,*,*,*,e187,416,397
*,*,*,*,e188,410,439
*,*,*,*,e189,417,414
*,*,*,*,e19,248,268
*,*,*,*,e190,457,386
*,*,*,*,e191,411,426
*,*,*,*,e192,40,50
*,*,*,*,e193,46,47
*,*,*,*,e194,51,51
*,*,*,*,e195,78,66
*,*,*,*,e196,77,61
*,*,*,*,e197,57,72
*,*,*,*,e198,67,53
*,*,*,*,e199,46,38
*,*,*,*,e2,241,236
*,*,*,*,e20,279,285
*,*,*,*,e200,45,36
*,*,*,*,e201,40,44
*,*,*,*,e202,57,48
*,*,*,*,e203,63,57
*,*,*,*,e204,63,51
*,*,*,*,e205,63,54
*,*,*,*,e21,286,287
*,*,*,*,e22,291,264
*,*,*,*,e23,267,252
*,*,*,*,e24,304,245
*,*,*,*,e25,262,254
*,*,*,*,e26,266,235
*,*,*,*,e27,291,270
*,*,*,*,e28,288,258
*,*,*,*,e29,270,267
*,*,*,*,e3,278,253
*,*,*,*,e30,251,271
*,*,*,*,e31,293,265
*,*,*,*,e32,284,295
*,*,*,*,e33,266,226
*,*,*,*,e34,244,257
*,*,*,*,e35,259,248
*,*,*,*,e36,270,255
*,*,*,*,e37,282,294
*,*,*,*,e38,510,516
*,*,*,*,e39,526,503
*,*,*,*,e4,279,249
*,*,*,*,e40,500,559
*,*,*,*,e41,479,559
*,*,*,*,e42,530,514
*,*,*,*,e43,519,510
*,*,*,*,e44,461,508
*,*,*,*,e45,523,545
*,*,*,*,e46,538,533
*,*,*,*,e47,256,284
*,*,*,*,e48,277,278
*,*,*,*,e49,249,297
*,*,*,*,e5,272,244
*,*,*,*,e50,287,232
