DOMAIN,province,user_type,os,cdn_server,normal,abnormal
a0,b0,*,*,*,435.0,405.0
a0,b1,*,*,*,29.0,37.0
a0,b12,*,*,*,12.0,12.0
a0,b14,*,*,*,149.0,151.0
a0,b16,*,*,*,3.0,0.0
a0,b17,*,*,*,441.0,417.0
a0,b18,*,*,*,442.0,488.0
a0,b3,*,*,*,20.0,22.0
a0,b6,*,*,*,56.0,46.0
a0,b9,*,*,*,968.0,973.0
a1,b0,*,*,*,12.0,15.0
a1,b17,*,*,*,14.0,13.0
a1,b18,*,*,*,44.0,28.0
a1,b3,*,*,*,1.0,2.0
a1,b9,*,*,*,112.0,107.0
a10,b0,*,*,*,43.0,44.0
a10,b9,*,*,*,195.0,198.0
a11,b0,*,*,*,77.0,82.0
a11,b14,*,*,*,13.0,14.0
a11,b9,*,*,*,214.0,233.0
a12,b0,*,*,*,1065.0,1089.0
a12,b1,*,*,*,12.0,6.0
a12,b10,*,*,*,3.0,6.0
a12,b11,*,*,*,27.0,33.0
a12,b12,*,*,*,92.0,97.0
a12,b13,*,*,*,79.0,83.0
a12,b14,*,*,*,120.0,114.0
a12,b15,*,*,*,55.0,47.0
a12,b16,*,*,*,47.0,31.0
a12,b17,*,*,*,82.0,80.0
a12,b18,*,*,*,13.0,14.0
a12,b2,*,*,*,65.0,67.0
a12,b20,*,*,*,88.0,77.0
a12,b21,*,*,*,18.0,15.0
a12,b22,*,*,*,0.0,3.0
a12,b23,*,*,*,33.0,27.0
a12,b24,*,*,*,52.0,50.0
a12,b25,*,*,*,292.0,305.0
a12,b27,*,*,*,175.0,206.0
a12,b3,*,*,*,226.0,251.0
a12,b4,*,*,*,169.0,182.0
a12,b5,*,*,*,130.0,122.0
a12,b6,*,*,*,79.0,89.0
a12,b8,*,*,*,53.0,49.0
a12,b9,*,*,*,1641.0,1692.0
a13,b0,*,*,*,59.0,52.0
a13,b9,*,*,*,157.0,155.0
a14,b0,*,*,*,92.0,82.0
a14,b17,*,*,*,38.0,28.0
a14,b18,*,*,*,39.0,45.0
a14,b3,*,*,*,1.0,2.0
a14,b9,*,*,*,215.0,205.0
a15,b0,*,*,*,448.0,443.0
a15,b11,*,*,*,42.0,39.0
a15,b14,*,*,*,59.0,61.0
a15,b15,*,*,*,7.0,8.0
a15,b16,*,*,*,31.0,38.0
a15,b17,*,*,*,193.0,167.0
a15,b20,*,*,*,25.0,23.0
a15,b27,*,*,*,18.0,18.0
a15,b28,*,*,*,21.0,15.0
a15,b3,*,*,*,69.0,57.0
a15,b4,*,*,*,17.0,19.0
a15,b6,*,*,*,20.0,28.0
a15,b8,*,*,*,120.0,96.0
a15,b9,*,*,*,721.0,677.0
a16,b0,*,*,*,593.0,583.0
a16,b1,*,*,*,14.0,7.0
a16,b10,*,*,*,30.0,36.0
a16,b11,*,*,*,139.0,155.0
a16,b12,*,*,*,17.0,16.0
a16,b13,*,*,*,68.0,61.0
a16,b14,*,*,*,258.0,255.0
a16,b15,*,*,*,213.0,201.0
a16,b16,*,*,*,358.0,326.0
a16,b17,*,*,*,287.0,298.0
a16,b18,*,*,*,12.0,15.0
a16,b2,*,*,*,6.0,3.0
a16,b20,*,*,*,75.0,75.0
a16,b21,*,*,*,30.0,33.0
a16,b22,*,*,*,19.0,17.0
a16,b23,*,*,*,31.0,35.0
a16,b24,*,*,*,22.0,20.0
a16,b25,*,*,*,3.0,3.0
