DOMAIN,province,user_type,os,cdn_server,normal,abnormal
a0,*,*,*,*,2581,2525
a1,*,*,*,*,173,175
a10,*,*,*,*,234,246
a11,*,*,*,*,310,323
a12,*,*,*,*,4713,4638
a13,*,*,*,*,207,216
a14,*,*,*,*,386,361
a15,*,*,*,*,1752,1728
a16,*,*,*,*,3934,4040
a17,*,*,*,*,963,975
a18,*,*,*,*,210,207
a19,*,*,*,*,7,11
a2,*,*,*,*,6,6
a20,*,*,*,*,1175,1216
a21,*,*,*,*,16093,16190
a22,*,*,*,*,380,385
a23,*,*,*,*,63,69
a24,*,*,*,*,223,209
a25,*,*,*,*,507,519
a26,*,*,*,*,5,1
a27,*,*,*,*,445,476
a28,*,*,*,*,224,229
a29,*,*,*,*,401,352
a3,*,*,*,*,2453,2524
a30,*,*,*,*,282,237
a31,*,*,*,*,292,254
a32,*,*,*,*,326,313
a33,*,*,*,*,283,260
a34,*,*,*,*,293,295
a35,*,*,*,*,273,261
a36,*,*,*,*,285,273
a37,*,*,*,*,169,146
a38,*,*,*,*,318,318
a39,*,*,*,*,260,256
a4,*,*,*,*,2423,2440
a40,*,*,*,*,353,358
a41,*,*,*,*,401,433
a42,*,*,*,*,279,273
a43,*,*,*,*,355,332
a44,*,*,*,*,376,392
a45,*,*,*,*,14,22
a46,*,*,*,*,206,205
a47,*,*,*,*,292,320
a5,*,*,*,*,621,615
a6,*,*,*,*,434,403
a7,*,*,*,*,206,217
a8,*,*,*,*,1203,1179
a9,*,*,*,*,320,310
*,b0,*,*,*,9403,9694
*,b1,*,*,*,783,747
*,b10,*,*,*,149,157
*,b11,*,*,*,460,461
*,b12,*,*,*,784,878
*,b13,*,*,*,167,166
*,b14,*,*,*,1943,1914
*,b15,*,*,*,473,445
*,b16,*,*,*,812,829
*,b17,*,*,*,2330,2329
*,b18,*,*,*,4222,4058
*,b19,*,*,*,282,312
*,b2,*,*,*,168,162
*,b20,*,*,*,416,442
*,b21,*,*,*,181,149
*,b22,*,*,*,134,157
*,b23,*,*,*,657,684
*,b24,*,*,*,259,281
*,b25,*,*,*,1245,1227
*,b26,*,*,*,40,44
*,b27,*,*,*,303,261
*,b28,*,*,*,118,98
*,b3,*,*,*,887,970
*,b4,*,*,*,486,486
*,b5,*,*,*,344,370
*,b6,*,*,*,582,612
*,b7,*,*,*,6,3
*,b8,*,*,*,938,985
*,b9,*,*,*,19137,18812
*,*,c0,*,*,10619,10659
*,*,c1,*,*,10630,10582
*,*,c2,*,*,4685,4735
*,*,c3,*,*,7856,7653
