DOMAIN,province,user_type,os,cdn_server,normal,abnormal
315.live.cmvideo.cn,9999,0,*,*,195.0,54.0
315.live.cmvideo.cn,9999,1,*,*,218.0,58.0
315.live.cmvideo.cn,9999,4,*,*,97.0,26.0
315.live.cmvideo.cn,9999,9,*,*,158.0,34.0
315.live.cmvideo.cn,上海,9,*,*,54.0,12.0
315.live.cmvideo.cn,北京,9,*,*,31.0,11.0
315.live.cmvideo.cn,天津,4,*,*,79.0,23.0
315.live.cmvideo.cn,山东,0,*,*,207.0,63.0
315.live.cmvideo.cn,山东,1,*,*,299.0,73.0
315.live.cmvideo.cn,山东,2,*,*,293.0,73.0
315.live.cmvideo.cn,山东,3,*,*,256.0,65.0
315.live.cmvideo.cn,山东,4,*,*,224.0,61.0
315.live.cmvideo.cn,山东,9,*,*,258.0,69.0
315.live.cmvideo.cn,广西,9,*,*,18.0,6.0
315.live.cmvideo.cn,江苏,3,*,*,227.0,67.0
315.live.cmvideo.cn,江苏,4,*,*,3.0,3.0
315.live.cmvideo.cn,河北,9,*,*,3.0,0.0
315.live.cmvideo.cn,河南,0,*,*,114.0,21.0
315.live.cmvideo.cn,河南,1,*,*,240.0,66.0
315.live.cmvideo.cn,河南,3,*,*,228.0,51.0
315.live.cmvideo.cn,河南,9,*,*,107.0,31.0
315.live.cmvideo.cn,浙江,0,*,*,120.0,33.0
315.live.cmvideo.cn,浙江,1,*,*,277.0,71.0
315.live.cmvideo.cn,浙江,2,*,*,19.0,2.0
315.live.cmvideo.cn,浙江,3,*,*,202.0,56.0
315.live.cmvideo.cn,浙江,4,*,*,115.0,35.0
cache.family.migu.cn,9999,1,*,*,24.0,3.0
cache.family.migu.cn,北京,9,*,*,2.0,1.0
cache.family.migu.cn,山东,1,*,*,65.0,16.0
cache.family.migu.cn,山东,2,*,*,61.0,14.0
cache.family.migu.cn,山东,3,*,*,24.0,3.0
cache.family.migu.cn,山东,9,*,*,28.0,8.0
cache.family.migu.cn,河南,1,*,*,21.0,6.0
cache.family.migu.cn,浙江,1,*,*,36.0,6.0
cache.family.migu.cn,浙江,3,*,*,24.0,3.0
cache.family.migu.cn,浙江,4,*,*,2.0,1.0
download.mlocso.com,9999,1,*,*,2.0,1.0
download.mlocso.com,北京,9,*,*,2.0,1.0
download.mlocso.com,山东,0,*,*,3.0,0.0
download.mlocso.com,浙江,4,*,*,3.0,0.0
hlsmgspdl.miguvideo.com,9999,0,*,*,269.0,55.0
hlsmgspdl.miguvideo.com,9999,1,*,*,153.0,27.0
hlsmgspdl.miguvideo.com,9999,4,*,*,46.0,8.0
hlsmgspdl.miguvideo.com,9999,9,*,*,183.0,54.0
hlsmgspdl.miguvideo.com,上海,9,*,*,16.0,2.0
hlsmgspdl.miguvideo.com,北京,0,*,*,3.0,0.0
hlsmgspdl.miguvideo.com,北京,9,*,*,36.0,6.0
hlsmgspdl.miguvideo.com,安徽,9,*,*,12.0,0.0
hlsmgspdl.miguvideo.com,山东,0,*,*,233.0,58.0
hlsmgspdl.miguvideo.com,山东,1,*,*,331.0,71.0
hlsmgspdl.miguvideo.com,山东,2,*,*,300.0,87.0
hlsmgspdl.miguvideo.com,山东,3,*,*,226.0,59.0
hlsmgspdl.miguvideo.com,山东,4,*,*,132.0,24.0
hlsmgspdl.miguvideo.com,山东,9,*,*,160.0,47.0
hlsmgspdl.miguvideo.com,广东,1,*,*,26.0,7.0
hlsmgspdl.miguvideo.com,广西,1,*,*,3.0,0.0
hlsmgspdl.miguvideo.com,江苏,3,*,*,109.0,104.0
hlsmgspdl.miguvideo.com,江苏,4,*,*,29.0,34.0
hlsmgspdl.miguvideo.com,河北,1,*,*,6.0,0.0
hlsmgspdl.miguvideo.com,河南,0,*,*,163.0,35.0
hlsmgspdl.miguvideo.com,河南,1,*,*,188.0,46.0
hlsmgspdl.miguvideo.com,河南,3,*,*,227.0,46.0
hlsmgspdl.miguvideo.com,河南,4,*,*,21.0,9.0
hlsmgspdl.miguvideo.com,河南,9,*,*,182.0,34.0
hlsmgspdl.miguvideo.com,浙江,0,*,*,187.0,47.0
hlsmgspdl.miguvideo.com,浙江,1,*,*,320.0,76.0
hlsmgspdl.miguvideo.com,浙江,2,*,*,36.0,15.0
hlsmgspdl.miguvideo.com,浙江,3,*,*,156.0,51.0
hlsmgspdl.miguvideo.com,浙江,4,*,*,140.0,28.0
hlsmgspdl.miguvideo.com,湖北,0,*,*,7.0,2.0
hlsmgspdl.miguvideo.com,湖北,1,*,*,28.0,2.0
hlsmgspdl.miguvideo.com,福建,4,*,*,12.0,3.0
hlsmgsplive.miguvideo.com,9999,0,*,*,308.0,96.0
hlsmgsplive.miguvideo.com,9999,1,*,*,236.0,53.0
hlsmgsplive.miguvideo.com,9999,2,*,*,115.0,25.0
hlsmgsplive.miguvideo.com,9999,3,*,*,67.0,8.0
hlsmgsplive.miguvideo.com,9999,4,*,*,174.0,26.0
hlsmgsplive.miguvideo.com,9999,9,*,*,337.0,75.0
hlsmgsplive.miguvideo.com,北京,9,*,*,3.0,0.0
hlsmgsplive.miguvideo.com,山东,0,*,*,316.0,53.0
hlsmgsplive.miguvideo.com,山东,1,*,*,477.0,115.0
hlsmgsplive.miguvideo.com,山东,2,*,*,433.0,111.0
hlsmgsplive.miguvideo.com,山东,3,*,*,440.0,104.0
hlsmgsplive.miguvideo.com,山东,4,*,*,339.0,112.0
hlsmgsplive.miguvideo.com,山东,9,*,*,404.0,101.0
hlsmgsplive.miguvideo.com,江苏,3,*,*,236.0,89.0
hlsmgsplive.miguvideo.com,江苏,4,*,*,10.0,0.0
hlsmgzblive.miguvideo.com,9999,0,*,*,82.0,20.0
hlsmgzblive.miguvideo.com,9999,1,*,*,26.0,10.0
hlsmgzblive.miguvideo.com,9999,9,*,*,80.0,22.0
hlsmgzblive.miguvideo.com,北京,9,*,*,2.0,1.0
hlsmgzblive.miguvideo.com,山东,0,*,*,124.0,29.0
hlsmgzblive.miguvideo.com,山东,1,*,*,231.0,57.0
hlsmgzblive.miguvideo.com,山东,2,*,*,193.0,35.0
hlsmgzblive.miguvideo.com,山东,3,*,*,113.0,34.0
hlsmgzblive.miguvideo.com,山东,4,*,*,36.0,12.0
hlsmgzblive.miguvideo.com,山东,9,*,*,68.0,13.0
hlsmgzblive.miguvideo.com,江苏,3,*,*,39.0,9.0
img.9ask.cn,9999,0,*,*,70.0,14.0
img.9ask.cn,9999,1,*,*,37.0,14.0
img.9ask.cn,9999,3,*,*,19.0,8.0
img.9ask.cn,9999,4,*,*,16.0,2.0
img.9ask.cn,9999,9,*,*,63.0,15.0
img.9ask.cn,山东,0,*,*,72.0,21.0
img.9ask.cn,山东,1,*,*,89.0,19.0
img.9ask.cn,山东,2,*,*,73.0,20.0
img.9ask.cn,山东,3,*,*,73.0,20.0
img.9ask.cn,山东,4,*,*,46.0,8.0
img.9ask.cn,山东,9,*,*,67.0,17.0
img.9ask.cn,江苏,3,*,*,31.0,23.0
invoke.hzrsj.gov.cn,9999,0,*,*,68.0,13.0
invoke.hzrsj.gov.cn,9999,9,*,*,51.0,15.0
invoke.hzrsj.gov.cn,山东,0,*,*,54.0,12.0
invoke.hzrsj.gov.cn,山东,1,*,*,55.0,14.0
invoke.hzrsj.gov.cn,山东,2,*,*,54.0,18.0
invoke.hzrsj.gov.cn,山东,3,*,*,57.0,12.0
iphone.cmvideo.cn,9999,0,*,*,157.0,47.0
iphone.cmvideo.cn,9999,1,*,*,81.0,21.0
iphone.cmvideo.cn,9999,2,*,*,41.0,10.0
iphone.cmvideo.cn,9999,4,*,*,37.0,14.0
iphone.cmvideo.cn,9999,9,*,*,365.0,85.0
iphone.cmvideo.cn,北京,9,*,*,2.0,1.0
iphone.cmvideo.cn,天津,4,*,*,62.0,22.0
iphone.cmvideo.cn,山东,0,*,*,121.0,38.0
iphone.cmvideo.cn,山东,1,*,*,205.0,50.0
iphone.cmvideo.cn,山东,2,*,*,159.0,45.0
iphone.cmvideo.cn,山东,3,*,*,127.0,35.0
iphone.cmvideo.cn,山东,4,*,*,124.0,32.0
iphone.cmvideo.cn,山东,9,*,*,114.0,45.0
iphone.cmvideo.cn,江苏,3,*,*,165.0,39.0
iphone.cmvideo.cn,河北,1,*,*,117.0,21.0
jwc.wfu.edu.cn,9999,0,*,*,89.0,19.0
jwc.wfu.edu.cn,9999,1,*,*,17.0,4.0
jwc.wfu.edu.cn,9999,9,*,*,4.0,2.0
jwc.wfu.edu.cn,山东,0,*,*,89.0,22.0
jwc.wfu.edu.cn,山东,1,*,*,58.0,23.0
jwc.wfu.edu.cn,山东,2,*,*,87.0,21.0
jwc.wfu.edu.cn,山东,3,*,*,71.0,16.0
jwc.wfu.edu.cn,山东,4,*,*,45.0,9.0
jwc.wfu.edu.cn,山东,9,*,*,43.0,11.0
lib.wfu.edu.cn,9999,0,*,*,66.0,21.0
lib.wfu.edu.cn,山东,0,*,*,87.0,21.0
lib.wfu.edu.cn,山东,1,*,*,60.0,18.0
lib.wfu.edu.cn,山东,2,*,*,82.0,26.0
lib.wfu.edu.cn,山东,3,*,*,44.0,10.0
lib.wfu.edu.cn,山东,4,*,*,33.0,12.0
liveimg.qdqss.cn,9999,0,*,*,63.0,15.0
liveimg.qdqss.cn,9999,1,*,*,23.0,4.0
liveimg.qdqss.cn,9999,9,*,*,45.0,9.0
liveimg.qdqss.cn,山东,0,*,*,46.0,14.0
liveimg.qdqss.cn,山东,1,*,*,84.0,24.0
liveimg.qdqss.cn,山东,2,*,*,46.0,11.0
liveimg.qdqss.cn,山东,3,*,*,78.0,15.0
liveimg.qdqss.cn,山东,4,*,*,37.0,11.0
liveimg.qdqss.cn,山东,9,*,*,61.0,20.0
liveimg.qdqss.cn,江苏,3,*,*,23.0,4.0
ltsyd.qq.com,9999,0,*,*,431.0,121.0
ltsyd.qq.com,9999,1,*,*,440.0,106.0
ltsyd.qq.com,9999,2,*,*,97.0,23.0
ltsyd.qq.com,9999,3,*,*,88.0,23.0
ltsyd.qq.com,9999,4,*,*,364.0,83.0
ltsyd.qq.com,9999,9,*,*,285.0,93.0
ltsyd.qq.com,上海,0,*,*,9.0,3.0
ltsyd.qq.com,上海,9,*,*,5.0,1.0
ltsyd.qq.com,云南,1,*,*,15.0,3.0
ltsyd.qq.com,云南,3,*,*,6.0,3.0
ltsyd.qq.com,云南,9,*,*,88.0,17.0
ltsyd.qq.com,北京,0,*,*,112.0,23.0
ltsyd.qq.com,北京,3,*,*,87.0,18.0
ltsyd.qq.com,北京,4,*,*,26.0,4.0
ltsyd.qq.com,北京,9,*,*,159.0,48.0
ltsyd.qq.com,吉林,0,*,*,77.0,25.0
ltsyd.qq.com,吉林,1,*,*,85.0,26.0
ltsyd.qq.com,吉林,2,*,*,25.0,8.0
ltsyd.qq.com,吉林,3,*,*,74.0,28.0
ltsyd.qq.com,吉林,9,*,*,3.0,0.0
ltsyd.qq.com,四川,1,*,*,3.0,0.0
ltsyd.qq.com,四川,3,*,*,73.0,23.0
ltsyd.qq.com,四川,4,*,*,53.0,4.0
ltsyd.qq.com,四川,9,*,*,72.0,24.0
ltsyd.qq.com,天津,0,*,*,4.0,2.0
ltsyd.qq.com,天津,1,*,*,64.0,20.0
ltsyd.qq.com,天津,3,*,*,16.0,2.0
ltsyd.qq.com,天津,4,*,*,41.0,13.0
ltsyd.qq.com,天津,9,*,*,6.0,0.0
ltsyd.qq.com,安徽,0,*,*,22.0,2.0
ltsyd.qq.com,安徽,1,*,*,8.0,1.0
ltsyd.qq.com,安徽,3,*,*,3.0,3.0
ltsyd.qq.com,安徽,4,*,*,26.0,10.0
ltsyd.qq.com,安徽,9,*,*,21.0,6.0
ltsyd.qq.com,山东,0,*,*,432.0,120.0
ltsyd.qq.com,山东,1,*,*,537.0,123.0
ltsyd.qq.com,山东,2,*,*,512.0,109.0
ltsyd.qq.com,山东,3,*,*,495.0,132.0
ltsyd.qq.com,山东,4,*,*,386.0,94.0
ltsyd.qq.com,山东,9,*,*,315.0,78.0
ltsyd.qq.com,山西,3,*,*,8.0,1.0
ltsyd.qq.com,广东,0,*,*,2.0,1.0
ltsyd.qq.com,广东,1,*,*,16.0,5.0
ltsyd.qq.com,广东,9,*,*,33.0,3.0
ltsyd.qq.com,广西,4,*,*,42.0,21.0
ltsyd.qq.com,广西,9,*,*,100.0,26.0
ltsyd.qq.com,新疆,0,*,*,32.0,7.0
ltsyd.qq.com,新疆,1,*,*,78.0,24.0
ltsyd.qq.com,新疆,3,*,*,15.0,6.0
ltsyd.qq.com,江苏,0,*,*,26.0,4.0
ltsyd.qq.com,江苏,1,*,*,3.0,0.0
ltsyd.qq.com,江苏,3,*,*,102.0,27.0
ltsyd.qq.com,江苏,4,*,*,60.0,12.0
ltsyd.qq.com,江西,9,*,*,80.0,22.0
ltsyd.qq.com,河北,0,*,*,48.0,9.0
ltsyd.qq.com,河北,1,*,*,17.0,4.0
ltsyd.qq.com,河南,0,*,*,18.0,6.0
ltsyd.qq.com,河南,1,*,*,8.0,1.0
ltsyd.qq.com,河南,4,*,*,19.0,8.0
ltsyd.qq.com,河南,9,*,*,80.0,22.0
ltsyd.qq.com,浙江,0,*,*,10.0,2.0
ltsyd.qq.com,浙江,3,*,*,6.0,0.0
ltsyd.qq.com,浙江,4,*,*,7.0,2.0
ltsyd.qq.com,湖北,0,*,*,2.0,1.0
