DOMAIN,province,user_type,os,cdn_server,normal,abnormal
a0,b0,*,*,*,680.0,160.0
a0,b1,*,*,*,55.0,11.0
a0,b12,*,*,*,21.0,3.0
a0,b14,*,*,*,240.0,60.0
a0,b16,*,*,*,3.0,0.0
a0,b17,*,*,*,688.0,170.0
a0,b18,*,*,*,754.0,176.0
a0,b3,*,*,*,37.0,5.0
a0,b6,*,*,*,83.0,19.0
a0,b9,*,*,*,1576.0,365.0
a1,b0,*,*,*,20.0,7.0
a1,b17,*,*,*,25.0,2.0
a1,b18,*,*,*,61.0,11.0
a1,b3,*,*,*,3.0,0.0
a1,b9,*,*,*,181.0,38.0
a10,b0,*,*,*,73.0,14.0
a10,b9,*,*,*,307.0,86.0
a11,b0,*,*,*,136.0,23.0
a11,b14,*,*,*,22.0,5.0
a11,b9,*,*,*,349.0,98.0
a12,b0,*,*,*,1711.0,443.0
a12,b1,*,*,*,17.0,1.0
a12,b10,*,*,*,8.0,1.0
a12,b11,*,*,*,46.0,14.0
a12,b12,*,*,*,147.0,42.0
a12,b13,*,*,*,129.0,33.0
a12,b14,*,*,*,181.0,53.0
a12,b15,*,*,*,86.0,16.0
a12,b16,*,*,*,62.0,16.0
a12,b17,*,*,*,129.0,33.0
a12,b18,*,*,*,24.0,3.0
a12,b2,*,*,*,107.0,25.0
a12,b20,*,*,*,132.0,33.0
a12,b21,*,*,*,26.0,7.0
a12,b22,*,*,*,3.0,0.0
a12,b23,*,*,*,47.0,13.0
a12,b24,*,*,*,79.0,23.0
a12,b25,*,*,*,474.0,123.0
a12,b27,*,*,*,291.0,90.0
a12,b3,*,*,*,378.0,99.0
a12,b4,*,*,*,285.0,66.0
a12,b5,*,*,*,202.0,50.0
a12,b6,*,*,*,142.0,26.0
a12,b8,*,*,*,77.0,25.0
a12,b9,*,*,*,2689.0,644.0
a13,b0,*,*,*,92.0,19.0
a13,b9,*,*,*,245.0,67.0
a14,b0,*,*,*,137.0,37.0
a14,b17,*,*,*,55.0,11.0
a14,b18,*,*,*,73.0,11.0
a14,b3,*,*,*,3.0,0.0
a14,b9,*,*,*,338.0,82.0
a15,b0,*,*,*,732.0,159.0
a15,b11,*,*,*,66.0,15.0
a15,b14,*,*,*,93.0,27.0
a15,b15,*,*,*,10.0,5.0
a15,b16,*,*,*,54.0,15.0
a15,b17,*,*,*,279.0,81.0
a15,b20,*,*,*,37.0,11.0
