DOMAIN,province,user_type,os,cdn_server,normal,abnormal
a0,*,*,*,*,3599,1507
a1,*,*,*,*,240,108
a10,*,*,*,*,341,139
a11,*,*,*,*,440,193
a12,*,*,*,*,6558,2793
a13,*,*,*,*,310,113
a14,*,*,*,*,535,212
a15,*,*,*,*,2491,989
a16,*,*,*,*,5624,2350
a17,*,*,*,*,1379,559
a18,*,*,*,*,290,127
a19,*,*,*,*,12,6
a2,*,*,*,*,8,4
a20,*,*,*,*,1669,722
a21,*,*,*,*,22569,9714
a22,*,*,*,*,539,226
a23,*,*,*,*,90,42
a24,*,*,*,*,294,138
a25,*,*,*,*,693,333
a26,*,*,*,*,2,4
a27,*,*,*,*,644,277
a28,*,*,*,*,297,156
a29,*,*,*,*,530,223
a3,*,*,*,*,3499,1478
a30,*,*,*,*,377,142
a31,*,*,*,*,412,134
a32,*,*,*,*,465,174
a33,*,*,*,*,378,165
a34,*,*,*,*,404,184
a35,*,*,*,*,353,181
a36,*,*,*,*,378,180
a37,*,*,*,*,226,89
a38,*,*,*,*,457,179
a39,*,*,*,*,369,147
a4,*,*,*,*,3375,1488
a40,*,*,*,*,491,220
a41,*,*,*,*,573,261
a42,*,*,*,*,381,171
a43,*,*,*,*,478,209
a44,*,*,*,*,552,216
a45,*,*,*,*,23,13
a46,*,*,*,*,307,104
a47,*,*,*,*,433,179
a5,*,*,*,*,863,373
a6,*,*,*,*,583,254
a7,*,*,*,*,291,132
a8,*,*,*,*,1673,709
a9,*,*,*,*,432,198
*,b0,*,*,*,13450,5647
*,b1,*,*,*,1063,467
*,b10,*,*,*,209,97
*,b11,*,*,*,661,260
*,b12,*,*,*,1140,522
*,b13,*,*,*,241,92
*,b14,*,*,*,2697,1160
*,b15,*,*,*,639,279
*,b16,*,*,*,1173,468
*,b17,*,*,*,3305,1354
*,b18,*,*,*,5803,2477
*,b19,*,*,*,434,160
*,b2,*,*,*,228,102
*,b20,*,*,*,444,414
*,b21,*,*,*,228,102
*,b22,*,*,*,204,87
*,b23,*,*,*,954,387
*,b24,*,*,*,390,150
*,b25,*,*,*,1712,760
*,b26,*,*,*,65,19
*,b27,*,*,*,411,153
*,b28,*,*,*,146,70
*,b3,*,*,*,1293,564
*,b4,*,*,*,694,278
*,b5,*,*,*,513,201
*,b6,*,*,*,872,322
*,b7,*,*,*,5,4
*,b8,*,*,*,1379,544
*,b9,*,*,*,26574,11375
*,*,c0,*,*,14942,6336
*,*,c1,*,*,14786,6426
*,*,c2,*,*,6615,2805
*,*,c3,*,*,10853,4656
*,*,c4,*,*,8549,3671
*,*,c5,*,*,11182,4621
*,*,*,d0,*,16791,7215
*,*,*,d1,*,15494,6799
*,*,*,d2,*,9818,4138
*,*,*,d3,*,15442,6422
*,*,*,d4,*,9382,3941
*,*,*,*,e0,361,155
*,*,*,*,e1,368,166
*,*,*,*,e10,362,169
*,*,*,*,e100,101,37
*,*,*,*,e101,175,74
*,*,*,*,e102,165,78
*,*,*,*,e103,172,77
*,*,*,*,e104,193,83
*,*,*,*,e105,158,70
*,*,*,*,e106,167,82
*,*,*,*,e107,200,70
*,*,*,*,e108,150,72
*,*,*,*,e109,175,65
*,*,*,*,e11,397,164
*,*,*,*,e110,165,72
*,*,*,*,e111,184,71
*,*,*,*,e112,154,80
*,*,*,*,e113,172,71
*,*,*,*,e114,174,87
*,*,*,*,e115,196,62
*,*,*,*,e116,185,67
*,*,*,*,e117,167,91
*,*,*,*,e118,179,70
*,*,*,*,e119,155,79
*,*,*,*,e12,367,167
*,*,*,*,e120,5,3
*,*,*,*,e121,6,2
*,*,*,*,e122,7,1
*,*,*,*,e123,3,5
*,*,*,*,e124,6,2
*,*,*,*,e125,7,1
*,*,*,*,e126,191,76
*,*,*,*,e127,183,63
*,*,*,*,e128,372,144
*,*,*,*,e129,383,154
*,*,*,*,e13,372,156
*,*,*,*,e130,391,179
*,*,*,*,e131,363,174
*,*,*,*,e132,389,170
*,*,*,*,e133,337,174
*,*,*,*,e134,390,148
*,*,*,*,e135,405,165
*,*,*,*,e136,402,151
*,*,*,*,e137,377,149
*,*,*,*,e138,363,170
*,*,*,*,e139,367,152
*,*,*,*,e14,363,171
*,*,*,*,e140,382,156
*,*,*,*,e141,376,159
*,*,*,*,e142,366,148
*,*,*,*,e143,529,243
*,*,*,*,e144,68,19
*,*,*,*,e145,62,25
*,*,*,*,e146,59,28
*,*,*,*,e147,53,25
*,*,*,*,e148,47,31
*,*,*,*,e149,57,21
*,*,*,*,e15,394,164
*,*,*,*,e150,51,30
*,*,*,*,e151,71,25
*,*,*,*,e152,68,28
*,*,*,*,e153,113,52
*,*,*,*,e154,109,50
*,*,*,*,e155,44,19
*,*,*,*,e156,67,32
*,*,*,*,e157,79,26
*,*,*,*,e158,59,25
*,*,*,*,e159,44,28
*,*,*,*,e16,385,167
*,*,*,*,e160,66,27
*,*,*,*,e161,66,27
*,*,*,*,e162,69,30
*,*,*,*,e163,67,26
*,*,*,*,e164,63,27
*,*,*,*,e165,63,24
*,*,*,*,e166,67,32
*,*,*,*,e167,78,36
*,*,*,*,e168,82,35
*,*,*,*,e169,98,49
*,*,*,*,e17,433,158
*,*,*,*,e170,52,20
*,*,*,*,e171,38,22
*,*,*,*,e172,93,45
*,*,*,*,e173,49,35
*,*,*,*,e174,61,23
*,*,*,*,e175,41,25
*,*,*,*,e176,608,232
*,*,*,*,e177,602,244
*,*,*,*,e178,104,49
*,*,*,*,e179,105,60
*,*,*,*,e18,394,179
*,*,*,*,e180,122,46
*,*,*,*,e181,120,39
*,*,*,*,e182,582,246
