DOMAIN,province,user_type,os,cdn_server,normal,abnormal
a0,*,*,*,*,3098,2008
a1,*,*,*,*,211,137
a10,*,*,*,*,283,197
a11,*,*,*,*,374,259
a12,*,*,*,*,5623,3728
a13,*,*,*,*,238,185
a14,*,*,*,*,485,262
a15,*,*,*,*,2061,1419
a16,*,*,*,*,4793,3181
a17,*,*,*,*,1172,766
a18,*,*,*,*,243,174
a19,*,*,*,*,9,9
a2,*,*,*,*,5,7
a20,*,*,*,*,1432,959
a21,*,*,*,*,19381,12902
a22,*,*,*,*,446,319
a23,*,*,*,*,87,45
a24,*,*,*,*,261,171
a25,*,*,*,*,626,400
a26,*,*,*,*,5,1
a27,*,*,*,*,561,360
a28,*,*,*,*,261,192
a29,*,*,*,*,439,314
a3,*,*,*,*,3059,1918
a30,*,*,*,*,324,195
a31,*,*,*,*,345,201
a32,*,*,*,*,403,236
a33,*,*,*,*,324,219
a34,*,*,*,*,367,221
a35,*,*,*,*,307,227
a36,*,*,*,*,345,213
a37,*,*,*,*,200,115
a38,*,*,*,*,409,227
a39,*,*,*,*,305,211
a4,*,*,*,*,2982,1881
a40,*,*,*,*,442,269
a41,*,*,*,*,498,336
a42,*,*,*,*,332,220
a43,*,*,*,*,402,285
a44,*,*,*,*,464,304
a45,*,*,*,*,22,14
a46,*,*,*,*,209,202
a47,*,*,*,*,371,241
a5,*,*,*,*,722,514
a6,*,*,*,*,495,342
a7,*,*,*,*,262,161
a8,*,*,*,*,1430,952
a9,*,*,*,*,382,248
*,b0,*,*,*,11477,7620
*,b1,*,*,*,891,639
*,b10,*,*,*,180,126
*,b11,*,*,*,568,353
*,b12,*,*,*,972,690
*,b13,*,*,*,201,132
*,b14,*,*,*,2367,1490
*,b15,*,*,*,564,354
*,b16,*,*,*,966,675
*,b17,*,*,*,2813,1846
*,b18,*,*,*,4894,3386
*,b19,*,*,*,367,227
*,b2,*,*,*,195,135
*,b20,*,*,*,517,341
*,b21,*,*,*,192,138
*,b22,*,*,*,167,124
*,b23,*,*,*,772,569
*,b24,*,*,*,328,212
*,b25,*,*,*,1470,1002
*,b26,*,*,*,52,32
*,b27,*,*,*,329,235
*,b28,*,*,*,137,79
*,b3,*,*,*,1139,718
*,b4,*,*,*,591,381
*,b5,*,*,*,439,275
*,b6,*,*,*,725,469
*,b7,*,*,*,5,4
*,b8,*,*,*,1172,751
*,b9,*,*,*,23005,14944
*,*,c0,*,*,12790,8488
*,*,c1,*,*,12863,8349
*,*,c2,*,*,5646,3774
*,*,c3,*,*,9346,6163
*,*,c4,*,*,7328,4892
*,*,c5,*,*,9522,6281
*,*,*,d0,*,14472,9534
*,*,*,d1,*,13472,8821
*,*,*,d2,*,8364,5592
*,*,*,d3,*,13130,8734
*,*,*,d4,*,8057,5266
*,*,*,*,e0,311,205
*,*,*,*,e1,326,208
*,*,*,*,e10,317,214
*,*,*,*,e100,81,57
*,*,*,*,e101,154,95
*,*,*,*,e102,159,84
*,*,*,*,e103,152,97
*,*,*,*,e104,172,104
*,*,*,*,e105,131,97
*,*,*,*,e106,132,117
*,*,*,*,e107,162,108
*,*,*,*,e108,135,87
*,*,*,*,e109,141,99
*,*,*,*,e11,327,234
*,*,*,*,e110,150,87
*,*,*,*,e111,156,99
*,*,*,*,e112,147,87
*,*,*,*,e113,155,88
*,*,*,*,e114,166,95
*,*,*,*,e115,148,110
*,*,*,*,e116,154,98
*,*,*,*,e117,154,104
*,*,*,*,e118,145,104
*,*,*,*,e119,152,82
*,*,*,*,e12,319,215
*,*,*,*,e120,5,3
*,*,*,*,e121,4,4
*,*,*,*,e122,6,2
*,*,*,*,e123,5,3
*,*,*,*,e124,6,2
*,*,*,*,e125,3,5
*,*,*,*,e126,156,111
*,*,*,*,e127,142,104
*,*,*,*,e128,314,202
*,*,*,*,e129,347,190
*,*,*,*,e13,305,223
*,*,*,*,e130,358,212
*,*,*,*,e131,322,215
*,*,*,*,e132,347,212
*,*,*,*,e133,321,190
*,*,*,*,e134,316,222
*,*,*,*,e135,327,243
*,*,*,*,e136,336,217
*,*,*,*,e137,310,216
*,*,*,*,e138,325,208
*,*,*,*,e139,311,208
*,*,*,*,e14,325,209
*,*,*,*,e140,342,196
*,*,*,*,e141,320,215
*,*,*,*,e142,327,187
*,*,*,*,e143,453,319
*,*,*,*,e144,43,44
*,*,*,*,e145,43,44
*,*,*,*,e146,63,24
*,*,*,*,e147,41,37
*,*,*,*,e148,46,32
*,*,*,*,e149,51,27
*,*,*,*,e15,341,217
*,*,*,*,e150,44,37
*,*,*,*,e151,62,34
*,*,*,*,e152,58,38
*,*,*,*,e153,103,62
*,*,*,*,e154,101,58
*,*,*,*,e155,37,26
*,*,*,*,e156,54,45
*,*,*,*,e157,61,44
*,*,*,*,e158,48,36
*,*,*,*,e159,41,31
*,*,*,*,e16,341,211
*,*,*,*,e160,45,48
*,*,*,*,e161,59,34
*,*,*,*,e162,60,39
*,*,*,*,e163,59,34
*,*,*,*,e164,45,45
*,*,*,*,e165,45,42
*,*,*,*,e166,56,43
*,*,*,*,e167,70,44
*,*,*,*,e168,72,45
*,*,*,*,e169,100,47
*,*,*,*,e17,351,240
*,*,*,*,e170,54,18
*,*,*,*,e171,32,28
*,*,*,*,e172,83,55
*,*,*,*,e173,48,36
*,*,*,*,e174,49,35
*,*,*,*,e175,43,23
*,*,*,*,e176,484,356
*,*,*,*,e177,497,349
*,*,*,*,e178,95,58
*,*,*,*,e179,109,56
*,*,*,*,e18,353,220
*,*,*,*,e180,102,66
*,*,*,*,e181,103,56
*,*,*,*,e182,507,321
*,*,*,*,e183,493,329
*,*,*,*,e184,503,352
*,*,*,*,e185,510,306
*,*,*,*,e186,494,325
*,*,*,*,e187,486,327
*,*,*,*,e188,508,341
*,*,*,*,e189,497,334
*,*,*,*,e19,305,211
*,*,*,*,e190,500,343
*,*,*,*,e191,502,335
*,*,*,*,e192,56,34
*,*,*,*,e193,55,38
*,*,*,*,e194,62,40
*,*,*,*,e195,97,47
*,*,*,*,e196,70,68
*,*,*,*,e197,82,47
*,*,*,*,e198,68,52
*,*,*,*,e199,51,33
*,*,*,*,e2,282,195
*,*,*,*,e20,363,201
*,*,*,*,e200,46,35
*,*,*,*,e201,50,34
*,*,*,*,e202,65,40
*,*,*,*,e203,74,46
*,*,*,*,e204,73,41
*,*,*,*,e205,71,46
*,*,*,*,e21,338,235
*,*,*,*,e22,313,242
*,*,*,*,e23,293,226
*,*,*,*,e24,325,224
*,*,*,*,e25,293,223
*,*,*,*,e26,301,200
*,*,*,*,e27,335,226
*,*,*,*,e28,344,202
*,*,*,*,e29,313,224
*,*,*,*,e3,312,219
*,*,*,*,e30,324,198
*,*,*,*,e31,319,239
*,*,*,*,e32,337,242
*,*,*,*,e33,303,189
*,*,*,*,e34,316,185
*,*,*,*,e35,298,209
*,*,*,*,e36,309,216
*,*,*,*,e37,339,237
*,*,*,*,e38,609,417
*,*,*,*,e39,627,402
*,*,*,*,e4,320,208
*,*,*,*,e40,611,448
*,*,*,*,e41,621,417
*,*,*,*,e42,610,434
*,*,*,*,e43,640,389
*,*,*,*,e44,588,381
*,*,*,*,e45,632,436
*,*,*,*,e46,649,422
*,*,*,*,e47,331,209
*,*,*,*,e48,337,218
*,*,*,*,e49,321,225
*,*,*,*,e5,306,210
*,*,*,*,e50,298,221
*,*,*,*,e51,329,208
*,*,*,*,e52,370,215
*,*,*,*,e53,353,211
*,*,*,*,e54,339,174
*,*,*,*,e55,321,231
*,*,*,*,e56,328,206
*,*,*,*,e57,372,219
*,*,*,*,e58,341,217
*,*,*,*,e59,358,215
*,*,*,*,e6,357,237
*,*,*,*,e60,339,234
*,*,*,*,e61,309,222
*,*,*,*,e62,293,199
*,*,*,*,e63,608,382
*,*,*,*,e64,568,427
*,*,*,*,e65,647,376
*,*,*,*,e66,600,363
*,*,*,*,e67,584,361
*,*,*,*,e68,589,380
*,*,*,*,e69,576,411
*,*,*,*,e7,305,232
*,*,*,*,e70,576,387
*,*,*,*,e71,572,403
*,*,*,*,e72,576,402
*,*,*,*,e73,582,381
*,*,*,*,e74,606,384
*,*,*,*,e75,562,410
*,*,*,*,e76,578,388
*,*,*,*,e77,567,384
*,*,*,*,e78,580,376
*,*,*,*,e79,583,359
*,*,*,*,e8,327,231
*,*,*,*,e80,614,370
*,*,*,*,e81,590,373
*,*,*,*,e82,605,397
*,*,*,*,e83,621,381
*,*,*,*,e84,561,375
*,*,*,*,e85,608,355
*,*,*,*,e86,591,384
*,*,*,*,e87,626,403
*,*,*,*,e88,147,102
*,*,*,*,e89,144,90
*,*,*,*,e9,307,215
*,*,*,*,e90,166,104
*,*,*,*,e91,142,104
*,*,*,*,e92,149,91
*,*,*,*,e93,154,101
*,*,*,*,e94,146,112
*,*,*,*,e95,148,104
*,*,*,*,e96,159,105
*,*,*,*,e97,170,106
*,*,*,*,e98,139,101
*,*,*,*,e99,160,98
