DOMAIN,province,user_type,os,cdn_server,normal,abnormal
315.live.cmvideo.cn,9999,0,*,*,200.0,49.0
315.live.cmvideo.cn,9999,1,*,*,219.0,57.0
315.live.cmvideo.cn,9999,4,*,*,95.0,28.0
315.live.cmvideo.cn,9999,9,*,*,149.0,43.0
315.live.cmvideo.cn,上海,9,*,*,61.0,5.0
315.live.cmvideo.cn,北京,9,*,*,36.0,6.0
315.live.cmvideo.cn,天津,4,*,*,82.0,20.0
315.live.cmvideo.cn,山东,0,*,*,218.0,52.0
315.live.cmvideo.cn,山东,1,*,*,292.0,80.0
315.live.cmvideo.cn,山东,2,*,*,293.0,73.0
315.live.cmvideo.cn,山东,3,*,*,262.0,59.0
315.live.cmvideo.cn,山东,4,*,*,235.0,50.0
315.live.cmvideo.cn,山东,9,*,*,263.0,64.0
315.live.cmvideo.cn,广西,9,*,*,20.0,4.0
315.live.cmvideo.cn,江苏,3,*,*,246.0,48.0
315.live.cmvideo.cn,江苏,4,*,*,5.0,1.0
315.live.cmvideo.cn,河北,9,*,*,3.0,0.0
315.live.cmvideo.cn,河南,0,*,*,107.0,28.0
315.live.cmvideo.cn,河南,1,*,*,249.0,57.0
315.live.cmvideo.cn,河南,3,*,*,224.0,55.0
315.live.cmvideo.cn,河南,9,*,*,106.0,32.0
315.live.cmvideo.cn,浙江,0,*,*,119.0,34.0
315.live.cmvideo.cn,浙江,1,*,*,284.0,64.0
315.live.cmvideo.cn,浙江,2,*,*,18.0,3.0
315.live.cmvideo.cn,浙江,3,*,*,204.0,54.0
315.live.cmvideo.cn,浙江,4,*,*,126.0,24.0
cache.family.migu.cn,9999,1,*,*,19.0,8.0
cache.family.migu.cn,北京,9,*,*,3.0,0.0
cache.family.migu.cn,山东,1,*,*,72.0,9.0
cache.family.migu.cn,山东,2,*,*,63.0,12.0
cache.family.migu.cn,山东,3,*,*,21.0,6.0
cache.family.migu.cn,山东,9,*,*,24.0,12.0
cache.family.migu.cn,河南,1,*,*,24.0,3.0
cache.family.migu.cn,浙江,1,*,*,35.0,7.0
cache.family.migu.cn,浙江,3,*,*,22.0,5.0
cache.family.migu.cn,浙江,4,*,*,1.0,2.0
download.mlocso.com,9999,1,*,*,1.0,2.0
download.mlocso.com,北京,9,*,*,3.0,0.0
download.mlocso.com,山东,0,*,*,2.0,1.0
download.mlocso.com,浙江,4,*,*,2.0,1.0
hlsmgspdl.miguvideo.com,9999,0,*,*,207.0,117.0
hlsmgspdl.miguvideo.com,9999,1,*,*,102.0,78.0
hlsmgspdl.miguvideo.com,9999,4,*,*,41.0,13.0
hlsmgspdl.miguvideo.com,9999,9,*,*,136.0,101.0
hlsmgspdl.miguvideo.com,上海,9,*,*,15.0,3.0
hlsmgspdl.miguvideo.com,北京,0,*,*,3.0,0.0
hlsmgspdl.miguvideo.com,北京,9,*,*,37.0,5.0
hlsmgspdl.miguvideo.com,安徽,9,*,*,11.0,1.0
hlsmgspdl.miguvideo.com,山东,0,*,*,246.0,45.0
hlsmgspdl.miguvideo.com,山东,1,*,*,328.0,74.0
hlsmgspdl.miguvideo.com,山东,2,*,*,310.0,77.0
hlsmgspdl.miguvideo.com,山东,3,*,*,230.0,55.0
hlsmgspdl.miguvideo.com,山东,4,*,*,124.0,32.0
hlsmgspdl.miguvideo.com,山东,9,*,*,169.0,38.0
hlsmgspdl.miguvideo.com,广东,1,*,*,27.0,6.0
