DOMAIN,province,user_type,os,cdn_server,normal,abnormal
a0,*,*,*,*,5106.0,0.0
a1,*,*,*,*,348.0,0.0
a10,*,*,*,*,453.0,27.0
a11,*,*,*,*,606.0,27.0
a12,*,*,*,*,9129.0,222.0
a13,*,*,*,*,396.0,27.0
a14,*,*,*,*,717.0,30.0
a15,*,*,*,*,3282.0,198.0
a16,*,*,*,*,7644.0,330.0
a17,*,*,*,*,1902.0,36.0
a18,*,*,*,*,390.0,27.0
a19,*,*,*,*,18.0,0.0
a2,*,*,*,*,12.0,0.0
a20,*,*,*,*,2298.0,93.0
a21,*,*,*,*,31341.0,942.0
a22,*,*,*,*,756.0,9.0
a23,*,*,*,*,132.0,0.0
a24,*,*,*,*,405.0,27.0
a25,*,*,*,*,996.0,30.0
a26,*,*,*,*,6.0,0.0
a27,*,*,*,*,870.0,51.0
a28,*,*,*,*,429.0,24.0
a29,*,*,*,*,726.0,27.0
a3,*,*,*,*,4863.0,114.0
a30,*,*,*,*,513.0,6.0
a31,*,*,*,*,519.0,27.0
a32,*,*,*,*,606.0,33.0
a33,*,*,*,*,516.0,27.0
a34,*,*,*,*,561.0,27.0
a35,*,*,*,*,507.0,27.0
a36,*,*,*,*,531.0,27.0
a37,*,*,*,*,291.0,24.0
a38,*,*,*,*,636.0,0.0
a39,*,*,*,*,489.0,27.0
a4,*,*,*,*,4716.0,147.0
a40,*,*,*,*,684.0,27.0
a41,*,*,*,*,807.0,27.0
a42,*,*,*,*,525.0,27.0
a43,*,*,*,*,660.0,27.0
a44,*,*,*,*,741.0,27.0
a45,*,*,*,*,36.0,0.0
a46,*,*,*,*,411.0,0.0
a47,*,*,*,*,582.0,30.0
a5,*,*,*,*,1236.0,0.0
a6,*,*,*,*,795.0,42.0
a7,*,*,*,*,396.0,27.0
a8,*,*,*,*,2331.0,51.0
a9,*,*,*,*,600.0,30.0
*,b0,*,*,*,18614.0,483.0
*,b1,*,*,*,1428.0,102.0
*,b10,*,*,*,306.0,0.0
*,b11,*,*,*,852.0,69.0
*,b12,*,*,*,1548.0,114.0
*,b13,*,*,*,333.0,0.0
*,b14,*,*,*,3854.0,3.0
*,b15,*,*,*,882.0,36.0
*,b16,*,*,*,1605.0,36.0
*,b17,*,*,*,4584.0,75.0
*,b18,*,*,*,7974.0,306.0
*,b19,*,*,*,594.0,0.0
*,b2,*,*,*,330.0,0.0
*,b20,*,*,*,816.0,42.0
*,b21,*,*,*,330.0,0.0
*,b22,*,*,*,291.0,0.0
