DOMAIN,province,user_type,os,cdn_server,normal,abnormal
315.live.cmvideo.cn,9999,0,Android,*,74.0,19.0
315.live.cmvideo.cn,9999,0,TABLET,*,67.0,11.0
315.live.cmvideo.cn,9999,0,UNKNOWN,*,59.0,19.0
315.live.cmvideo.cn,9999,1,Android,*,73.0,8.0
315.live.cmvideo.cn,9999,1,COMPUTER,*,7.0,2.0
315.live.cmvideo.cn,9999,1,TABLET,*,66.0,27.0
315.live.cmvideo.cn,9999,1,UNKNOWN,*,21.0,72.0
315.live.cmvideo.cn,9999,4,Android,*,17.0,1.0
315.live.cmvideo.cn,9999,4,TABLET,*,71.0,22.0
315.live.cmvideo.cn,9999,4,UNKNOWN,*,8.0,4.0
315.live.cmvideo.cn,9999,9,Android,*,78.0,15.0
315.live.cmvideo.cn,9999,9,TABLET,*,12.0,54.0
315.live.cmvideo.cn,9999,9,UNKNOWN,*,23.0,10.0
315.live.cmvideo.cn,上海,9,TABLET,*,5.0,4.0
315.live.cmvideo.cn,上海,9,UNKNOWN,*,40.0,17.0
315.live.cmvideo.cn,北京,9,COMPUTER,*,6.0,0.0
315.live.cmvideo.cn,北京,9,TABLET,*,5.0,31.0
315.live.cmvideo.cn,天津,4,Android,*,26.0,7.0
315.live.cmvideo.cn,天津,4,COMPUTER,*,3.0,12.0
315.live.cmvideo.cn,天津,4,TABLET,*,24.0,6.0
315.live.cmvideo.cn,天津,4,UNKNOWN,*,21.0,3.0
315.live.cmvideo.cn,山东,0,Android,*,75.0,18.0
315.live.cmvideo.cn,山东,0,TABLET,*,65.0,19.0
315.live.cmvideo.cn,山东,0,UNKNOWN,*,74.0,19.0
315.live.cmvideo.cn,山东,1,Android,*,74.0,19.0
315.live.cmvideo.cn,山东,1,COMPUTER,*,77.0,16.0
315.live.cmvideo.cn,山东,1,TABLET,*,75.0,18.0
315.live.cmvideo.cn,山东,1,UNKNOWN,*,12.0,81.0
315.live.cmvideo.cn,山东,2,Android,*,72.0,21.0
315.live.cmvideo.cn,山东,2,COMPUTER,*,72.0,15.0
315.live.cmvideo.cn,山东,2,TABLET,*,78.0,15.0
315.live.cmvideo.cn,山东,2,UNKNOWN,*,72.0,21.0
315.live.cmvideo.cn,山东,3,Android,*,78.0,15.0
315.live.cmvideo.cn,山东,3,COMPUTER,*,34.0,8.0
315.live.cmvideo.cn,山东,3,TABLET,*,76.0,17.0
315.live.cmvideo.cn,山东,3,UNKNOWN,*,79.0,14.0
315.live.cmvideo.cn,山东,4,Android,*,46.0,14.0
315.live.cmvideo.cn,山东,4,COMPUTER,*,6.0,36.0
315.live.cmvideo.cn,山东,4,TABLET,*,71.0,19.0
315.live.cmvideo.cn,山东,4,UNKNOWN,*,77.0,16.0
315.live.cmvideo.cn,山东,9,Android,*,69.0,24.0
315.live.cmvideo.cn,山东,9,COMPUTER,*,33.0,15.0
315.live.cmvideo.cn,山东,9,TABLET,*,15.0,78.0
315.live.cmvideo.cn,山东,9,UNKNOWN,*,75.0,18.0
315.live.cmvideo.cn,广西,9,TABLET,*,3.0,18.0
315.live.cmvideo.cn,广西,9,UNKNOWN,*,3.0,0.0
315.live.cmvideo.cn,江苏,3,Android,*,71.0,22.0
