DOMAIN,province,user_type,os,cdn_server,normal,abnormal
a0,b0,*,*,*,601.0,239.0
a0,b1,*,*,*,43.0,23.0
a0,b12,*,*,*,9.0,15.0
a0,b14,*,*,*,212.0,88.0
a0,b16,*,*,*,3.0,0.0
a0,b17,*,*,*,593.0,265.0
a0,b18,*,*,*,658.0,272.0
a0,b3,*,*,*,26.0,16.0
a0,b6,*,*,*,73.0,29.0
a0,b9,*,*,*,1356.0,585.0
a1,b0,*,*,*,21.0,6.0
a1,b17,*,*,*,16.0,11.0
a1,b18,*,*,*,61.0,11.0
a1,b3,*,*,*,2.0,1.0
a1,b9,*,*,*,163.0,56.0
a10,b0,*,*,*,64.0,23.0
a10,b9,*,*,*,260.0,133.0
a11,b0,*,*,*,106.0,53.0
a11,b14,*,*,*,17.0,10.0
a11,b9,*,*,*,316.0,131.0
a12,b0,*,*,*,1565.0,589.0
a12,b1,*,*,*,14.0,4.0
a12,b10,*,*,*,5.0,4.0
a12,b11,*,*,*,40.0,20.0
a12,b12,*,*,*,73.0,116.0
a12,b13,*,*,*,112.0,50.0
a12,b14,*,*,*,154.0,80.0
a12,b15,*,*,*,67.0,35.0
a12,b16,*,*,*,49.0,29.0
a12,b17,*,*,*,125.0,37.0
a12,b18,*,*,*,19.0,8.0
a12,b2,*,*,*,91.0,41.0
a12,b20,*,*,*,115.0,50.0
a12,b21,*,*,*,22.0,11.0
a12,b22,*,*,*,2.0,1.0
a12,b23,*,*,*,22.0,38.0
a12,b24,*,*,*,73.0,29.0
a12,b25,*,*,*,413.0,184.0
a12,b27,*,*,*,254.0,127.0
a12,b3,*,*,*,335.0,142.0
a12,b4,*,*,*,237.0,114.0
a12,b5,*,*,*,181.0,71.0
a12,b6,*,*,*,117.0,51.0
a12,b8,*,*,*,83.0,19.0
a12,b9,*,*,*,2315.0,1018.0
a13,b0,*,*,*,73.0,38.0
a13,b9,*,*,*,212.0,100.0
a14,b0,*,*,*,110.0,64.0
a14,b17,*,*,*,39.0,27.0
a14,b18,*,*,*,57.0,27.0
a14,b3,*,*,*,2.0,1.0
a14,b9,*,*,*,286.0,134.0
a15,b0,*,*,*,618.0,273.0
