DOMAIN,province,user_type,os,cdn_server,normal,abnormal
a0,*,*,*,*,3574,1532
a1,*,*,*,*,263,85
a10,*,*,*,*,324,156
a11,*,*,*,*,439,194
a12,*,*,*,*,6483,2868
a13,*,*,*,*,285,138
a14,*,*,*,*,494,253
a15,*,*,*,*,2448,1032
a16,*,*,*,*,5662,2312
a17,*,*,*,*,1387,551
a18,*,*,*,*,274,143
a19,*,*,*,*,14,4
a2,*,*,*,*,9,3
a20,*,*,*,*,1651,740
a21,*,*,*,*,22075,10208
a22,*,*,*,*,545,220
a23,*,*,*,*,96,36
a24,*,*,*,*,296,136
a25,*,*,*,*,712,314
a26,*,*,*,*,5,1
a27,*,*,*,*,618,303
a28,*,*,*,*,322,131
a29,*,*,*,*,525,228
a3,*,*,*,*,3458,1519
a30,*,*,*,*,344,175
a31,*,*,*,*,370,176
a32,*,*,*,*,430,209
a33,*,*,*,*,370,173
a34,*,*,*,*,411,177
a35,*,*,*,*,371,163
a36,*,*,*,*,389,169
a37,*,*,*,*,223,92
a38,*,*,*,*,437,199
a39,*,*,*,*,358,158
a4,*,*,*,*,3403,1460
a40,*,*,*,*,512,199
a41,*,*,*,*,582,252
a42,*,*,*,*,380,172
a43,*,*,*,*,490,197
a44,*,*,*,*,542,226
a45,*,*,*,*,26,10
a46,*,*,*,*,270,141
a47,*,*,*,*,414,198
a5,*,*,*,*,893,343
a6,*,*,*,*,587,250
a7,*,*,*,*,315,108
a8,*,*,*,*,1646,736
a9,*,*,*,*,434,196
*,b0,*,*,*,13440,5657
*,b1,*,*,*,1076,454
*,b10,*,*,*,216,90
*,b11,*,*,*,602,319
*,b12,*,*,*,849,813
*,b13,*,*,*,239,94
*,b14,*,*,*,2672,1185
*,b15,*,*,*,621,297
*,b16,*,*,*,1173,468
*,b17,*,*,*,3273,1386
*,b18,*,*,*,5782,2498
*,b19,*,*,*,441,153
*,b2,*,*,*,248,82
*,b20,*,*,*,609,249
*,b21,*,*,*,235,95
*,b22,*,*,*,207,84
*,b23,*,*,*,643,698
*,b24,*,*,*,389,151
*,b25,*,*,*,1701,771
*,b26,*,*,*,55,29
*,b27,*,*,*,381,183
*,b28,*,*,*,159,57
*,b3,*,*,*,1286,571
*,b4,*,*,*,671,301
*,b5,*,*,*,498,216
*,b6,*,*,*,830,364
*,b7,*,*,*,7,2
*,b8,*,*,*,1357,566
*,b9,*,*,*,26496,11453
*,*,c0,*,*,14865,6413
*,*,c1,*,*,14866,6346
*,*,c2,*,*,6586,2834
*,*,c3,*,*,10864,4645
*,*,c4,*,*,8253,3967
*,*,c5,*,*,10722,5081
*,*,*,d0,*,16575,7431
*,*,*,d1,*,15479,6814
*,*,*,d2,*,9781,4175
*,*,*,d3,*,15093,6771
*,*,*,d4,*,9228,4095
*,*,*,*,e0,362,154
*,*,*,*,e1,376,158
*,*,*,*,e10,361,170
*,*,*,*,e100,101,37
*,*,*,*,e101,172,77
*,*,*,*,e102,171,72
*,*,*,*,e103,167,82
*,*,*,*,e104,198,78
*,*,*,*,e105,165,63
*,*,*,*,e106,179,70
*,*,*,*,e107,185,85
*,*,*,*,e108,158,64
*,*,*,*,e109,173,67
*,*,*,*,e11,395,166
*,*,*,*,e110,162,75
*,*,*,*,e111,175,80
*,*,*,*,e112,171,63
*,*,*,*,e113,151,92
*,*,*,*,e114,182,79
*,*,*,*,e115,165,93
*,*,*,*,e116,160,92
*,*,*,*,e117,191,67
*,*,*,*,e118,171,78
*,*,*,*,e119,165,69
*,*,*,*,e12,369,165
*,*,*,*,e120,6,2
*,*,*,*,e121,6,2
*,*,*,*,e122,6,2
*,*,*,*,e123,5,3
*,*,*,*,e124,4,4
*,*,*,*,e125,4,4
*,*,*,*,e126,191,76
*,*,*,*,e127,177,69
*,*,*,*,e128,366,150
*,*,*,*,e129,384,153
*,*,*,*,e13,366,162
*,*,*,*,e130,397,173
*,*,*,*,e131,376,161
*,*,*,*,e132,391,168
*,*,*,*,e133,343,168
*,*,*,*,e134,391,147
*,*,*,*,e135,410,160
*,*,*,*,e136,362,191
*,*,*,*,e137,356,170
*,*,*,*,e138,373,160
*,*,*,*,e139,367,152
*,*,*,*,e14,365,169
*,*,*,*,e140,373,165
*,*,*,*,e141,372,163
*,*,*,*,e142,357,157
*,*,*,*,e143,525,247
*,*,*,*,e144,62,25
*,*,*,*,e145,59,28
*,*,*,*,e146,63,24
*,*,*,*,e147,49,29
*,*,*,*,e148,56,22
*,*,*,*,e149,57,21
*,*,*,*,e15,370,188
*,*,*,*,e150,59,22
*,*,*,*,e151,64,32
*,*,*,*,e152,69,27
*,*,*,*,e153,126,39
*,*,*,*,e154,118,41
*,*,*,*,e155,42,21
*,*,*,*,e156,62,37
*,*,*,*,e157,70,35
*,*,*,*,e158,62,22
*,*,*,*,e159,44,28
*,*,*,*,e16,389,163
*,*,*,*,e160,66,27
*,*,*,*,e161,70,23
*,*,*,*,e162,72,27
*,*,*,*,e163,69,24
*,*,*,*,e164,60,30
*,*,*,*,e165,60,27
*,*,*,*,e166,74,25
*,*,*,*,e167,85,29
*,*,*,*,e168,81,36
*,*,*,*,e169,105,42
*,*,*,*,e17,381,210
*,*,*,*,e170,43,29
*,*,*,*,e171,36,24
*,*,*,*,e172,95,43
*,*,*,*,e173,56,28
*,*,*,*,e174,61,23
*,*,*,*,e175,53,13
*,*,*,*,e176,588,252
*,*,*,*,e177,592,254
*,*,*,*,e178,103,50
*,*,*,*,e179,119,46
*,*,*,*,e18,378,195
*,*,*,*,e180,113,55
*,*,*,*,e181,113,46
*,*,*,*,e182,594,234
*,*,*,*,e183,564,258
*,*,*,*,e184,600,255
*,*,*,*,e185,591,225
*,*,*,*,e186,569,250
*,*,*,*,e187,578,235
*,*,*,*,e188,582,267
*,*,*,*,e189,590,241
*,*,*,*,e19,352,164
*,*,*,*,e190,620,223
