DOMAIN,province,user_type,os,cdn_server,normal,abnormal
a0,b0,*,*,*,579.0,261.0
a0,b1,*,*,*,38.0,28.0
a0,b12,*,*,*,12.0,12.0
a0,b14,*,*,*,214.0,86.0
a0,b16,*,*,*,2.0,1.0
a0,b17,*,*,*,620.0,238.0
a0,b18,*,*,*,634.0,296.0
a0,b3,*,*,*,32.0,10.0
a0,b6,*,*,*,74.0,28.0
a0,b9,*,*,*,1370.0,571.0
a1,b0,*,*,*,15.0,12.0
a1,b17,*,*,*,21.0,6.0
a1,b18,*,*,*,46.0,26.0
a1,b3,*,*,*,1.0,2.0
a1,b9,*,*,*,147.0,72.0
a10,b0,*,*,*,62.0,25.0
a10,b9,*,*,*,266.0,127.0
a11,b0,*,*,*,112.0,47.0
a11,b14,*,*,*,18.0,9.0
a11,b9,*,*,*,306.0,141.0
a12,b0,*,*,*,1509.0,645.0
a12,b1,*,*,*,16.0,2.0
a12,b10,*,*,*,7.0,2.0
a12,b11,*,*,*,40.0,20.0
a12,b12,*,*,*,137.0,52.0
a12,b13,*,*,*,114.0,48.0
a12,b14,*,*,*,169.0,65.0
a12,b15,*,*,*,68.0,34.0
a12,b16,*,*,*,51.0,27.0
a12,b17,*,*,*,116.0,46.0
a12,b18,*,*,*,20.0,7.0
a12,b2,*,*,*,93.0,39.0
a12,b20,*,*,*,117.0,48.0
a12,b21,*,*,*,26.0,7.0
a12,b22,*,*,*,2.0,1.0
a12,b23,*,*,*,42.0,18.0
a12,b24,*,*,*,68.0,34.0
a12,b25,*,*,*,421.0,176.0
a12,b27,*,*,*,273.0,108.0
a12,b3,*,*,*,314.0,163.0
a12,b4,*,*,*,252.0,99.0
a12,b5,*,*,*,187.0,65.0
a12,b6,*,*,*,111.0,57.0
a12,b8,*,*,*,85.0,17.0
a12,b9,*,*,*,2307.0,1026.0
a13,b0,*,*,*,79.0,32.0
a13,b9,*,*,*,218.0,94.0
a14,b0,*,*,*,124.0,50.0
a14,b17,*,*,*,46.0,20.0
a14,b18,*,*,*,48.0,36.0
a14,b3,*,*,*,1.0,2.0
a14,b9,*,*,*,298.0,122.0
a15,b0,*,*,*,648.0,243.0
a15,b11,*,*,*,55.0,26.0
a15,b14,*,*,*,76.0,44.0
a15,b15,*,*,*,9.0,6.0
a15,b16,*,*,*,54.0,15.0
