DOMAIN,province,user_type,os,cdn_server,normal,abnormal
a0,b0,c0,*,*,158.0,91.0
a0,b0,c1,*,*,168.0,108.0
a0,b0,c4,*,*,74.0,49.0
a0,b0,c5,*,*,130.0,62.0
a0,b1,c5,*,*,47.0,19.0
a0,b12,c5,*,*,16.0,8.0
a0,b14,c3,*,*,181.0,113.0
a0,b14,c4,*,*,2.0,4.0
a0,b16,c5,*,*,2.0,1.0
a0,b17,c0,*,*,85.0,50.0
a0,b17,c1,*,*,195.0,111.0
a0,b17,c3,*,*,155.0,124.0
a0,b17,c5,*,*,87.0,51.0
a0,b18,c0,*,*,87.0,66.0
a0,b18,c1,*,*,206.0,142.0
a0,b18,c2,*,*,11.0,10.0
a0,b18,c3,*,*,156.0,102.0
a0,b18,c4,*,*,88.0,62.0
a0,b3,c5,*,*,24.0,18.0
a0,b6,c4,*,*,68.0,34.0
a0,b9,c0,*,*,163.0,107.0
a0,b9,c1,*,*,236.0,136.0
a0,b9,c2,*,*,219.0,147.0
a0,b9,c3,*,*,197.0,124.0
a0,b9,c4,*,*,169.0,116.0
a0,b9,c5,*,*,203.0,124.0
a1,b0,c1,*,*,15.0,12.0
a1,b17,c1,*,*,18.0,9.0
a1,b18,c1,*,*,28.0,14.0
a1,b18,c3,*,*,15.0,12.0
a1,b18,c4,*,*,1.0,2.0
a1,b3,c5,*,*,2.0,1.0
a1,b9,c1,*,*,51.0,30.0
a1,b9,c2,*,*,52.0,23.0
a1,b9,c3,*,*,15.0,12.0
a1,b9,c5,*,*,20.0,16.0
a10,b0,c0,*,*,59.0,28.0
a10,b9,c0,*,*,71.0,37.0
a10,b9,c1,*,*,45.0,33.0
a10,b9,c2,*,*,56.0,52.0
a10,b9,c3,*,*,32.0,22.0
a10,b9,c4,*,*,30.0,15.0
a11,b0,c0,*,*,40.0,38.0
a11,b0,c1,*,*,12.0,15.0
a11,b0,c5,*,*,37.0,17.0
a11,b14,c3,*,*,13.0,14.0
a11,b9,c0,*,*,38.0,22.0
a11,b9,c1,*,*,68.0,40.0
a11,b9,c2,*,*,33.0,24.0
a11,b9,c3,*,*,53.0,40.0
a11,b9,c4,*,*,28.0,20.0
a11,b9,c5,*,*,40.0,41.0
a12,b0,c0,*,*,305.0,247.0
a12,b0,c1,*,*,326.0,220.0
a12,b0,c2,*,*,78.0,42.0
a12,b0,c3,*,*,61.0,50.0
