DOMAIN,province,user_type,os,cdn_server,normal,abnormal
a0,*,*,*,*,4607.0,499.0
a1,*,*,*,*,309.0,39.0
a10,*,*,*,*,438.0,42.0
a11,*,*,*,*,566.0,67.0
a12,*,*,*,*,8440.0,911.0
a13,*,*,*,*,376.0,47.0
a14,*,*,*,*,686.0,61.0
a15,*,*,*,*,3132.0,348.0
a16,*,*,*,*,7181.0,793.0
a17,*,*,*,*,1754.0,184.0
a18,*,*,*,*,389.0,28.0
a19,*,*,*,*,17.0,1.0
a2,*,*,*,*,8.0,4.0
a20,*,*,*,*,2161.0,230.0
a21,*,*,*,*,29111.0,3172.0
a22,*,*,*,*,697.0,68.0
a23,*,*,*,*,116.0,16.0
a24,*,*,*,*,384.0,48.0
a25,*,*,*,*,918.0,108.0
a26,*,*,*,*,5.0,1.0
a27,*,*,*,*,823.0,98.0
a28,*,*,*,*,380.0,73.0
a29,*,*,*,*,679.0,74.0
a3,*,*,*,*,4452.0,525.0
a30,*,*,*,*,467.0,52.0
a31,*,*,*,*,496.0,50.0
a32,*,*,*,*,570.0,69.0
a33,*,*,*,*,479.0,64.0
a34,*,*,*,*,532.0,56.0
a35,*,*,*,*,481.0,53.0
a36,*,*,*,*,508.0,50.0
a37,*,*,*,*,279.0,36.0
a38,*,*,*,*,575.0,61.0
a39,*,*,*,*,463.0,53.0
a4,*,*,*,*,4391.0,472.0
a40,*,*,*,*,641.0,70.0
a41,*,*,*,*,752.0,82.0
a42,*,*,*,*,488.0,64.0
a43,*,*,*,*,615.0,72.0
a44,*,*,*,*,539.0,229.0
a45,*,*,*,*,34.0,2.0
a46,*,*,*,*,367.0,44.0
a47,*,*,*,*,554.0,58.0
a5,*,*,*,*,1093.0,143.0
a6,*,*,*,*,758.0,79.0
a7,*,*,*,*,391.0,32.0
a8,*,*,*,*,2158.0,224.0
a9,*,*,*,*,558.0,72.0
*,b0,*,*,*,17161.0,1936.0
*,b1,*,*,*,1390.0,140.0
*,b10,*,*,*,275.0,31.0
*,b11,*,*,*,816.0,105.0
*,b12,*,*,*,1504.0,158.0
*,b13,*,*,*,298.0,35.0
*,b14,*,*,*,3468.0,389.0
*,b15,*,*,*,832.0,86.0
*,b16,*,*,*,1500.0,141.0
*,b17,*,*,*,4148.0,511.0
*,b18,*,*,*,7449.0,831.0
*,b19,*,*,*,531.0,63.0
*,b2,*,*,*,297.0,33.0
*,b20,*,*,*,773.0,85.0
*,b21,*,*,*,296.0,34.0
*,b22,*,*,*,270.0,21.0
*,b23,*,*,*,1208.0,133.0
*,b24,*,*,*,491.0,49.0
*,b25,*,*,*,2244.0,228.0
*,b26,*,*,*,77.0,7.0
*,b27,*,*,*,496.0,68.0
*,b28,*,*,*,199.0,17.0
*,b3,*,*,*,1623.0,234.0
*,b4,*,*,*,890.0,82.0
*,b5,*,*,*,644.0,70.0
*,b6,*,*,*,1066.0,128.0
*,b7,*,*,*,7.0,2.0
*,b8,*,*,*,1718.0,205.0
*,b9,*,*,*,34147.0,3802.0
*,*,c0,*,*,19090.0,2188.0
*,*,c1,*,*,19038.0,2174.0
*,*,c2,*,*,8472.0,948.0
*,*,c3,*,*,14002.0,1507.0
*,*,c4,*,*,11021.0,1199.0
*,*,c5,*,*,14195.0,1608.0
*,*,*,d0,*,21664.0,2342.0
*,*,*,d1,*,20017.0,2276.0
*,*,*,d2,*,12544.0,1412.0
*,*,*,d3,*,19756.0,2108.0
*,*,*,d4,*,11837.0,1486.0
*,*,*,*,e0,454.0,62.0
*,*,*,*,e1,480.0,54.0
*,*,*,*,e10,478.0,53.0
*,*,*,*,e100,128.0,10.0
*,*,*,*,e101,232.0,17.0
*,*,*,*,e102,225.0,18.0
*,*,*,*,e103,230.0,19.0
*,*,*,*,e104,240.0,36.0
*,*,*,*,e105,209.0,19.0
*,*,*,*,e106,213.0,36.0
*,*,*,*,e107,243.0,27.0
*,*,*,*,e108,197.0,25.0
*,*,*,*,e109,222.0,18.0
*,*,*,*,e11,502.0,59.0
*,*,*,*,e110,214.0,23.0
*,*,*,*,e111,220.0,35.0
*,*,*,*,e112,210.0,24.0
*,*,*,*,e113,211.0,32.0
*,*,*,*,e114,238.0,23.0
*,*,*,*,e115,235.0,23.0
*,*,*,*,e116,233.0,19.0
*,*,*,*,e117,229.0,29.0
*,*,*,*,e118,214.0,35.0
*,*,*,*,e119,213.0,21.0
*,*,*,*,e12,479.0,55.0
*,*,*,*,e120,8.0,0.0
*,*,*,*,e121,7.0,1.0
*,*,*,*,e122,7.0,1.0
*,*,*,*,e123,6.0,2.0
*,*,*,*,e124,8.0,0.0
*,*,*,*,e125,7.0,1.0
*,*,*,*,e126,242.0,25.0
*,*,*,*,e127,226.0,20.0
*,*,*,*,e128,462.0,54.0
*,*,*,*,e129,475.0,62.0
*,*,*,*,e13,483.0,45.0
*,*,*,*,e130,498.0,72.0
*,*,*,*,e131,480.0,57.0
*,*,*,*,e132,507.0,52.0
*,*,*,*,e133,467.0,44.0
*,*,*,*,e134,473.0,65.0
*,*,*,*,e135,519.0,51.0
*,*,*,*,e136,503.0,50.0
*,*,*,*,e137,472.0,54.0
*,*,*,*,e138,474.0,59.0
*,*,*,*,e139,476.0,43.0
*,*,*,*,e14,470.0,64.0
*,*,*,*,e140,486.0,52.0
*,*,*,*,e141,475.0,60.0
*,*,*,*,e142,478.0,36.0
*,*,*,*,e143,688.0,84.0
*,*,*,*,e144,83.0,4.0
*,*,*,*,e145,81.0,6.0
*,*,*,*,e146,78.0,9.0
*,*,*,*,e147,74.0,4.0
*,*,*,*,e148,69.0,9.0
*,*,*,*,e149,73.0,5.0
*,*,*,*,e15,494.0,64.0
*,*,*,*,e150,72.0,9.0
*,*,*,*,e151,87.0,9.0
*,*,*,*,e152,87.0,9.0
*,*,*,*,e153,151.0,14.0
*,*,*,*,e154,142.0,17.0
*,*,*,*,e155,57.0,6.0
*,*,*,*,e156,86.0,13.0
*,*,*,*,e157,93.0,12.0
*,*,*,*,e158,76.0,8.0
*,*,*,*,e159,65.0,7.0
*,*,*,*,e16,500.0,52.0
*,*,*,*,e160,84.0,9.0
*,*,*,*,e161,85.0,8.0
*,*,*,*,e162,85.0,14.0
*,*,*,*,e163,86.0,7.0
*,*,*,*,e164,86.0,4.0
*,*,*,*,e165,81.0,6.0
*,*,*,*,e166,92.0,7.0
*,*,*,*,e167,104.0,10.0
*,*,*,*,e168,105.0,12.0
*,*,*,*,e169,133.0,14.0
*,*,*,*,e17,528.0,63.0
*,*,*,*,e170,62.0,10.0
*,*,*,*,e171,56.0,4.0
*,*,*,*,e172,120.0,18.0
*,*,*,*,e173,72.0,12.0
*,*,*,*,e174,74.0,10.0
*,*,*,*,e175,62.0,4.0
*,*,*,*,e176,759.0,81.0
*,*,*,*,e177,767.0,79.0
*,*,*,*,e178,140.0,13.0
*,*,*,*,e179,148.0,17.0
*,*,*,*,e18,510.0,63.0
*,*,*,*,e180,156.0,12.0
*,*,*,*,e181,142.0,17.0
*,*,*,*,e182,741.0,87.0
*,*,*,*,e183,727.0,95.0
*,*,*,*,e184,761.0,94.0
*,*,*,*,e185,724.0,92.0
*,*,*,*,e186,737.0,82.0
*,*,*,*,e187,735.0,78.0
*,*,*,*,e188,763.0,86.0
*,*,*,*,e189,755.0,76.0
*,*,*,*,e19,462.0,54.0
*,*,*,*,e190,758.0,85.0
*,*,*,*,e191,761.0,76.0
*,*,*,*,e192,83.0,7.0
*,*,*,*,e193,84.0,9.0
*,*,*,*,e194,90.0,12.0
*,*,*,*,e195,136.0,8.0
*,*,*,*,e196,129.0,9.0
*,*,*,*,e197,118.0,11.0
*,*,*,*,e198,106.0,14.0
*,*,*,*,e199,75.0,9.0
*,*,*,*,e2,432.0,45.0
*,*,*,*,e20,523.0,41.0
*,*,*,*,e200,74.0,7.0
*,*,*,*,e201,77.0,7.0
*,*,*,*,e202,96.0,9.0
*,*,*,*,e203,106.0,14.0
*,*,*,*,e204,105.0,9.0
*,*,*,*,e205,107.0,10.0
*,*,*,*,e21,511.0,62.0
*,*,*,*,e22,507.0,48.0
*,*,*,*,e23,468.0,51.0
*,*,*,*,e24,489.0,60.0
*,*,*,*,e25,470.0,46.0
*,*,*,*,e26,448.0,53.0
*,*,*,*,e27,511.0,50.0
*,*,*,*,e28,487.0,59.0
*,*,*,*,e29,483.0,54.0
*,*,*,*,e3,482.0,49.0
*,*,*,*,e30,474.0,48.0
*,*,*,*,e31,497.0,61.0
*,*,*,*,e32,529.0,50.0
*,*,*,*,e33,451.0,41.0
*,*,*,*,e34,445.0,56.0
*,*,*,*,e35,460.0,47.0
*,*,*,*,e36,465.0,60.0
*,*,*,*,e37,527.0,49.0
*,*,*,*,e38,909.0,117.0
*,*,*,*,e39,920.0,109.0
*,*,*,*,e4,476.0,52.0
*,*,*,*,e40,942.0,117.0
*,*,*,*,e41,914.0,124.0
*,*,*,*,e42,913.0,131.0
*,*,*,*,e43,889.0,140.0
*,*,*,*,e44,844.0,125.0
*,*,*,*,e45,953.0,115.0
*,*,*,*,e46,941.0,130.0
*,*,*,*,e47,490.0,50.0
*,*,*,*,e48,491.0,64.0
*,*,*,*,e49,494.0,52.0
*,*,*,*,e5,463.0,53.0
*,*,*,*,e50,472.0,47.0
*,*,*,*,e51,490.0,47.0
*,*,*,*,e52,544.0,41.0
*,*,*,*,e53,511.0,53.0
*,*,*,*,e54,458.0,55.0
*,*,*,*,e55,505.0,47.0
*,*,*,*,e56,485.0,49.0
*,*,*,*,e57,538.0,53.0
*,*,*,*,e58,493.0,65.0
*,*,*,*,e59,511.0,62.0
*,*,*,*,e6,549.0,45.0
*,*,*,*,e60,524.0,49.0
*,*,*,*,e61,477.0,54.0
*,*,*,*,e62,436.0,56.0
*,*,*,*,e63,883.0,107.0
*,*,*,*,e64,898.0,97.0
*,*,*,*,e65,921.0,102.0
*,*,*,*,e66,873.0,90.0
*,*,*,*,e67,849.0,96.0
*,*,*,*,e68,885.0,84.0
*,*,*,*,e69,893.0,94.0
*,*,*,*,e7,477.0,60.0
*,*,*,*,e70,885.0,78.0
*,*,*,*,e71,878.0,97.0
*,*,*,*,e72,879.0,99.0
*,*,*,*,e73,865.0,98.0
*,*,*,*,e74,892.0,98.0
*,*,*,*,e75,875.0,97.0
*,*,*,*,e76,876.0,90.0
*,*,*,*,e77,839.0,112.0
*,*,*,*,e78,863.0,93.0
*,*,*,*,e79,845.0,97.0
*,*,*,*,e8,500.0,58.0
*,*,*,*,e80,887.0,97.0
*,*,*,*,e81,865.0,98.0
*,*,*,*,e82,902.0,100.0
*,*,*,*,e83,894.0,108.0
*,*,*,*,e84,840.0,96.0
*,*,*,*,e85,869.0,94.0
*,*,*,*,e86,865.0,110.0
*,*,*,*,e87,944.0,85.0
*,*,*,*,e88,231.0,18.0
*,*,*,*,e89,214.0,20.0
*,*,*,*,e9,460.0,62.0
*,*,*,*,e90,245.0,25.0
*,*,*,*,e91,227.0,19.0
*,*,*,*,e92,221.0,19.0
*,*,*,*,e93,229.0,26.0
*,*,*,*,e94,229.0,29.0
*,*,*,*,e95,227.0,25.0
*,*,*,*,e96,246.0,18.0
*,*,*,*,e97,256.0,20.0
*,*,*,*,e98,212.0,28.0
*,*,*,*,e99,227.0,31.0
