DOMAIN,province,user_type,os,cdn_server,normal,abnormal
a0,b0,*,*,*,756.0,84.0
a0,b1,*,*,*,62.0,4.0
a0,b12,*,*,*,23.0,1.0
a0,b14,*,*,*,274.0,26.0
a0,b16,*,*,*,3.0,0.0
a0,b17,*,*,*,774.0,84.0
a0,b18,*,*,*,841.0,89.0
a0,b3,*,*,*,37.0,5.0
a0,b6,*,*,*,91.0,11.0
a0,b9,*,*,*,1746.0,195.0
a1,b0,*,*,*,23.0,4.0
a1,b17,*,*,*,23.0,4.0
a1,b18,*,*,*,65.0,7.0
a1,b3,*,*,*,3.0,0.0
a1,b9,*,*,*,195.0,24.0
a10,b0,*,*,*,80.0,7.0
a10,b9,*,*,*,358.0,35.0
a11,b0,*,*,*,146.0,13.0
a11,b14,*,*,*,26.0,1.0
a11,b9,*,*,*,394.0,53.0
a12,b0,*,*,*,1949.0,205.0
a12,b1,*,*,*,16.0,2.0
a12,b10,*,*,*,9.0,0.0
a12,b11,*,*,*,52.0,8.0
a12,b12,*,*,*,173.0,16.0
a12,b13,*,*,*,139.0,23.0
a12,b14,*,*,*,211.0,23.0
a12,b15,*,*,*,90.0,12.0
a12,b16,*,*,*,72.0,6.0
a12,b17,*,*,*,149.0,13.0
a12,b18,*,*,*,24.0,3.0
a12,b2,*,*,*,122.0,10.0
a12,b20,*,*,*,145.0,20.0
a12,b21,*,*,*,29.0,4.0
a12,b22,*,*,*,3.0,0.0
a12,b23,*,*,*,53.0,7.0
a12,b24,*,*,*,95.0,7.0
a12,b25,*,*,*,542.0,55.0
a12,b27,*,*,*,340.0,41.0
a12,b3,*,*,*,419.0,58.0
a12,b4,*,*,*,322.0,29.0
a12,b5,*,*,*,229.0,23.0
a12,b6,*,*,*,153.0,15.0
a12,b8,*,*,*,86.0,16.0
a12,b9,*,*,*,3018.0,315.0
a13,b0,*,*,*,97.0,14.0
a13,b9,*,*,*,279.0,33.0
a14,b0,*,*,*,156.0,18.0
a14,b17,*,*,*,61.0,5.0
a14,b18,*,*,*,79.0,5.0
a14,b3,*,*,*,3.0,0.0
a14,b9,*,*,*,387.0,33.0
a15,b0,*,*,*,805.0,86.0
a15,b11,*,*,*,72.0,9.0
a15,b14,*,*,*,106.0,14.0
a15,b15,*,*,*,13.0,2.0
a15,b16,*,*,*,65.0,4.0
a15,b17,*,*,*,321.0,39.0
a15,b20,*,*,*,40.0,8.0
a15,b27,*,*,*,33.0,3.0
a15,b28,*,*,*,33.0,3.0
a15,b3,*,*,*,112.0,14.0
a15,b4,*,*,*,35.0,1.0
a15,b6,*,*,*,42.0,6.0
a15,b8,*,*,*,200.0,16.0
a15,b9,*,*,*,1255.0,143.0
a16,b0,*,*,*,1068.0,108.0
a16,b1,*,*,*,18.0,3.0
a16,b10,*,*,*,58.0,8.0
a16,b11,*,*,*,249.0,45.0
a16,b12,*,*,*,29.0,4.0
a16,b13,*,*,*,118.0,11.0
