DOMAIN,province,user_type,os,cdn_server,normal,abnormal
315.live.cmvideo.cn,9999,0,*,*,196.0,53.0
315.live.cmvideo.cn,9999,1,*,*,161.0,115.0
315.live.cmvideo.cn,9999,4,*,*,101.0,22.0
315.live.cmvideo.cn,9999,9,*,*,160.0,32.0
315.live.cmvideo.cn,上海,9,*,*,53.0,13.0
315.live.cmvideo.cn,北京,9,*,*,34.0,8.0
315.live.cmvideo.cn,天津,4,*,*,80.0,22.0
315.live.cmvideo.cn,山东,0,*,*,219.0,51.0
315.live.cmvideo.cn,山东,1,*,*,242.0,130.0
315.live.cmvideo.cn,山东,2,*,*,305.0,61.0
315.live.cmvideo.cn,山东,3,*,*,261.0,60.0
315.live.cmvideo.cn,山东,4,*,*,222.0,63.0
315.live.cmvideo.cn,山东,9,*,*,270.0,57.0
315.live.cmvideo.cn,广西,9,*,*,17.0,7.0
315.live.cmvideo.cn,江苏,3,*,*,237.0,57.0
315.live.cmvideo.cn,江苏,4,*,*,5.0,1.0
315.live.cmvideo.cn,河北,9,*,*,3.0,0.0
315.live.cmvideo.cn,河南,0,*,*,110.0,25.0
315.live.cmvideo.cn,河南,1,*,*,189.0,117.0
315.live.cmvideo.cn,河南,3,*,*,232.0,47.0
315.live.cmvideo.cn,河南,9,*,*,114.0,24.0
315.live.cmvideo.cn,浙江,0,*,*,129.0,24.0
315.live.cmvideo.cn,浙江,1,*,*,216.0,132.0
315.live.cmvideo.cn,浙江,2,*,*,16.0,5.0
315.live.cmvideo.cn,浙江,3,*,*,201.0,57.0
315.live.cmvideo.cn,浙江,4,*,*,111.0,39.0
cache.family.migu.cn,9999,1,*,*,2.0,25.0
cache.family.migu.cn,北京,9,*,*,3.0,0.0
cache.family.migu.cn,山东,1,*,*,52.0,29.0
cache.family.migu.cn,山东,2,*,*,59.0,16.0
cache.family.migu.cn,山东,3,*,*,24.0,3.0
cache.family.migu.cn,山东,9,*,*,31.0,5.0
cache.family.migu.cn,河南,1,*,*,3.0,24.0
cache.family.migu.cn,浙江,1,*,*,15.0,27.0
cache.family.migu.cn,浙江,3,*,*,19.0,8.0
cache.family.migu.cn,浙江,4,*,*,1.0,2.0
download.mlocso.com,9999,1,*,*,1.0,2.0
download.mlocso.com,北京,9,*,*,1.0,2.0
download.mlocso.com,山东,0,*,*,3.0,0.0
download.mlocso.com,浙江,4,*,*,3.0,0.0
hlsmgspdl.miguvideo.com,9999,0,*,*,263.0,61.0
hlsmgspdl.miguvideo.com,9999,1,*,*,143.0,37.0
hlsmgspdl.miguvideo.com,9999,4,*,*,42.0,12.0
hlsmgspdl.miguvideo.com,9999,9,*,*,190.0,47.0
hlsmgspdl.miguvideo.com,上海,9,*,*,14.0,4.0
hlsmgspdl.miguvideo.com,北京,0,*,*,1.0,2.0
hlsmgspdl.miguvideo.com,北京,9,*,*,38.0,4.0
hlsmgspdl.miguvideo.com,安徽,9,*,*,12.0,0.0
hlsmgspdl.miguvideo.com,山东,0,*,*,244.0,47.0
hlsmgspdl.miguvideo.com,山东,1,*,*,273.0,129.0
hlsmgspdl.miguvideo.com,山东,2,*,*,304.0,83.0
hlsmgspdl.miguvideo.com,山东,3,*,*,227.0,58.0
hlsmgspdl.miguvideo.com,山东,4,*,*,122.0,34.0
hlsmgspdl.miguvideo.com,山东,9,*,*,158.0,49.0
hlsmgspdl.miguvideo.com,广东,1,*,*,27.0,6.0
hlsmgspdl.miguvideo.com,广西,1,*,*,2.0,1.0
hlsmgspdl.miguvideo.com,江苏,3,*,*,173.0,40.0
hlsmgspdl.miguvideo.com,江苏,4,*,*,48.0,15.0
