DOMAIN,province,user_type,os,cdn_server,normal,abnormal
a0,b0,c0,*,*,128.0,121.0
a0,b0,c1,*,*,136.0,140.0
a0,b0,c4,*,*,62.0,61.0
a0,b0,c5,*,*,102.0,90.0
a0,b1,c5,*,*,28.0,38.0
a0,b12,c5,*,*,14.0,10.0
a0,b14,c3,*,*,137.0,157.0
a0,b14,c4,*,*,4.0,2.0
a0,b16,c5,*,*,0.0,3.0
a0,b17,c0,*,*,65.0,70.0
a0,b17,c1,*,*,150.0,156.0
a0,b17,c3,*,*,135.0,144.0
a0,b17,c5,*,*,61.0,77.0
a0,b18,c0,*,*,74.0,79.0
a0,b18,c1,*,*,179.0,169.0
a0,b18,c2,*,*,12.0,9.0
a0,b18,c3,*,*,129.0,129.0
a0,b18,c4,*,*,92.0,58.0
a0,b3,c5,*,*,20.0,22.0
a0,b6,c4,*,*,48.0,54.0
a0,b9,c0,*,*,147.0,123.0
a0,b9,c1,*,*,189.0,183.0
a0,b9,c2,*,*,171.0,195.0
a0,b9,c3,*,*,145.0,176.0
a0,b9,c4,*,*,136.0,149.0
a0,b9,c5,*,*,170.0,157.0
a1,b0,c1,*,*,13.0,14.0
a1,b17,c1,*,*,13.0,14.0
a1,b18,c1,*,*,22.0,20.0
a1,b18,c3,*,*,14.0,13.0
a1,b18,c4,*,*,2.0,1.0
a1,b3,c5,*,*,2.0,1.0
a1,b9,c1,*,*,45.0,36.0
a1,b9,c2,*,*,38.0,37.0
a1,b9,c3,*,*,16.0,11.0
a1,b9,c5,*,*,21.0,15.0
a10,b0,c0,*,*,46.0,41.0
a10,b9,c0,*,*,64.0,44.0
a10,b9,c1,*,*,45.0,33.0
a10,b9,c2,*,*,46.0,62.0
a10,b9,c3,*,*,29.0,25.0
a10,b9,c4,*,*,28.0,17.0
a11,b0,c0,*,*,43.0,35.0
a11,b0,c1,*,*,18.0,9.0
a11,b0,c5,*,*,33.0,21.0
a11,b14,c3,*,*,11.0,16.0
a11,b9,c0,*,*,27.0,33.0
a11,b9,c1,*,*,50.0,58.0
a11,b9,c2,*,*,24.0,33.0
a11,b9,c3,*,*,48.0,45.0
a11,b9,c4,*,*,26.0,22.0
a11,b9,c5,*,*,36.0,45.0
a12,b0,c0,*,*,269.0,283.0
a12,b0,c1,*,*,283.0,263.0
a12,b0,c2,*,*,67.0,53.0
a12,b0,c3,*,*,57.0,54.0
a12,b0,c4,*,*,223.0,224.0
a12,b0,c5,*,*,202.0,176.0
a12,b1,c0,*,*,6.0,6.0
a12,b1,c5,*,*,2.0,4.0
a12,b10,c3,*,*,6.0,3.0
a12,b11,c0,*,*,1.0,2.0
a12,b11,c1,*,*,12.0,9.0
a12,b11,c5,*,*,18.0,18.0
a12,b12,c4,*,*,27.0,36.0
a12,b12,c5,*,*,58.0,68.0
a12,b13,c0,*,*,16.0,23.0
a12,b13,c1,*,*,52.0,50.0
a12,b13,c3,*,*,8.0,13.0
a12,b14,c0,*,*,12.0,18.0
a12,b14,c1,*,*,3.0,0.0
a12,b14,c3,*,*,62.0,67.0
a12,b14,c4,*,*,33.0,39.0
a12,b15,c5,*,*,55.0,47.0
a12,b16,c0,*,*,30.0,27.0
a12,b16,c1,*,*,9.0,12.0
a12,b17,c0,*,*,8.0,16.0
a12,b17,c1,*,*,4.0,5.0
a12,b17,c4,*,*,16.0,11.0
a12,b17,c5,*,*,51.0,51.0
a12,b18,c0,*,*,5.0,7.0
a12,b18,c3,*,*,3.0,3.0
a12,b18,c4,*,*,4.0,5.0
a12,b2,c1,*,*,8.0,10.0
a12,b2,c3,*,*,4.0,5.0
a12,b2,c5,*,*,50.0,55.0
a12,b20,c0,*,*,2.0,1.0
a12,b20,c1,*,*,67.0,62.0
a12,b20,c4,*,*,14.0,19.0
a12,b21,c1,*,*,3.0,0.0
a12,b21,c3,*,*,17.0,13.0
a12,b22,c0,*,*,1.0,2.0
a12,b23,c4,*,*,28.0,32.0
a12,b24,c5,*,*,43.0,59.0
a12,b25,c0,*,*,54.0,48.0
a12,b25,c1,*,*,63.0,66.0
a12,b25,c2,*,*,27.0,30.0
a12,b25,c3,*,*,38.0,64.0
a12,b25,c4,*,*,45.0,57.0
a12,b25,c5,*,*,62.0,43.0
a12,b27,c0,*,*,43.0,59.0
a12,b27,c1,*,*,54.0,60.0
a12,b27,c2,*,*,28.0,35.0
a12,b27,c3,*,*,52.0,50.0
a12,b3,c0,*,*,73.0,62.0
a12,b3,c3,*,*,48.0,57.0
a12,b3,c4,*,*,7.0,23.0
a12,b3,c5,*,*,105.0,102.0
a12,b4,c0,*,*,50.0,52.0
a12,b4,c1,*,*,55.0,56.0
a12,b4,c2,*,*,14.0,19.0
a12,b4,c3,*,*,50.0,52.0
a12,b4,c5,*,*,1.0,2.0
a12,b5,c1,*,*,1.0,2.0
a12,b5,c3,*,*,47.0,49.0
a12,b5,c4,*,*,24.0,33.0
a12,b5,c5,*,*,50.0,46.0
a12,b6,c0,*,*,2.0,4.0
a12,b6,c1,*,*,42.0,42.0
a12,b6,c3,*,*,10.0,8.0
a12,b6,c4,*,*,27.0,27.0
a12,b6,c5,*,*,5.0,1.0
a12,b8,c0,*,*,9.0,15.0
a12,b8,c1,*,*,3.0,6.0
a12,b8,c3,*,*,3.0,3.0
a12,b8,c4,*,*,18.0,18.0
a12,b8,c5,*,*,14.0,13.0
a12,b9,c0,*,*,287.0,265.0
a12,b9,c1,*,*,313.0,347.0
a12,b9,c2,*,*,305.0,316.0
a12,b9,c3,*,*,318.0,309.0
a12,b9,c4,*,*,259.0,221.0
a12,b9,c5,*,*,190.0,203.0
a13,b0,c0,*,*,40.0,38.0
a13,b0,c1,*,*,3.0,3.0
a13,b0,c5,*,*,11.0,16.0
