DOMAIN,province,user_type,os,cdn_server,normal,abnormal
a0,b0,*,*,*,597.0,243.0
a0,b1,*,*,*,43.0,23.0
a0,b12,*,*,*,11.0,13.0
a0,b14,*,*,*,213.0,87.0
a0,b16,*,*,*,1.0,2.0
a0,b17,*,*,*,614.0,244.0
a0,b18,*,*,*,655.0,275.0
a0,b3,*,*,*,26.0,16.0
a0,b6,*,*,*,60.0,42.0
a0,b9,*,*,*,1367.0,574.0
a1,b0,*,*,*,14.0,13.0
a1,b17,*,*,*,20.0,7.0
a1,b18,*,*,*,48.0,24.0
a1,b3,*,*,*,2.0,1.0
a1,b9,*,*,*,158.0,61.0
a10,b0,*,*,*,63.0,24.0
a10,b9,*,*,*,279.0,114.0
a11,b0,*,*,*,119.0,40.0
a11,b14,*,*,*,19.0,8.0
a11,b9,*,*,*,314.0,133.0
a12,b0,*,*,*,1506.0,648.0
a12,b1,*,*,*,15.0,3.0
a12,b10,*,*,*,8.0,1.0
a12,b11,*,*,*,39.0,21.0
a12,b12,*,*,*,131.0,58.0
a12,b13,*,*,*,122.0,40.0
a12,b14,*,*,*,165.0,69.0
a12,b15,*,*,*,72.0,30.0
a12,b16,*,*,*,55.0,23.0
a12,b17,*,*,*,115.0,47.0
a12,b18,*,*,*,19.0,8.0
a12,b2,*,*,*,96.0,36.0
a12,b20,*,*,*,119.0,46.0
a12,b21,*,*,*,22.0,11.0
a12,b22,*,*,*,2.0,1.0
a12,b23,*,*,*,40.0,20.0
a12,b24,*,*,*,70.0,32.0
a12,b25,*,*,*,408.0,189.0
a12,b27,*,*,*,270.0,111.0
a12,b3,*,*,*,328.0,149.0
a12,b4,*,*,*,234.0,117.0
a12,b5,*,*,*,173.0,79.0
a12,b6,*,*,*,118.0,50.0
a12,b8,*,*,*,63.0,39.0
a12,b9,*,*,*,2362.0,971.0
a13,b0,*,*,*,82.0,29.0
a13,b9,*,*,*,213.0,99.0
a14,b0,*,*,*,116.0,58.0
a14,b17,*,*,*,43.0,23.0
a14,b18,*,*,*,58.0,26.0
a14,b3,*,*,*,1.0,2.0
a14,b9,*,*,*,298.0,122.0
a15,b0,*,*,*,609.0,282.0
a15,b11,*,*,*,62.0,19.0
a15,b14,*,*,*,84.0,36.0
a15,b15,*,*,*,11.0,4.0
a15,b16,*,*,*,48.0,21.0
a15,b17,*,*,*,251.0,109.0
a15,b20,*,*,*,31.0,17.0
a15,b27,*,*,*,20.0,16.0
a15,b28,*,*,*,24.0,12.0
a15,b3,*,*,*,97.0,29.0
a15,b4,*,*,*,28.0,8.0
a15,b6,*,*,*,30.0,18.0
a15,b8,*,*,*,153.0,63.0
a15,b9,*,*,*,962.0,436.0
a16,b0,*,*,*,812.0,364.0
a16,b1,*,*,*,12.0,9.0
a16,b10,*,*,*,46.0,20.0
a16,b11,*,*,*,196.0,98.0
a16,b12,*,*,*,23.0,10.0
a16,b13,*,*,*,96.0,33.0
a16,b14,*,*,*,366.0,147.0
a16,b15,*,*,*,281.0,133.0
a16,b16,*,*,*,470.0,214.0
a16,b17,*,*,*,431.0,154.0
a16,b18,*,*,*,20.0,7.0
a16,b2,*,*,*,7.0,2.0
a16,b20,*,*,*,107.0,43.0
a16,b21,*,*,*,44.0,19.0
a16,b22,*,*,*,19.0,17.0
a16,b23,*,*,*,48.0,18.0
a16,b24,*,*,*,29.0,13.0
a16,b25,*,*,*,5.0,1.0
a16,b27,*,*,*,46.0,26.0
a16,b28,*,*,*,126.0,48.0
a16,b3,*,*,*,275.0,127.0
a16,b4,*,*,*,147.0,63.0
a16,b5,*,*,*,2.0,1.0
a16,b6,*,*,*,96.0,48.0
a16,b8,*,*,*,611.0,256.0
a16,b9,*,*,*,1258.0,530.0
a17,b0,*,*,*,248.0,97.0
a17,b12,*,*,*,3.0,3.0
a17,b15,*,*,*,45.0,18.0
a17,b17,*,*,*,178.0,71.0
a17,b18,*,*,*,274.0,113.0
a17,b3,*,*,*,2.0,1.0
a17,b9,*,*,*,605.0,280.0
a18,b0,*,*,*,69.0,33.0
a18,b9,*,*,*,220.0,95.0
a19,b0,*,*,*,2.0,1.0
a19,b17,*,*,*,2.0,1.0
a19,b3,*,*,*,3.0,0.0
a19,b9,*,*,*,6.0,3.0
a2,b0,*,*,*,3.0,0.0
a2,b18,*,*,*,2.0,1.0
a2,b3,*,*,*,1.0,2.0
a2,b9,*,*,*,3.0,0.0
a20,b0,*,*,*,383.0,163.0
a20,b1,*,*,*,8.0,1.0
