DOMAIN,province,user_type,os,cdn_server,normal,abnormal
a0,b0,c0,*,*,177.0,72.0
a0,b0,c1,*,*,200.0,76.0
a0,b0,c4,*,*,84.0,39.0
a0,b0,c5,*,*,136.0,56.0
a0,b1,c5,*,*,43.0,23.0
a0,b12,c5,*,*,11.0,13.0
a0,b14,c3,*,*,208.0,86.0
a0,b14,c4,*,*,5.0,1.0
a0,b16,c5,*,*,1.0,2.0
a0,b17,c0,*,*,91.0,44.0
a0,b17,c1,*,*,224.0,82.0
a0,b17,c3,*,*,204.0,75.0
a0,b17,c5,*,*,95.0,43.0
a0,b18,c0,*,*,104.0,49.0
a0,b18,c1,*,*,258.0,90.0
a0,b18,c2,*,*,16.0,5.0
a0,b18,c3,*,*,172.0,86.0
a0,b18,c4,*,*,105.0,45.0
a0,b3,c5,*,*,26.0,16.0
a0,b6,c4,*,*,60.0,42.0
a0,b9,c0,*,*,191.0,79.0
a0,b9,c1,*,*,269.0,103.0
a0,b9,c2,*,*,241.0,125.0
a0,b9,c3,*,*,237.0,84.0
a0,b9,c4,*,*,198.0,87.0
a0,b9,c5,*,*,231.0,96.0
a1,b0,c1,*,*,14.0,13.0
a1,b17,c1,*,*,20.0,7.0
a1,b18,c1,*,*,29.0,13.0
a1,b18,c3,*,*,16.0,11.0
a1,b18,c4,*,*,3.0,0.0
a1,b3,c5,*,*,2.0,1.0
a1,b9,c1,*,*,60.0,21.0
a1,b9,c2,*,*,53.0,22.0
a1,b9,c3,*,*,19.0,8.0
a1,b9,c5,*,*,26.0,10.0
a10,b0,c0,*,*,63.0,24.0
a10,b9,c0,*,*,74.0,34.0
a10,b9,c1,*,*,57.0,21.0
a10,b9,c2,*,*,78.0,30.0
a10,b9,c3,*,*,41.0,13.0
a10,b9,c4,*,*,29.0,16.0
a11,b0,c0,*,*,56.0,22.0
a11,b0,c1,*,*,23.0,4.0
a11,b0,c5,*,*,40.0,14.0
a11,b14,c3,*,*,19.0,8.0
a11,b9,c0,*,*,40.0,20.0
a11,b9,c1,*,*,73.0,35.0
a11,b9,c2,*,*,45.0,12.0
a11,b9,c3,*,*,67.0,26.0
a11,b9,c4,*,*,31.0,17.0
a11,b9,c5,*,*,58.0,23.0
a12,b0,c0,*,*,371.0,181.0
a12,b0,c1,*,*,379.0,167.0
a12,b0,c2,*,*,78.0,42.0
a12,b0,c3,*,*,81.0,30.0
a12,b0,c4,*,*,332.0,115.0
a12,b0,c5,*,*,265.0,113.0
a12,b1,c0,*,*,11.0,1.0
a12,b1,c5,*,*,4.0,2.0
a12,b10,c3,*,*,8.0,1.0
a12,b11,c0,*,*,3.0,0.0
a12,b11,c1,*,*,12.0,9.0
a12,b11,c5,*,*,24.0,12.0
a12,b12,c4,*,*,44.0,19.0
a12,b12,c5,*,*,87.0,39.0
a12,b13,c0,*,*,29.0,10.0
a12,b13,c1,*,*,76.0,26.0
a12,b13,c3,*,*,17.0,4.0
a12,b14,c0,*,*,21.0,9.0
a12,b14,c1,*,*,3.0,0.0
a12,b14,c3,*,*,92.0,37.0
a12,b14,c4,*,*,49.0,23.0
a12,b15,c5,*,*,72.0,30.0
a12,b16,c0,*,*,39.0,18.0
a12,b16,c1,*,*,16.0,5.0
a12,b17,c0,*,*,19.0,5.0
a12,b17,c1,*,*,4.0,5.0
a12,b17,c4,*,*,15.0,12.0
a12,b17,c5,*,*,77.0,25.0
a12,b18,c0,*,*,10.0,2.0
a12,b18,c3,*,*,4.0,2.0
a12,b18,c4,*,*,5.0,4.0
a12,b2,c1,*,*,13.0,5.0
a12,b2,c3,*,*,9.0,0.0
a12,b2,c5,*,*,74.0,31.0
a12,b20,c0,*,*,3.0,0.0
a12,b20,c1,*,*,93.0,36.0
a12,b20,c4,*,*,23.0,10.0
a12,b21,c1,*,*,2.0,1.0
a12,b21,c3,*,*,20.0,10.0
a12,b22,c0,*,*,2.0,1.0
a12,b23,c4,*,*,40.0,20.0
a12,b24,c5,*,*,70.0,32.0
a12,b25,c0,*,*,65.0,37.0
a12,b25,c1,*,*,86.0,43.0
a12,b25,c2,*,*,40.0,17.0
a12,b25,c3,*,*,75.0,27.0
a12,b25,c4,*,*,66.0,36.0
a12,b25,c5,*,*,76.0,29.0
a12,b27,c0,*,*,61.0,41.0
a12,b27,c1,*,*,88.0,26.0
a12,b27,c2,*,*,43.0,20.0
a12,b27,c3,*,*,78.0,24.0
a12,b3,c0,*,*,94.0,41.0
a12,b3,c3,*,*,83.0,22.0
a12,b3,c4,*,*,20.0,10.0
a12,b3,c5,*,*,131.0,76.0
a12,b4,c0,*,*,68.0,34.0
a12,b4,c1,*,*,73.0,38.0
a12,b4,c2,*,*,21.0,12.0
a12,b4,c3,*,*,70.0,32.0
a12,b4,c5,*,*,2.0,1.0
a12,b5,c1,*,*,1.0,2.0
a12,b5,c3,*,*,59.0,37.0
a12,b5,c4,*,*,45.0,12.0
a12,b5,c5,*,*,68.0,28.0
a12,b6,c0,*,*,4.0,2.0
a12,b6,c1,*,*,62.0,22.0
a12,b6,c3,*,*,12.0,6.0
a12,b6,c4,*,*,35.0,19.0
a12,b6,c5,*,*,5.0,1.0
a12,b8,c0,*,*,11.0,13.0
a12,b8,c1,*,*,7.0,2.0
a12,b8,c3,*,*,5.0,1.0
a12,b8,c4,*,*,23.0,13.0
a12,b8,c5,*,*,17.0,10.0
a12,b9,c0,*,*,397.0,155.0
a12,b9,c1,*,*,463.0,197.0
a12,b9,c2,*,*,449.0,172.0
a12,b9,c3,*,*,437.0,190.0
a12,b9,c4,*,*,337.0,143.0
a12,b9,c5,*,*,279.0,114.0
a13,b0,c0,*,*,59.0,19.0
a13,b0,c1,*,*,4.0,2.0
a13,b0,c5,*,*,19.0,8.0
a13,b9,c0,*,*,50.0,31.0
a13,b9,c1,*,*,58.0,23.0
a13,b9,c2,*,*,28.0,17.0
a13,b9,c3,*,*,41.0,13.0
a13,b9,c4,*,*,36.0,15.0
a14,b0,c0,*,*,61.0,20.0
a14,b0,c1,*,*,14.0,10.0
a14,b0,c5,*,*,41.0,28.0
a14,b17,c0,*,*,11.0,10.0
a14,b17,c1,*,*,22.0,8.0
a14,b17,c5,*,*,10.0,5.0
a14,b18,c0,*,*,43.0,14.0
a14,b18,c1,*,*,15.0,12.0
a14,b3,c5,*,*,1.0,2.0
a14,b9,c0,*,*,72.0,21.0
a14,b9,c1,*,*,63.0,24.0
a14,b9,c2,*,*,46.0,29.0
a14,b9,c3,*,*,57.0,27.0
a14,b9,c4,*,*,21.0,9.0
a14,b9,c5,*,*,39.0,12.0
a15,b0,c0,*,*,142.0,68.0
a15,b0,c1,*,*,114.0,66.0
a15,b0,c2,*,*,62.0,31.0
a15,b0,c3,*,*,45.0,27.0
a15,b0,c4,*,*,136.0,44.0
a15,b0,c5,*,*,110.0,46.0
a15,b11,c1,*,*,62.0,19.0
a15,b14,c1,*,*,9.0,3.0
a15,b14,c3,*,*,45.0,21.0
a15,b14,c4,*,*,30.0,12.0
a15,b15,c1,*,*,11.0,4.0
a15,b16,c0,*,*,23.0,13.0
a15,b16,c1,*,*,25.0,8.0
a15,b17,c0,*,*,26.0,10.0
a15,b17,c1,*,*,113.0,52.0
a15,b17,c3,*,*,112.0,47.0
a15,b20,c1,*,*,31.0,17.0
a15,b27,c0,*,*,20.0,16.0
a15,b28,c5,*,*,24.0,12.0
a15,b3,c0,*,*,30.0,6.0
a15,b3,c3,*,*,2.0,1.0
a15,b3,c5,*,*,65.0,22.0
a15,b4,c3,*,*,28.0,8.0
a15,b6,c4,*,*,30.0,18.0
a15,b8,c0,*,*,31.0,5.0
