DOMAIN,province,user_type,os,cdn_server,normal,abnormal
a0,b0,*,*,*,672.0,168.0
a0,b1,*,*,*,55.0,11.0
a0,b12,*,*,*,18.0,6.0
a0,b14,*,*,*,232.0,68.0
a0,b16,*,*,*,3.0,0.0
a0,b17,*,*,*,696.0,162.0
a0,b18,*,*,*,731.0,199.0
a0,b3,*,*,*,35.0,7.0
a0,b6,*,*,*,83.0,19.0
a0,b9,*,*,*,1539.0,402.0
a1,b0,*,*,*,19.0,8.0
a1,b17,*,*,*,21.0,6.0
a1,b18,*,*,*,58.0,14.0
a1,b3,*,*,*,2.0,1.0
a1,b9,*,*,*,165.0,54.0
a10,b0,*,*,*,69.0,18.0
a10,b9,*,*,*,319.0,74.0
a11,b0,*,*,*,127.0,32.0
a11,b14,*,*,*,17.0,10.0
a11,b9,*,*,*,356.0,91.0
a12,b0,*,*,*,1697.0,457.0
a12,b1,*,*,*,15.0,3.0
a12,b10,*,*,*,5.0,4.0
a12,b11,*,*,*,45.0,15.0
a12,b12,*,*,*,155.0,34.0
a12,b13,*,*,*,130.0,32.0
a12,b14,*,*,*,185.0,49.0
a12,b15,*,*,*,83.0,19.0
a12,b16,*,*,*,64.0,14.0
a12,b17,*,*,*,131.0,31.0
a12,b18,*,*,*,20.0,7.0
a12,b2,*,*,*,106.0,26.0
a12,b20,*,*,*,128.0,37.0
a12,b21,*,*,*,26.0,7.0
a12,b22,*,*,*,2.0,1.0
a12,b23,*,*,*,42.0,18.0
a12,b24,*,*,*,86.0,16.0
a12,b25,*,*,*,480.0,117.0
a12,b27,*,*,*,311.0,70.0
a12,b3,*,*,*,373.0,104.0
a12,b4,*,*,*,288.0,63.0
a12,b5,*,*,*,213.0,39.0
a12,b6,*,*,*,135.0,33.0
a12,b8,*,*,*,89.0,13.0
a12,b9,*,*,*,2663.0,670.0
a13,b0,*,*,*,91.0,20.0
a13,b9,*,*,*,245.0,67.0
a14,b0,*,*,*,140.0,34.0
a14,b17,*,*,*,58.0,8.0
a14,b18,*,*,*,64.0,20.0
a14,b3,*,*,*,3.0,0.0
