DOMAIN,province,user_type,os,cdn_server,normal,abnormal
a0,*,*,*,*,4055,1051
a1,*,*,*,*,283,65
a10,*,*,*,*,386,94
a11,*,*,*,*,509,124
a12,*,*,*,*,7482,1869
a13,*,*,*,*,202,221
a14,*,*,*,*,599,148
a15,*,*,*,*,2795,685
a16,*,*,*,*,6332,1642
a17,*,*,*,*,1552,386
a18,*,*,*,*,337,80
a19,*,*,*,*,13,5
a2,*,*,*,*,9,3
a20,*,*,*,*,1885,506
a21,*,*,*,*,25801,6482
a22,*,*,*,*,613,152
a23,*,*,*,*,100,32
a24,*,*,*,*,349,83
a25,*,*,*,*,817,209
a26,*,*,*,*,5,1
a27,*,*,*,*,733,188
a28,*,*,*,*,379,74
a29,*,*,*,*,605,148
a3,*,*,*,*,3927,1050
a30,*,*,*,*,414,105
a31,*,*,*,*,432,114
a32,*,*,*,*,494,145
a33,*,*,*,*,442,101
a34,*,*,*,*,469,119
a35,*,*,*,*,424,110
a36,*,*,*,*,432,126
a37,*,*,*,*,253,62
a38,*,*,*,*,516,120
a39,*,*,*,*,421,95
a4,*,*,*,*,3815,1048
a40,*,*,*,*,569,142
a41,*,*,*,*,678,156
a42,*,*,*,*,442,110
a43,*,*,*,*,553,134
a44,*,*,*,*,603,165
a45,*,*,*,*,24,12
a46,*,*,*,*,317,94
a47,*,*,*,*,471,141
a5,*,*,*,*,1008,228
a6,*,*,*,*,649,188
a7,*,*,*,*,345,78
a8,*,*,*,*,1908,474
a9,*,*,*,*,506,124
*,b0,*,*,*,15202,3895
*,b1,*,*,*,1192,338
*,b10,*,*,*,240,66
*,b11,*,*,*,734,187
*,b12,*,*,*,1350,312
*,b13,*,*,*,265,68
*,b14,*,*,*,3102,755
*,b15,*,*,*,733,185
*,b16,*,*,*,1302,339
*,b17,*,*,*,3701,958
*,b18,*,*,*,6577,1703
*,b19,*,*,*,470,124
*,b2,*,*,*,242,88
*,b20,*,*,*,683,175
*,b21,*,*,*,274,56
*,b22,*,*,*,239,52
*,b23,*,*,*,1073,268
*,b24,*,*,*,423,117
*,b25,*,*,*,1941,531
*,b26,*,*,*,62,22
*,b27,*,*,*,461,103
*,b28,*,*,*,159,57
*,b3,*,*,*,1483,374
*,b4,*,*,*,795,177
*,b5,*,*,*,574,140
*,b6,*,*,*,978,216
*,b7,*,*,*,7,2
*,b8,*,*,*,1522,401
*,b9,*,*,*,30169,7780
*,*,c0,*,*,16999,4279
*,*,c1,*,*,16915,4297
*,*,c2,*,*,7505,1915
*,*,c3,*,*,12293,3216
*,*,c4,*,*,9732,2488
*,*,c5,*,*,12509,3294
*,*,*,d0,*,19008,4998
*,*,*,d1,*,17688,4605
*,*,*,d2,*,11122,2834
*,*,*,d3,*,17486,4378
*,*,*,d4,*,10649,2674
*,*,*,*,e0,411,105
*,*,*,*,e1,423,111
*,*,*,*,e10,421,110
*,*,*,*,e100,119,19
*,*,*,*,e101,205,44
*,*,*,*,e102,199,44
*,*,*,*,e103,189,60
*,*,*,*,e104,232,44
*,*,*,*,e105,196,32
*,*,*,*,e106,192,57
*,*,*,*,e107,210,60
*,*,*,*,e108,176,46
*,*,*,*,e109,198,42
*,*,*,*,e11,443,118
*,*,*,*,e110,196,41
*,*,*,*,e111,208,47
*,*,*,*,e112,167,67
*,*,*,*,e113,191,52
*,*,*,*,e114,195,66
*,*,*,*,e115,204,54
*,*,*,*,e116,200,52
*,*,*,*,e117,218,40
*,*,*,*,e118,205,44
*,*,*,*,e119,198,36
*,*,*,*,e12,415,119
*,*,*,*,e120,6,2
*,*,*,*,e121,6,2
*,*,*,*,e122,7,1
*,*,*,*,e123,7,1
*,*,*,*,e124,5,3
*,*,*,*,e125,6,2
*,*,*,*,e126,210,57
*,*,*,*,e127,195,51
*,*,*,*,e128,403,113
*,*,*,*,e129,414,123
*,*,*,*,e13,409,119
*,*,*,*,e130,447,123
*,*,*,*,e131,432,105
*,*,*,*,e132,440,119
*,*,*,*,e133,410,101
*,*,*,*,e134,412,126
*,*,*,*,e135,446,124
