DOMAIN,province,user_type,os,cdn_server,normal,abnormal
a0,b0,*,*,*,527.0,313.0
a0,b1,*,*,*,40.0,26.0
a0,b12,*,*,*,15.0,9.0
a0,b14,*,*,*,179.0,121.0
a0,b16,*,*,*,2.0,1.0
a0,b17,*,*,*,480.0,378.0
a0,b18,*,*,*,549.0,381.0
a0,b3,*,*,*,24.0,18.0
a0,b6,*,*,*,56.0,46.0
a0,b9,*,*,*,1143.0,798.0
a1,b0,*,*,*,19.0,8.0
a1,b17,*,*,*,12.0,15.0
a1,b18,*,*,*,45.0,27.0
a1,b3,*,*,*,3.0,0.0
a1,b9,*,*,*,132.0,87.0
a10,b0,*,*,*,49.0,38.0
a10,b9,*,*,*,227.0,166.0
a11,b0,*,*,*,93.0,66.0
a11,b14,*,*,*,18.0,9.0
a11,b9,*,*,*,264.0,183.0
a12,b0,*,*,*,1285.0,869.0
a12,b1,*,*,*,10.0,8.0
a12,b10,*,*,*,4.0,5.0
a12,b11,*,*,*,39.0,21.0
a12,b12,*,*,*,120.0,69.0
a12,b13,*,*,*,86.0,76.0
a12,b14,*,*,*,151.0,83.0
a12,b15,*,*,*,53.0,49.0
a12,b16,*,*,*,42.0,36.0
a12,b17,*,*,*,102.0,60.0
a12,b18,*,*,*,16.0,11.0
a12,b2,*,*,*,81.0,51.0
a12,b20,*,*,*,90.0,75.0
a12,b21,*,*,*,18.0,15.0
a12,b22,*,*,*,2.0,1.0
a12,b23,*,*,*,37.0,23.0
a12,b24,*,*,*,56.0,46.0
a12,b25,*,*,*,366.0,231.0
a12,b27,*,*,*,212.0,169.0
a12,b3,*,*,*,300.0,177.0
a12,b4,*,*,*,211.0,140.0
a12,b5,*,*,*,151.0,101.0
a12,b6,*,*,*,101.0,67.0
a12,b8,*,*,*,59.0,43.0
a12,b9,*,*,*,2002.0,1331.0
a13,b0,*,*,*,69.0,42.0
a13,b9,*,*,*,177.0,135.0
a14,b0,*,*,*,106.0,68.0
a14,b17,*,*,*,40.0,26.0
a14,b18,*,*,*,57.0,27.0
a14,b3,*,*,*,1.0,2.0
a14,b9,*,*,*,263.0,157.0
a15,b0,*,*,*,538.0,353.0
a15,b11,*,*,*,49.0,32.0
a15,b14,*,*,*,79.0,41.0
a15,b15,*,*,*,10.0,5.0
a15,b16,*,*,*,38.0,31.0
a15,b17,*,*,*,224.0,136.0
a15,b20,*,*,*,33.0,15.0
a15,b27,*,*,*,29.0,7.0
a15,b28,*,*,*,14.0,22.0
a15,b3,*,*,*,82.0,44.0
a15,b4,*,*,*,23.0,13.0
a15,b6,*,*,*,19.0,29.0
a15,b8,*,*,*,127.0,89.0
a15,b9,*,*,*,823.0,575.0
a16,b0,*,*,*,703.0,473.0
a16,b1,*,*,*,16.0,5.0
