DOMAIN,province,user_type,os,cdn_server,normal,abnormal
a0,*,*,*,*,3015,2091
a1,*,*,*,*,211,137
a10,*,*,*,*,276,204
a11,*,*,*,*,375,258
a12,*,*,*,*,5594,3757
a13,*,*,*,*,246,177
a14,*,*,*,*,467,280
a15,*,*,*,*,2088,1392
a16,*,*,*,*,4774,3200
a17,*,*,*,*,1172,766
a18,*,*,*,*,249,168
a19,*,*,*,*,9,9
a2,*,*,*,*,7,5
a20,*,*,*,*,1460,931
a21,*,*,*,*,19365,12918
a22,*,*,*,*,465,300
a23,*,*,*,*,87,45
a24,*,*,*,*,253,179
a25,*,*,*,*,619,407
a26,*,*,*,*,3,3
a27,*,*,*,*,549,372
a28,*,*,*,*,265,188
a29,*,*,*,*,464,289
a3,*,*,*,*,2974,2003
a30,*,*,*,*,308,211
a31,*,*,*,*,303,243
a32,*,*,*,*,376,263
a33,*,*,*,*,316,227
a34,*,*,*,*,385,203
a35,*,*,*,*,333,201
a36,*,*,*,*,352,206
a37,*,*,*,*,197,118
a38,*,*,*,*,382,254
a39,*,*,*,*,310,206
a4,*,*,*,*,2891,1972
a40,*,*,*,*,407,304
a41,*,*,*,*,484,350
a42,*,*,*,*,344,208
a43,*,*,*,*,390,297
a44,*,*,*,*,466,302
a45,*,*,*,*,21,15
a46,*,*,*,*,246,165
a47,*,*,*,*,351,261
a5,*,*,*,*,755,481
a6,*,*,*,*,508,329
a7,*,*,*,*,261,162
a8,*,*,*,*,1385,997
a9,*,*,*,*,375,255
*,b0,*,*,*,11457,7640
*,b1,*,*,*,895,635
*,b10,*,*,*,163,143
*,b11,*,*,*,546,375
*,b12,*,*,*,1033,629
*,b13,*,*,*,187,146
*,b14,*,*,*,2290,1567
*,b15,*,*,*,545,373
*,b16,*,*,*,984,657
*,b17,*,*,*,2773,1886
*,b18,*,*,*,5018,3262
*,b19,*,*,*,336,258
*,b2,*,*,*,206,124
*,b20,*,*,*,497,361
*,b21,*,*,*,190,140
*,b22,*,*,*,176,115
*,b23,*,*,*,791,550
*,b24,*,*,*,305,235
*,b25,*,*,*,1482,990
*,b26,*,*,*,47,37
*,b27,*,*,*,330,234
*,b28,*,*,*,123,93
*,b3,*,*,*,1105,752
*,b4,*,*,*,589,383
*,b5,*,*,*,442,272
*,b6,*,*,*,691,503
*,b7,*,*,*,6,3
*,b8,*,*,*,1182,741
