DOMAIN,province,user_type,os,cdn_server,normal,abnormal
a0,*,*,*,*,4588.0,518.0
a1,*,*,*,*,318.0,30.0
a10,*,*,*,*,423.0,57.0
a11,*,*,*,*,576.0,57.0
a12,*,*,*,*,8394.0,957.0
a13,*,*,*,*,375.0,48.0
a14,*,*,*,*,681.0,66.0
a15,*,*,*,*,3131.0,349.0
a16,*,*,*,*,7143.0,831.0
a17,*,*,*,*,1718.0,220.0
a18,*,*,*,*,364.0,53.0
a19,*,*,*,*,18.0,0.0
a2,*,*,*,*,8.0,4.0
a20,*,*,*,*,2169.0,222.0
a21,*,*,*,*,29050.0,3233.0
a22,*,*,*,*,679.0,86.0
a23,*,*,*,*,116.0,16.0
a24,*,*,*,*,391.0,41.0
a25,*,*,*,*,912.0,114.0
a26,*,*,*,*,4.0,2.0
a27,*,*,*,*,827.0,94.0
a28,*,*,*,*,408.0,45.0
a29,*,*,*,*,690.0,63.0
a3,*,*,*,*,4461.0,516.0
a30,*,*,*,*,472.0,47.0
a31,*,*,*,*,489.0,57.0
a32,*,*,*,*,574.0,65.0
a33,*,*,*,*,493.0,50.0
a34,*,*,*,*,535.0,53.0
a35,*,*,*,*,472.0,62.0
a36,*,*,*,*,504.0,54.0
a37,*,*,*,*,286.0,29.0
a38,*,*,*,*,563.0,73.0
a39,*,*,*,*,426.0,90.0
a4,*,*,*,*,4350.0,513.0
a40,*,*,*,*,645.0,66.0
a41,*,*,*,*,741.0,93.0
a42,*,*,*,*,506.0,46.0
a43,*,*,*,*,623.0,64.0
a44,*,*,*,*,695.0,73.0
a45,*,*,*,*,31.0,5.0
a46,*,*,*,*,361.0,50.0
a47,*,*,*,*,556.0,56.0
a5,*,*,*,*,1100.0,136.0
a6,*,*,*,*,756.0,81.0
a7,*,*,*,*,373.0,50.0
a8,*,*,*,*,2154.0,228.0
a9,*,*,*,*,578.0,52.0
*,b0,*,*,*,17138.0,1959.0
*,b1,*,*,*,1364.0,166.0
*,b10,*,*,*,279.0,27.0
*,b11,*,*,*,819.0,102.0
*,b12,*,*,*,1493.0,169.0
*,b13,*,*,*,292.0,41.0
*,b14,*,*,*,3458.0,399.0
*,b15,*,*,*,821.0,97.0
*,b16,*,*,*,1463.0,178.0
*,b17,*,*,*,4174.0,485.0
*,b18,*,*,*,7436.0,844.0
*,b19,*,*,*,534.0,60.0
*,b2,*,*,*,306.0,24.0
*,b20,*,*,*,781.0,77.0
*,b21,*,*,*,292.0,38.0
*,b22,*,*,*,266.0,25.0
*,b23,*,*,*,1219.0,122.0
*,b24,*,*,*,485.0,55.0
*,b25,*,*,*,2258.0,214.0
*,b26,*,*,*,69.0,15.0
*,b27,*,*,*,503.0,61.0
*,b28,*,*,*,192.0,24.0
*,b3,*,*,*,1668.0,189.0
*,b4,*,*,*,862.0,110.0
*,b5,*,*,*,632.0,82.0
*,b6,*,*,*,1077.0,117.0
*,b7,*,*,*,9.0,0.0
*,b8,*,*,*,1741.0,182.0
*,b9,*,*,*,34096.0,3853.0
*,*,c0,*,*,19145.0,2133.0
*,*,c1,*,*,19058.0,2154.0
*,*,c2,*,*,8475.0,945.0
*,*,c3,*,*,13892.0,1617.0
*,*,c4,*,*,10957.0,1263.0
*,*,c5,*,*,14200.0,1603.0
*,*,*,d0,*,21570.0,2436.0
*,*,*,d1,*,20006.0,2287.0
*,*,*,d2,*,12444.0,1512.0
*,*,*,d3,*,19643.0,2221.0
*,*,*,d4,*,12064.0,1259.0
*,*,*,*,e0,460.0,56.0
*,*,*,*,e1,485.0,49.0
*,*,*,*,e10,468.0,63.0
*,*,*,*,e100,117.0,21.0
*,*,*,*,e101,222.0,27.0
*,*,*,*,e102,208.0,35.0
*,*,*,*,e103,225.0,24.0
*,*,*,*,e104,249.0,27.0
*,*,*,*,e105,211.0,17.0
*,*,*,*,e106,218.0,31.0
*,*,*,*,e107,235.0,35.0
*,*,*,*,e108,206.0,16.0
*,*,*,*,e109,214.0,26.0
*,*,*,*,e11,492.0,69.0
*,*,*,*,e110,207.0,30.0
*,*,*,*,e111,234.0,21.0
*,*,*,*,e112,210.0,24.0
*,*,*,*,e113,213.0,30.0
*,*,*,*,e114,233.0,28.0
*,*,*,*,e115,245.0,13.0
*,*,*,*,e116,226.0,26.0
*,*,*,*,e117,227.0,31.0
*,*,*,*,e118,232.0,17.0
*,*,*,*,e119,210.0,24.0
*,*,*,*,e12,482.0,52.0
*,*,*,*,e120,8.0,0.0
