DOMAIN,province,user_type,os,cdn_server,normal,abnormal
a0,*,*,*,*,4081.0,1025.0
a1,*,*,*,*,279.0,69.0
a10,*,*,*,*,377.0,103.0
a11,*,*,*,*,489.0,144.0
a12,*,*,*,*,7495.0,1856.0
a13,*,*,*,*,333.0,90.0
a14,*,*,*,*,593.0,154.0
a15,*,*,*,*,2750.0,730.0
a16,*,*,*,*,6406.0,1568.0
a17,*,*,*,*,1540.0,398.0
a18,*,*,*,*,334.0,83.0
a19,*,*,*,*,12.0,6.0
a2,*,*,*,*,10.0,2.0
a20,*,*,*,*,1914.0,477.0
a21,*,*,*,*,25786.0,6497.0
a22,*,*,*,*,615.0,150.0
a23,*,*,*,*,113.0,19.0
a24,*,*,*,*,338.0,94.0
a25,*,*,*,*,825.0,201.0
a26,*,*,*,*,6.0,0.0
a27,*,*,*,*,710.0,211.0
a28,*,*,*,*,363.0,90.0
a29,*,*,*,*,587.0,166.0
a3,*,*,*,*,3992.0,985.0
a30,*,*,*,*,423.0,96.0
a31,*,*,*,*,409.0,137.0
a32,*,*,*,*,515.0,124.0
a33,*,*,*,*,429.0,114.0
a34,*,*,*,*,467.0,121.0
a35,*,*,*,*,435.0,99.0
a36,*,*,*,*,439.0,119.0
a37,*,*,*,*,251.0,64.0
a38,*,*,*,*,510.0,126.0
a39,*,*,*,*,417.0,99.0
a4,*,*,*,*,3902.0,961.0
a40,*,*,*,*,567.0,144.0
a41,*,*,*,*,685.0,149.0
a42,*,*,*,*,455.0,97.0
a43,*,*,*,*,564.0,123.0
a44,*,*,*,*,618.0,150.0
a45,*,*,*,*,31.0,5.0
a46,*,*,*,*,339.0,72.0
a47,*,*,*,*,493.0,119.0
a5,*,*,*,*,1010.0,226.0
a6,*,*,*,*,677.0,160.0
a7,*,*,*,*,329.0,94.0
a8,*,*,*,*,1922.0,460.0
a9,*,*,*,*,509.0,121.0
*,b0,*,*,*,15303.0,3794.0
*,b1,*,*,*,1237.0,293.0
*,b10,*,*,*,261.0,45.0
*,b11,*,*,*,754.0,167.0
*,b12,*,*,*,1341.0,321.0
*,b13,*,*,*,280.0,53.0
*,b14,*,*,*,3053.0,804.0
*,b15,*,*,*,725.0,193.0
*,b16,*,*,*,1321.0,320.0
*,b17,*,*,*,3710.0,949.0
*,b18,*,*,*,6586.0,1694.0
*,b19,*,*,*,476.0,118.0
*,b2,*,*,*,263.0,67.0
*,b20,*,*,*,697.0,161.0
*,b21,*,*,*,254.0,76.0
*,b22,*,*,*,240.0,51.0
*,b23,*,*,*,1095.0,246.0
*,b24,*,*,*,441.0,99.0
*,b25,*,*,*,1933.0,539.0
*,b26,*,*,*,72.0,12.0
*,b27,*,*,*,443.0,121.0
*,b28,*,*,*,176.0,40.0
*,b3,*,*,*,1470.0,387.0
*,b4,*,*,*,785.0,187.0
*,b5,*,*,*,569.0,145.0
*,b6,*,*,*,967.0,227.0
*,b7,*,*,*,7.0,2.0
*,b8,*,*,*,1499.0,424.0
*,b9,*,*,*,30386.0,7563.0
*,*,c0,*,*,17083.0,4195.0
*,*,c1,*,*,16987.0,4225.0
*,*,c2,*,*,7502.0,1918.0
*,*,c3,*,*,12410.0,3099.0
*,*,c4,*,*,9764.0,2456.0
*,*,c5,*,*,12598.0,3205.0
*,*,*,d0,*,19247.0,4759.0
*,*,*,d1,*,17797.0,4496.0
*,*,*,d2,*,11226.0,2730.0
*,*,*,d3,*,17498.0,4366.0
*,*,*,d4,*,10576.0,2747.0
*,*,*,*,e0,413.0,103.0
*,*,*,*,e1,422.0,112.0
*,*,*,*,e10,429.0,102.0
*,*,*,*,e100,116.0,22.0
*,*,*,*,e101,205.0,44.0
*,*,*,*,e102,191.0,52.0
*,*,*,*,e103,208.0,41.0
*,*,*,*,e104,222.0,54.0
*,*,*,*,e105,182.0,46.0
*,*,*,*,e106,191.0,58.0
*,*,*,*,e107,211.0,59.0
*,*,*,*,e108,180.0,42.0
*,*,*,*,e109,196.0,44.0
*,*,*,*,e11,445.0,116.0
*,*,*,*,e110,193.0,44.0
*,*,*,*,e111,201.0,54.0
*,*,*,*,e112,172.0,62.0
*,*,*,*,e113,196.0,47.0
*,*,*,*,e114,219.0,42.0
*,*,*,*,e115,215.0,43.0
*,*,*,*,e116,201.0,51.0
*,*,*,*,e117,186.0,72.0
*,*,*,*,e118,192.0,57.0
*,*,*,*,e119,193.0,41.0
*,*,*,*,e12,426.0,108.0
*,*,*,*,e120,6.0,2.0
*,*,*,*,e121,7.0,1.0
*,*,*,*,e122,7.0,1.0
*,*,*,*,e123,4.0,4.0
*,*,*,*,e124,6.0,2.0
*,*,*,*,e125,8.0,0.0
*,*,*,*,e126,209.0,58.0
*,*,*,*,e127,213.0,33.0
*,*,*,*,e128,417.0,99.0
*,*,*,*,e129,429.0,108.0
*,*,*,*,e13,414.0,114.0
*,*,*,*,e130,464.0,106.0
*,*,*,*,e131,420.0,117.0
*,*,*,*,e132,446.0,113.0
*,*,*,*,e133,410.0,101.0
*,*,*,*,e134,413.0,125.0
*,*,*,*,e135,457.0,113.0
*,*,*,*,e136,448.0,105.0
*,*,*,*,e137,424.0,102.0
*,*,*,*,e138,425.0,108.0
*,*,*,*,e139,426.0,93.0
*,*,*,*,e14,413.0,121.0
*,*,*,*,e140,417.0,121.0
*,*,*,*,e141,421.0,114.0
*,*,*,*,e142,398.0,116.0
*,*,*,*,e143,608.0,164.0
*,*,*,*,e144,73.0,14.0
*,*,*,*,e145,69.0,18.0
*,*,*,*,e146,68.0,19.0
*,*,*,*,e147,66.0,12.0
*,*,*,*,e148,55.0,23.0
*,*,*,*,e149,66.0,12.0
*,*,*,*,e15,449.0,109.0
*,*,*,*,e150,66.0,15.0
*,*,*,*,e151,82.0,14.0
*,*,*,*,e152,85.0,11.0
*,*,*,*,e153,135.0,30.0
*,*,*,*,e154,130.0,29.0
*,*,*,*,e155,48.0,15.0
*,*,*,*,e156,88.0,11.0
*,*,*,*,e157,90.0,15.0
*,*,*,*,e158,74.0,10.0
*,*,*,*,e159,55.0,17.0
*,*,*,*,e16,454.0,98.0
*,*,*,*,e160,76.0,17.0
*,*,*,*,e161,71.0,22.0
*,*,*,*,e162,74.0,25.0
*,*,*,*,e163,75.0,18.0
*,*,*,*,e164,73.0,17.0
*,*,*,*,e165,68.0,19.0
*,*,*,*,e166,85.0,14.0
*,*,*,*,e167,96.0,18.0
*,*,*,*,e168,103.0,14.0
*,*,*,*,e169,117.0,30.0
*,*,*,*,e17,455.0,136.0
*,*,*,*,e170,59.0,13.0
*,*,*,*,e171,50.0,10.0
*,*,*,*,e172,112.0,26.0
*,*,*,*,e173,71.0,13.0
*,*,*,*,e174,65.0,19.0
*,*,*,*,e175,58.0,8.0
*,*,*,*,e176,683.0,157.0
*,*,*,*,e177,676.0,170.0
*,*,*,*,e178,116.0,37.0
*,*,*,*,e179,127.0,38.0
*,*,*,*,e18,464.0,109.0
*,*,*,*,e180,137.0,31.0
*,*,*,*,e181,119.0,40.0
*,*,*,*,e182,671.0,157.0
*,*,*,*,e183,674.0,148.0
*,*,*,*,e184,676.0,179.0
*,*,*,*,e185,652.0,164.0
*,*,*,*,e186,633.0,186.0
*,*,*,*,e187,648.0,165.0
*,*,*,*,e188,666.0,183.0
*,*,*,*,e189,672.0,159.0
*,*,*,*,e19,414.0,102.0
*,*,*,*,e190,664.0,179.0
*,*,*,*,e191,656.0,181.0
*,*,*,*,e192,70.0,20.0
*,*,*,*,e193,74.0,19.0
*,*,*,*,e194,77.0,25.0
*,*,*,*,e195,114.0,30.0
*,*,*,*,e196,119.0,19.0
*,*,*,*,e197,106.0,23.0
*,*,*,*,e198,96.0,24.0
*,*,*,*,e199,62.0,22.0
*,*,*,*,e2,397.0,80.0
*,*,*,*,e20,443.0,121.0
*,*,*,*,e200,68.0,13.0
*,*,*,*,e201,61.0,23.0
*,*,*,*,e202,88.0,17.0
*,*,*,*,e203,99.0,21.0
*,*,*,*,e204,81.0,33.0
*,*,*,*,e205,85.0,32.0
*,*,*,*,e21,441.0,132.0
*,*,*,*,e22,433.0,122.0
*,*,*,*,e23,422.0,97.0
*,*,*,*,e24,411.0,138.0
*,*,*,*,e25,399.0,117.0
*,*,*,*,e26,397.0,104.0
*,*,*,*,e27,458.0,103.0
*,*,*,*,e28,433.0,113.0
*,*,*,*,e29,437.0,100.0
*,*,*,*,e3,432.0,99.0
*,*,*,*,e30,407.0,115.0
*,*,*,*,e31,443.0,115.0
*,*,*,*,e32,466.0,113.0
*,*,*,*,e33,382.0,110.0
*,*,*,*,e34,402.0,99.0
*,*,*,*,e35,398.0,109.0
*,*,*,*,e36,418.0,107.0
*,*,*,*,e37,460.0,116.0
*,*,*,*,e38,816.0,210.0
*,*,*,*,e39,852.0,177.0
*,*,*,*,e4,428.0,100.0
*,*,*,*,e40,834.0,225.0
*,*,*,*,e41,818.0,220.0
*,*,*,*,e42,819.0,225.0
*,*,*,*,e43,828.0,201.0
*,*,*,*,e44,750.0,219.0
*,*,*,*,e45,847.0,221.0
*,*,*,*,e46,865.0,206.0
*,*,*,*,e47,430.0,110.0
*,*,*,*,e48,434.0,121.0
*,*,*,*,e49,449.0,97.0
*,*,*,*,e5,416.0,100.0
*,*,*,*,e50,426.0,93.0
*,*,*,*,e51,432.0,105.0
*,*,*,*,e52,475.0,110.0
*,*,*,*,e53,454.0,110.0
*,*,*,*,e54,418.0,95.0
*,*,*,*,e55,453.0,99.0
*,*,*,*,e56,433.0,101.0
*,*,*,*,e57,479.0,112.0
*,*,*,*,e58,439.0,119.0
*,*,*,*,e59,457.0,116.0
*,*,*,*,e6,476.0,118.0
*,*,*,*,e60,466.0,107.0
*,*,*,*,e61,424.0,107.0
*,*,*,*,e62,395.0,97.0
*,*,*,*,e63,813.0,177.0
*,*,*,*,e64,792.0,203.0
*,*,*,*,e65,823.0,200.0
*,*,*,*,e66,791.0,172.0
*,*,*,*,e67,759.0,186.0
*,*,*,*,e68,774.0,195.0
*,*,*,*,e69,812.0,175.0
*,*,*,*,e7,425.0,112.0
*,*,*,*,e70,783.0,180.0
*,*,*,*,e71,783.0,192.0
*,*,*,*,e72,780.0,198.0
*,*,*,*,e73,777.0,186.0
*,*,*,*,e74,775.0,215.0
*,*,*,*,e75,789.0,183.0
*,*,*,*,e76,771.0,195.0
*,*,*,*,e77,750.0,201.0
*,*,*,*,e78,779.0,177.0
*,*,*,*,e79,737.0,205.0
*,*,*,*,e8,440.0,118.0
*,*,*,*,e80,782.0,202.0
*,*,*,*,e81,767.0,196.0
*,*,*,*,e82,799.0,203.0
*,*,*,*,e83,830.0,172.0
*,*,*,*,e84,743.0,193.0
*,*,*,*,e85,769.0,194.0
*,*,*,*,e86,784.0,191.0
*,*,*,*,e87,821.0,208.0
*,*,*,*,e88,207.0,42.0
*,*,*,*,e89,186.0,48.0
*,*,*,*,e9,417.0,105.0
*,*,*,*,e90,216.0,54.0
*,*,*,*,e91,201.0,45.0
*,*,*,*,e92,192.0,48.0
*,*,*,*,e93,198.0,57.0
*,*,*,*,e94,209.0,49.0
*,*,*,*,e95,203.0,49.0
*,*,*,*,e96,209.0,55.0
*,*,*,*,e97,236.0,40.0
*,*,*,*,e98,190.0,50.0
*,*,*,*,e99,216.0,42.0
