DOMAIN,province,user_type,os,cdn_server,normal,abnormal
a0,*,*,*,*,3619.0,1487.0
a1,*,*,*,*,262.0,86.0
a10,*,*,*,*,321.0,159.0
a11,*,*,*,*,438.0,195.0
a12,*,*,*,*,6588.0,2763.0
a13,*,*,*,*,266.0,157.0
a14,*,*,*,*,533.0,214.0
a15,*,*,*,*,2422.0,1058.0
a16,*,*,*,*,5589.0,2385.0
a17,*,*,*,*,1354.0,584.0
a18,*,*,*,*,276.0,141.0
a19,*,*,*,*,15.0,3.0
a2,*,*,*,*,7.0,5.0
a20,*,*,*,*,1702.0,689.0
a21,*,*,*,*,22444.0,9839.0
a22,*,*,*,*,543.0,222.0
a23,*,*,*,*,87.0,45.0
a24,*,*,*,*,289.0,143.0
a25,*,*,*,*,718.0,308.0
a26,*,*,*,*,5.0,1.0
a27,*,*,*,*,648.0,273.0
a28,*,*,*,*,308.0,145.0
a29,*,*,*,*,521.0,232.0
a3,*,*,*,*,3472.0,1505.0
a30,*,*,*,*,354.0,165.0
a31,*,*,*,*,364.0,182.0
a32,*,*,*,*,439.0,200.0
a33,*,*,*,*,386.0,157.0
a34,*,*,*,*,394.0,194.0
a35,*,*,*,*,357.0,177.0
a36,*,*,*,*,381.0,177.0
a37,*,*,*,*,219.0,96.0
a38,*,*,*,*,448.0,188.0
a39,*,*,*,*,355.0,161.0
a4,*,*,*,*,3417.0,1446.0
a40,*,*,*,*,504.0,207.0
a41,*,*,*,*,590.0,244.0
a42,*,*,*,*,392.0,160.0
a43,*,*,*,*,474.0,213.0
a44,*,*,*,*,521.0,247.0
a45,*,*,*,*,24.0,12.0
a46,*,*,*,*,301.0,110.0
a47,*,*,*,*,422.0,190.0
a5,*,*,*,*,877.0,359.0
a6,*,*,*,*,565.0,272.0
a7,*,*,*,*,284.0,139.0
a8,*,*,*,*,1668.0,714.0
a9,*,*,*,*,420.0,210.0
*,b0,*,*,*,13339.0,5758.0
*,b1,*,*,*,1077.0,453.0
*,b10,*,*,*,223.0,83.0
*,b11,*,*,*,637.0,284.0
*,b12,*,*,*,1170.0,492.0
*,b13,*,*,*,245.0,88.0
*,b14,*,*,*,2646.0,1211.0
*,b15,*,*,*,646.0,272.0
