DOMAIN,province,user_type,os,cdn_server,normal,abnormal
a0,*,*,*,*,2522,2584
a1,*,*,*,*,165,183
a10,*,*,*,*,232,248
a11,*,*,*,*,326,307
a12,*,*,*,*,4730,4621
a13,*,*,*,*,236,187
a14,*,*,*,*,368,379
a15,*,*,*,*,1707,1773
a16,*,*,*,*,4069,3905
a17,*,*,*,*,999,939
a18,*,*,*,*,191,226
a19,*,*,*,*,4,14
a2,*,*,*,*,7,5
a20,*,*,*,*,1157,1234
a21,*,*,*,*,15977,16306
a22,*,*,*,*,388,377
a23,*,*,*,*,59,73
a24,*,*,*,*,212,220
a25,*,*,*,*,506,520
a26,*,*,*,*,4,2
a27,*,*,*,*,461,460
a28,*,*,*,*,220,233
a29,*,*,*,*,361,392
a3,*,*,*,*,2500,2477
a30,*,*,*,*,264,255
a31,*,*,*,*,266,280
a32,*,*,*,*,315,324
a33,*,*,*,*,273,270
a34,*,*,*,*,301,287
a35,*,*,*,*,269,265
a36,*,*,*,*,294,264
a37,*,*,*,*,168,147
a38,*,*,*,*,329,307
a39,*,*,*,*,244,272
a4,*,*,*,*,2414,2449
a40,*,*,*,*,347,364
a41,*,*,*,*,447,387
a42,*,*,*,*,286,266
a43,*,*,*,*,354,333
a44,*,*,*,*,357,411
a45,*,*,*,*,20,16
a46,*,*,*,*,203,208
a47,*,*,*,*,302,310
a5,*,*,*,*,625,611
a6,*,*,*,*,397,440
a7,*,*,*,*,213,210
a8,*,*,*,*,1150,1232
a9,*,*,*,*,305,325
*,b0,*,*,*,9539,9558
*,b1,*,*,*,744,786
*,b10,*,*,*,173,133
*,b11,*,*,*,459,462
*,b12,*,*,*,816,846
*,b13,*,*,*,182,151
*,b14,*,*,*,1910,1947
*,b15,*,*,*,440,478
*,b16,*,*,*,838,803
*,b17,*,*,*,2299,2360
*,b18,*,*,*,4062,4218
*,b19,*,*,*,290,304
*,b2,*,*,*,187,143
*,b20,*,*,*,440,418
*,b21,*,*,*,173,157
*,b22,*,*,*,157,134
*,b23,*,*,*,672,669
*,b24,*,*,*,269,271
*,b25,*,*,*,1259,1213
*,b26,*,*,*,41,43
*,b27,*,*,*,288,276
*,b28,*,*,*,106,110
*,b3,*,*,*,928,929
*,b4,*,*,*,507,465
*,b5,*,*,*,357,357
*,b6,*,*,*,632,562
*,b7,*,*,*,5,4
*,b8,*,*,*,978,945
*,b9,*,*,*,18793,19156
*,*,c0,*,*,10553,10725
*,*,c1,*,*,10573,10639
*,*,c2,*,*,4644,4776
*,*,c3,*,*,7677,7832
*,*,c4,*,*,6117,6103
*,*,c5,*,*,7980,7823
*,*,*,d0,*,11964,12042
*,*,*,d1,*,11001,11292
*,*,*,d2,*,6983,6973
*,*,*,d3,*,10950,10914
*,*,*,d4,*,6646,6677
*,*,*,*,e0,258,258
*,*,*,*,e1,248,286
*,*,*,*,e10,270,261
*,*,*,*,e100,71,67
*,*,*,*,e101,126,123
*,*,*,*,e102,123,120
*,*,*,*,e103,130,119
*,*,*,*,e104,145,131
*,*,*,*,e105,119,109
*,*,*,*,e106,134,115
*,*,*,*,e107,132,138
*,*,*,*,e108,109,113
*,*,*,*,e109,119,121
*,*,*,*,e11,262,299
*,*,*,*,e110,130,107
*,*,*,*,e111,125,130
*,*,*,*,e112,123,111
*,*,*,*,e113,123,120
*,*,*,*,e114,119,142
