DOMAIN,province,user_type,os,cdn_server,normal,abnormal
a0,b0,*,*,*,391.0,449.0
a0,b1,*,*,*,35.0,31.0
a0,b12,*,*,*,11.0,13.0
a0,b14,*,*,*,136.0,164.0
a0,b16,*,*,*,1.0,2.0
a0,b17,*,*,*,414.0,444.0
a0,b18,*,*,*,459.0,471.0
a0,b3,*,*,*,24.0,18.0
a0,b6,*,*,*,49.0,53.0
a0,b9,*,*,*,1002.0,939.0
a1,b0,*,*,*,9.0,18.0
a1,b17,*,*,*,19.0,8.0
a1,b18,*,*,*,34.0,38.0
a1,b3,*,*,*,2.0,1.0
a1,b9,*,*,*,101.0,118.0
a10,b0,*,*,*,47.0,40.0
a10,b9,*,*,*,185.0,208.0
a11,b0,*,*,*,88.0,71.0
a11,b14,*,*,*,14.0,13.0
a11,b9,*,*,*,224.0,223.0
a12,b0,*,*,*,1067.0,1087.0
a12,b1,*,*,*,10.0,8.0
a12,b10,*,*,*,6.0,3.0
a12,b11,*,*,*,37.0,23.0
a12,b12,*,*,*,85.0,104.0
a12,b13,*,*,*,88.0,74.0
a12,b14,*,*,*,127.0,107.0
a12,b15,*,*,*,47.0,55.0
a12,b16,*,*,*,44.0,34.0
a12,b17,*,*,*,78.0,84.0
a12,b18,*,*,*,13.0,14.0
a12,b2,*,*,*,77.0,55.0
a12,b20,*,*,*,91.0,74.0
a12,b21,*,*,*,19.0,14.0
a12,b22,*,*,*,0.0,3.0
a12,b23,*,*,*,29.0,31.0
a12,b24,*,*,*,50.0,52.0
a12,b25,*,*,*,303.0,294.0
a12,b27,*,*,*,192.0,189.0
a12,b3,*,*,*,251.0,226.0
a12,b4,*,*,*,182.0,169.0
a12,b5,*,*,*,134.0,118.0
a12,b6,*,*,*,87.0,81.0
a12,b8,*,*,*,50.0,52.0
a12,b9,*,*,*,1663.0,1670.0
a13,b0,*,*,*,61.0,50.0
a13,b9,*,*,*,175.0,137.0
a14,b0,*,*,*,87.0,87.0
a14,b17,*,*,*,34.0,32.0
a14,b18,*,*,*,28.0,56.0
a14,b3,*,*,*,2.0,1.0
a14,b9,*,*,*,217.0,203.0
a15,b0,*,*,*,430.0,461.0
a15,b11,*,*,*,33.0,48.0
a15,b14,*,*,*,50.0,70.0
a15,b15,*,*,*,8.0,7.0
a15,b16,*,*,*,36.0,33.0
a15,b17,*,*,*,168.0,192.0
a15,b20,*,*,*,27.0,21.0
a15,b27,*,*,*,17.0,19.0
a15,b28,*,*,*,18.0,18.0
a15,b3,*,*,*,50.0,76.0
a15,b4,*,*,*,19.0,17.0
a15,b6,*,*,*,20.0,28.0
a15,b8,*,*,*,121.0,95.0
a15,b9,*,*,*,710.0,688.0
a16,b0,*,*,*,587.0,589.0
a16,b1,*,*,*,8.0,13.0
a16,b10,*,*,*,36.0,30.0
a16,b11,*,*,*,148.0,146.0
a16,b12,*,*,*,19.0,14.0
a16,b13,*,*,*,72.0,57.0
a16,b14,*,*,*,275.0,238.0
a16,b15,*,*,*,205.0,209.0
a16,b16,*,*,*,352.0,332.0
a16,b17,*,*,*,290.0,295.0
a16,b18,*,*,*,12.0,15.0
a16,b2,*,*,*,4.0,5.0
a16,b20,*,*,*,81.0,69.0
a16,b21,*,*,*,32.0,31.0
a16,b22,*,*,*,24.0,12.0
a16,b23,*,*,*,31.0,35.0
a16,b24,*,*,*,24.0,18.0
a16,b25,*,*,*,4.0,2.0
a16,b27,*,*,*,37.0,35.0
a16,b28,*,*,*,84.0,90.0
a16,b3,*,*,*,203.0,199.0
a16,b4,*,*,*,120.0,90.0
a16,b5,*,*,*,2.0,1.0
a16,b6,*,*,*,78.0,66.0
a16,b8,*,*,*,438.0,429.0
a16,b9,*,*,*,903.0,885.0
a17,b0,*,*,*,177.0,168.0
a17,b12,*,*,*,3.0,3.0
a17,b15,*,*,*,32.0,31.0
a17,b17,*,*,*,132.0,117.0
a17,b18,*,*,*,226.0,161.0
a17,b3,*,*,*,1.0,2.0
a17,b9,*,*,*,428.0,457.0
a18,b0,*,*,*,55.0,47.0
a18,b9,*,*,*,136.0,179.0
a19,b0,*,*,*,2.0,1.0
a19,b17,*,*,*,1.0,2.0
a19,b3,*,*,*,0.0,3.0
a19,b9,*,*,*,1.0,8.0
a2,b0,*,*,*,1.0,2.0
a2,b18,*,*,*,3.0,0.0
a2,b3,*,*,*,2.0,1.0
a2,b9,*,*,*,1.0,2.0
a20,b0,*,*,*,279.0,267.0
a20,b1,*,*,*,5.0,4.0
a20,b14,*,*,*,10.0,8.0
a20,b18,*,*,*,292.0,320.0
a20,b3,*,*,*,1.0,2.0
a20,b9,*,*,*,570.0,633.0
a21,b0,*,*,*,2588.0,2599.0
a21,b1,*,*,*,675.0,708.0
a21,b10,*,*,*,131.0,100.0
a21,b11,*,*,*,227.0,226.0
a21,b12,*,*,*,698.0,709.0
a21,b13,*,*,*,22.0,20.0
a21,b14,*,*,*,818.0,862.0
a21,b15,*,*,*,148.0,176.0
a21,b16,*,*,*,328.0,335.0
a21,b17,*,*,*,549.0,624.0
a21,b18,*,*,*,2215.0,2336.0
a21,b19,*,*,*,290.0,304.0
a21,b2,*,*,*,106.0,83.0
a21,b20,*,*,*,226.0,230.0
a21,b21,*,*,*,122.0,112.0
a21,b22,*,*,*,133.0,119.0
a21,b23,*,*,*,605.0,595.0
a21,b24,*,*,*,195.0,201.0
a21,b25,*,*,*,952.0,917.0
a21,b26,*,*,*,41.0,43.0
a21,b27,*,*,*,42.0,33.0
a21,b28,*,*,*,4.0,2.0
a21,b3,*,*,*,352.0,374.0
a21,b4,*,*,*,186.0,189.0
a21,b5,*,*,*,221.0,238.0
a21,b6,*,*,*,335.0,271.0
a21,b7,*,*,*,5.0,4.0
a21,b8,*,*,*,364.0,362.0
a21,b9,*,*,*,3399.0,3534.0
a22,b0,*,*,*,62.0,70.0
a22,b17,*,*,*,42.0,30.0
a22,b18,*,*,*,87.0,75.0
a22,b3,*,*,*,0.0,3.0
a22,b9,*,*,*,197.0,199.0
a23,b0,*,*,*,3.0,0.0
a23,b1,*,*,*,5.0,10.0
a23,b17,*,*,*,1.0,2.0
a23,b18,*,*,*,10.0,11.0
a23,b9,*,*,*,40.0,50.0
a24,b0,*,*,*,28.0,26.0
a24,b9,*,*,*,184.0,194.0
a25,b0,*,*,*,84.0,87.0
a25,b17,*,*,*,53.0,49.0
a25,b18,*,*,*,143.0,151.0
a25,b3,*,*,*,3.0,0.0
a25,b9,*,*,*,223.0,233.0
a26,b0,*,*,*,4.0,2.0
a27,b0,*,*,*,148.0,152.0
a27,b14,*,*,*,12.0,12.0
a27,b9,*,*,*,301.0,296.0
a28,b0,*,*,*,78.0,84.0
a28,b9,*,*,*,142.0,149.0
a29,b0,*,*,*,109.0,107.0
a29,b14,*,*,*,11.0,13.0
a29,b9,*,*,*,241.0,272.0
a3,b0,*,*,*,403.0,392.0
a3,b1,*,*,*,6.0,12.0
a3,b11,*,*,*,14.0,19.0
a3,b12,*,*,*,0.0,3.0
a3,b14,*,*,*,147.0,129.0
a3,b16,*,*,*,4.0,2.0
a3,b17,*,*,*,495.0,456.0
a3,b18,*,*,*,515.0,541.0
a3,b20,*,*,*,15.0,24.0
a3,b23,*,*,*,7.0,8.0
a3,b3,*,*,*,29.0,16.0
a3,b8,*,*,*,5.0,7.0
a3,b9,*,*,*,860.0,868.0
a30,b0,*,*,*,73.0,80.0
a30,b9,*,*,*,191.0,175.0
a31,b0,*,*,*,73.0,74.0
a31,b9,*,*,*,193.0,206.0
a32,b0,*,*,*,49.0,62.0
a32,b9,*,*,*,266.0,262.0
a33,b0,*,*,*,70.0,74.0
a33,b9,*,*,*,203.0,196.0
a34,b0,*,*,*,58.0,44.0
a34,b9,*,*,*,243.0,243.0
a35,b0,*,*,*,74.0,67.0
a35,b9,*,*,*,195.0,198.0
a36,b0,*,*,*,47.0,34.0
a36,b6,*,*,*,14.0,13.0
a36,b9,*,*,*,233.0,217.0
a37,b0,*,*,*,46.0,41.0
a37,b9,*,*,*,122.0,106.0
a38,b0,*,*,*,65.0,43.0
a38,b9,*,*,*,264.0,264.0
a39,b0,*,*,*,50.0,55.0
a39,b9,*,*,*,194.0,217.0
a4,b0,*,*,*,782.0,738.0
a4,b14,*,*,*,171.0,164.0
a4,b3,*,*,*,2.0,1.0
a4,b9,*,*,*,1459.0,1546.0
a40,b0,*,*,*,79.0,92.0
a40,b9,*,*,*,268.0,272.0
a41,b0,*,*,*,137.0,109.0
