DOMAIN,province,user_type,os,cdn_server,normal,abnormal
a0,*,*,*,*,3567.0,1539.0
a1,*,*,*,*,237.0,111.0
a10,*,*,*,*,331.0,149.0
a11,*,*,*,*,427.0,206.0
a12,*,*,*,*,6536.0,2815.0
a13,*,*,*,*,280.0,143.0
a14,*,*,*,*,487.0,260.0
a15,*,*,*,*,2372.0,1108.0
a16,*,*,*,*,5543.0,2431.0
a17,*,*,*,*,1365.0,573.0
a18,*,*,*,*,272.0,145.0
a19,*,*,*,*,12.0,6.0
a2,*,*,*,*,6.0,6.0
a20,*,*,*,*,1675.0,716.0
a21,*,*,*,*,22409.0,9874.0
a22,*,*,*,*,537.0,228.0
a23,*,*,*,*,95.0,37.0
a24,*,*,*,*,314.0,118.0
a25,*,*,*,*,713.0,313.0
a26,*,*,*,*,3.0,3.0
a27,*,*,*,*,630.0,291.0
a28,*,*,*,*,334.0,119.0
a29,*,*,*,*,520.0,233.0
a3,*,*,*,*,3446.0,1531.0
a30,*,*,*,*,359.0,160.0
a31,*,*,*,*,387.0,159.0
a32,*,*,*,*,449.0,190.0
a33,*,*,*,*,388.0,155.0
a34,*,*,*,*,405.0,183.0
a35,*,*,*,*,368.0,166.0
a36,*,*,*,*,397.0,161.0
a37,*,*,*,*,216.0,99.0
a38,*,*,*,*,447.0,189.0
a39,*,*,*,*,356.0,160.0
a4,*,*,*,*,3361.0,1502.0
a40,*,*,*,*,492.0,219.0
a41,*,*,*,*,580.0,254.0
a42,*,*,*,*,388.0,164.0
a43,*,*,*,*,484.0,203.0
a44,*,*,*,*,539.0,229.0
a45,*,*,*,*,25.0,11.0
a46,*,*,*,*,298.0,113.0
a47,*,*,*,*,435.0,177.0
a5,*,*,*,*,844.0,392.0
a6,*,*,*,*,595.0,242.0
a7,*,*,*,*,288.0,135.0
a8,*,*,*,*,1648.0,734.0
a9,*,*,*,*,436.0,194.0
*,b0,*,*,*,13291.0,5806.0
*,b1,*,*,*,1084.0,446.0
*,b10,*,*,*,201.0,105.0
*,b11,*,*,*,640.0,281.0
*,b12,*,*,*,1148.0,514.0
*,b13,*,*,*,236.0,97.0
*,b14,*,*,*,2710.0,1147.0
*,b15,*,*,*,632.0,286.0
*,b16,*,*,*,1166.0,475.0
*,b17,*,*,*,3222.0,1437.0
*,b18,*,*,*,5740.0,2540.0
*,b19,*,*,*,407.0,187.0
*,b2,*,*,*,226.0,104.0
*,b20,*,*,*,618.0,240.0
*,b21,*,*,*,230.0,100.0
*,b22,*,*,*,199.0,92.0
*,b23,*,*,*,911.0,430.0
*,b24,*,*,*,363.0,177.0
*,b25,*,*,*,1758.0,714.0
*,b26,*,*,*,56.0,28.0
*,b27,*,*,*,382.0,182.0
*,b28,*,*,*,150.0,66.0
*,b3,*,*,*,1311.0,546.0
*,b4,*,*,*,649.0,323.0
*,b5,*,*,*,490.0,224.0
*,b6,*,*,*,824.0,370.0
*,b7,*,*,*,4.0,5.0
*,b8,*,*,*,1367.0,556.0
*,b9,*,*,*,26281.0,11668.0
*,*,c0,*,*,14758.0,6520.0
*,*,c1,*,*,14746.0,6466.0
*,*,c2,*,*,6464.0,2956.0
*,*,c3,*,*,10849.0,4660.0
*,*,c4,*,*,8496.0,3724.0
*,*,c5,*,*,10983.0,4820.0
*,*,*,d0,*,16639.0,7367.0
*,*,*,d1,*,15437.0,6856.0
*,*,*,d2,*,9745.0,4211.0
*,*,*,d3,*,15255.0,6609.0
*,*,*,d4,*,9220.0,4103.0
*,*,*,*,e0,352.0,164.0
*,*,*,*,e1,364.0,170.0
*,*,*,*,e10,362.0,169.0
*,*,*,*,e100,94.0,44.0
*,*,*,*,e101,170.0,79.0
*,*,*,*,e102,177.0,66.0
*,*,*,*,e103,166.0,83.0
*,*,*,*,e104,175.0,101.0
*,*,*,*,e105,157.0,71.0
*,*,*,*,e106,184.0,65.0
*,*,*,*,e107,177.0,93.0
*,*,*,*,e108,163.0,59.0
*,*,*,*,e109,169.0,71.0
*,*,*,*,e11,398.0,163.0
*,*,*,*,e110,159.0,78.0
*,*,*,*,e111,179.0,76.0
*,*,*,*,e112,150.0,84.0
*,*,*,*,e113,169.0,74.0
*,*,*,*,e114,185.0,76.0
*,*,*,*,e115,190.0,68.0
*,*,*,*,e116,181.0,71.0
*,*,*,*,e117,182.0,76.0
*,*,*,*,e118,173.0,76.0
*,*,*,*,e119,168.0,66.0
*,*,*,*,e12,358.0,176.0
*,*,*,*,e120,6.0,2.0
*,*,*,*,e121,3.0,5.0
*,*,*,*,e122,3.0,5.0
*,*,*,*,e123,4.0,4.0
*,*,*,*,e124,5.0,3.0
*,*,*,*,e125,8.0,0.0
*,*,*,*,e126,191.0,76.0
*,*,*,*,e127,171.0,75.0
*,*,*,*,e128,327.0,189.0
*,*,*,*,e129,390.0,147.0
*,*,*,*,e13,350.0,178.0
*,*,*,*,e130,401.0,169.0
*,*,*,*,e131,401.0,136.0
*,*,*,*,e132,385.0,174.0
*,*,*,*,e133,374.0,137.0
*,*,*,*,e134,371.0,167.0
*,*,*,*,e135,393.0,177.0
*,*,*,*,e136,399.0,154.0
*,*,*,*,e137,371.0,155.0
*,*,*,*,e138,359.0,174.0
*,*,*,*,e139,363.0,156.0
*,*,*,*,e14,372.0,162.0
*,*,*,*,e140,374.0,164.0
*,*,*,*,e141,364.0,171.0
*,*,*,*,e142,348.0,166.0
*,*,*,*,e143,537.0,235.0
*,*,*,*,e144,56.0,31.0
*,*,*,*,e145,63.0,24.0
*,*,*,*,e146,59.0,28.0
*,*,*,*,e147,52.0,26.0
*,*,*,*,e148,56.0,22.0
*,*,*,*,e149,63.0,15.0
*,*,*,*,e15,381.0,177.0
*,*,*,*,e150,55.0,26.0
*,*,*,*,e151,70.0,26.0
*,*,*,*,e152,66.0,30.0
*,*,*,*,e153,109.0,56.0
*,*,*,*,e154,102.0,57.0
*,*,*,*,e155,48.0,15.0
*,*,*,*,e156,61.0,38.0
*,*,*,*,e157,75.0,30.0
*,*,*,*,e158,55.0,29.0
*,*,*,*,e159,48.0,24.0
*,*,*,*,e16,384.0,168.0
*,*,*,*,e160,70.0,23.0
*,*,*,*,e161,60.0,33.0
*,*,*,*,e162,64.0,35.0
*,*,*,*,e163,57.0,36.0
*,*,*,*,e164,60.0,30.0
*,*,*,*,e165,60.0,27.0
*,*,*,*,e166,68.0,31.0
*,*,*,*,e167,79.0,35.0
*,*,*,*,e168,79.0,38.0
*,*,*,*,e169,101.0,46.0
*,*,*,*,e17,406.0,185.0
*,*,*,*,e170,50.0,22.0
*,*,*,*,e171,43.0,17.0
*,*,*,*,e172,95.0,43.0
*,*,*,*,e173,54.0,30.0
*,*,*,*,e174,63.0,21.0
*,*,*,*,e175,45.0,21.0
*,*,*,*,e176,592.0,248.0
*,*,*,*,e177,566.0,280.0
*,*,*,*,e178,95.0,58.0
*,*,*,*,e179,110.0,55.0
*,*,*,*,e18,414.0,159.0
*,*,*,*,e180,112.0,56.0
*,*,*,*,e181,116.0,43.0
*,*,*,*,e182,565.0,263.0
*,*,*,*,e183,571.0,251.0
*,*,*,*,e184,602.0,253.0
*,*,*,*,e185,556.0,260.0
*,*,*,*,e186,575.0,244.0
*,*,*,*,e187,585.0,228.0
*,*,*,*,e188,589.0,260.0
*,*,*,*,e189,562.0,269.0
*,*,*,*,e19,364.0,152.0
*,*,*,*,e190,576.0,267.0
*,*,*,*,e191,590.0,247.0
*,*,*,*,e192,60.0,30.0
*,*,*,*,e193,67.0,26.0
*,*,*,*,e194,64.0,38.0
*,*,*,*,e195,99.0,45.0
*,*,*,*,e196,89.0,49.0
*,*,*,*,e197,86.0,43.0
*,*,*,*,e198,80.0,40.0
*,*,*,*,e199,62.0,22.0
*,*,*,*,e2,328.0,149.0
*,*,*,*,e20,392.0,172.0
*,*,*,*,e200,57.0,24.0
*,*,*,*,e201,64.0,20.0
*,*,*,*,e202,67.0,38.0
*,*,*,*,e203,94.0,26.0
*,*,*,*,e204,86.0,28.0
*,*,*,*,e205,79.0,38.0
*,*,*,*,e21,412.0,161.0
*,*,*,*,e22,383.0,172.0
*,*,*,*,e23,359.0,160.0
*,*,*,*,e24,392.0,157.0
*,*,*,*,e25,352.0,164.0
*,*,*,*,e26,368.0,133.0
*,*,*,*,e27,393.0,168.0
*,*,*,*,e28,380.0,166.0
*,*,*,*,e29,371.0,166.0
*,*,*,*,e3,375.0,156.0
*,*,*,*,e30,358.0,164.0
*,*,*,*,e31,389.0,169.0
*,*,*,*,e32,404.0,175.0
*,*,*,*,e33,353.0,139.0
*,*,*,*,e34,357.0,144.0
*,*,*,*,e35,363.0,144.0
*,*,*,*,e36,354.0,171.0
*,*,*,*,e37,404.0,172.0
*,*,*,*,e38,711.0,315.0
*,*,*,*,e39,732.0,297.0
*,*,*,*,e4,364.0,164.0
*,*,*,*,e40,717.0,342.0
*,*,*,*,e41,714.0,324.0
*,*,*,*,e42,737.0,307.0
*,*,*,*,e43,710.0,319.0
*,*,*,*,e44,691.0,278.0
*,*,*,*,e45,731.0,337.0
*,*,*,*,e46,758.0,313.0
*,*,*,*,e47,365.0,175.0
*,*,*,*,e48,378.0,177.0
*,*,*,*,e49,360.0,186.0
*,*,*,*,e5,354.0,162.0
*,*,*,*,e50,355.0,164.0
*,*,*,*,e51,381.0,156.0
*,*,*,*,e52,407.0,178.0
*,*,*,*,e53,407.0,157.0
*,*,*,*,e54,357.0,156.0
*,*,*,*,e55,358.0,194.0
*,*,*,*,e56,374.0,160.0
*,*,*,*,e57,401.0,190.0
*,*,*,*,e58,378.0,180.0
*,*,*,*,e59,402.0,171.0
