DOMAIN,province,user_type,os,cdn_server,normal,abnormal
a0,*,*,*,*,3022.0,2084.0
a1,*,*,*,*,202.0,146.0
a10,*,*,*,*,268.0,212.0
a11,*,*,*,*,341.0,292.0
a12,*,*,*,*,5374.0,3977.0
a13,*,*,*,*,246.0,177.0
a14,*,*,*,*,429.0,318.0
a15,*,*,*,*,2022.0,1458.0
a16,*,*,*,*,4752.0,3222.0
a17,*,*,*,*,1134.0,804.0
a18,*,*,*,*,249.0,168.0
a19,*,*,*,*,12.0,6.0
a2,*,*,*,*,8.0,4.0
a20,*,*,*,*,1402.0,989.0
a21,*,*,*,*,18930.0,13353.0
a22,*,*,*,*,414.0,351.0
a23,*,*,*,*,70.0,62.0
a24,*,*,*,*,238.0,194.0
a25,*,*,*,*,569.0,457.0
a26,*,*,*,*,2.0,4.0
a27,*,*,*,*,501.0,420.0
a28,*,*,*,*,278.0,175.0
a29,*,*,*,*,450.0,303.0
a3,*,*,*,*,2971.0,2006.0
a30,*,*,*,*,289.0,230.0
a31,*,*,*,*,326.0,220.0
a32,*,*,*,*,374.0,265.0
a33,*,*,*,*,301.0,242.0
a34,*,*,*,*,303.0,285.0
a35,*,*,*,*,316.0,218.0
a36,*,*,*,*,310.0,248.0
a37,*,*,*,*,190.0,125.0
a38,*,*,*,*,327.0,309.0
a39,*,*,*,*,294.0,222.0
a4,*,*,*,*,2806.0,2057.0
a40,*,*,*,*,400.0,311.0
a41,*,*,*,*,476.0,358.0
a42,*,*,*,*,288.0,264.0
a43,*,*,*,*,384.0,303.0
a44,*,*,*,*,442.0,326.0
a45,*,*,*,*,9.0,27.0
a46,*,*,*,*,253.0,158.0
a47,*,*,*,*,356.0,256.0
a5,*,*,*,*,685.0,551.0
a6,*,*,*,*,493.0,344.0
a7,*,*,*,*,237.0,186.0
a8,*,*,*,*,1379.0,1003.0
a9,*,*,*,*,335.0,295.0
*,b0,*,*,*,11386.0,7711.0
*,b1,*,*,*,942.0,588.0
*,b10,*,*,*,197.0,109.0
*,b11,*,*,*,548.0,373.0
*,b12,*,*,*,1009.0,653.0
*,b13,*,*,*,192.0,141.0
*,b14,*,*,*,2338.0,1519.0
*,b15,*,*,*,575.0,343.0
*,b16,*,*,*,970.0,671.0
*,b17,*,*,*,2811.0,1848.0
*,b18,*,*,*,4944.0,3336.0
*,b19,*,*,*,328.0,266.0
*,b2,*,*,*,192.0,138.0
*,b20,*,*,*,529.0,329.0
*,b21,*,*,*,199.0,131.0
*,b22,*,*,*,180.0,111.0
*,b23,*,*,*,825.0,516.0
*,b24,*,*,*,324.0,216.0
*,b25,*,*,*,1368.0,1104.0
*,b26,*,*,*,52.0,32.0
*,b27,*,*,*,332.0,232.0
*,b28,*,*,*,136.0,80.0
*,b3,*,*,*,1156.0,701.0
*,b4,*,*,*,557.0,415.0
*,b5,*,*,*,424.0,290.0
*,b6,*,*,*,717.0,477.0
*,b7,*,*,*,5.0,4.0
*,b8,*,*,*,1133.0,790.0
*,b9,*,*,*,21088.0,16861.0
*,*,c0,*,*,12808.0,8470.0
*,*,c1,*,*,12535.0,8677.0
*,*,c2,*,*,4187.0,5233.0
*,*,c3,*,*,9188.0,6321.0
*,*,c4,*,*,7232.0,4988.0
*,*,c5,*,*,9507.0,6296.0
*,*,*,d0,*,13933.0,10073.0
*,*,*,d1,*,13032.0,9261.0
*,*,*,d2,*,8031.0,5925.0
*,*,*,d3,*,12843.0,9021.0
*,*,*,d4,*,7618.0,5705.0
*,*,*,*,e0,300.0,216.0
*,*,*,*,e1,312.0,222.0
*,*,*,*,e10,325.0,206.0
*,*,*,*,e100,84.0,54.0
*,*,*,*,e101,146.0,103.0
*,*,*,*,e102,140.0,103.0
*,*,*,*,e103,148.0,101.0
*,*,*,*,e104,178.0,98.0
*,*,*,*,e105,124.0,104.0
*,*,*,*,e106,142.0,107.0
*,*,*,*,e107,160.0,110.0
*,*,*,*,e108,114.0,108.0
*,*,*,*,e109,145.0,95.0
*,*,*,*,e11,346.0,215.0
*,*,*,*,e110,116.0,121.0
*,*,*,*,e111,143.0,112.0
*,*,*,*,e112,139.0,95.0
*,*,*,*,e113,140.0,103.0
*,*,*,*,e114,141.0,120.0
*,*,*,*,e115,155.0,103.0
*,*,*,*,e116,138.0,114.0
*,*,*,*,e117,142.0,116.0
*,*,*,*,e118,139.0,110.0
*,*,*,*,e119,149.0,85.0
*,*,*,*,e12,306.0,228.0
*,*,*,*,e120,8.0,0.0
*,*,*,*,e121,6.0,2.0
*,*,*,*,e122,5.0,3.0
*,*,*,*,e123,6.0,2.0
*,*,*,*,e124,5.0,3.0
*,*,*,*,e125,4.0,4.0
*,*,*,*,e126,150.0,117.0
*,*,*,*,e127,121.0,125.0
*,*,*,*,e128,305.0,211.0
*,*,*,*,e129,315.0,222.0
*,*,*,*,e13,312.0,216.0
*,*,*,*,e130,360.0,210.0
*,*,*,*,e131,327.0,210.0
*,*,*,*,e132,331.0,228.0
*,*,*,*,e133,303.0,208.0
*,*,*,*,e134,303.0,235.0
*,*,*,*,e135,336.0,234.0
*,*,*,*,e136,329.0,224.0
*,*,*,*,e137,305.0,221.0
*,*,*,*,e138,302.0,231.0
*,*,*,*,e139,292.0,227.0
*,*,*,*,e14,314.0,220.0
*,*,*,*,e140,323.0,215.0
*,*,*,*,e141,322.0,213.0
*,*,*,*,e142,290.0,224.0
*,*,*,*,e143,456.0,316.0
*,*,*,*,e144,55.0,32.0
*,*,*,*,e145,52.0,35.0
*,*,*,*,e146,52.0,35.0
*,*,*,*,e147,47.0,31.0
*,*,*,*,e148,40.0,38.0
*,*,*,*,e149,44.0,34.0
*,*,*,*,e15,330.0,228.0
*,*,*,*,e150,51.0,30.0
*,*,*,*,e151,48.0,48.0
*,*,*,*,e152,48.0,48.0
*,*,*,*,e153,89.0,76.0
*,*,*,*,e154,92.0,67.0
*,*,*,*,e155,37.0,26.0
*,*,*,*,e156,54.0,45.0
*,*,*,*,e157,56.0,49.0
*,*,*,*,e158,48.0,36.0
*,*,*,*,e159,45.0,27.0
*,*,*,*,e16,340.0,212.0
*,*,*,*,e160,55.0,38.0
*,*,*,*,e161,52.0,41.0
*,*,*,*,e162,49.0,50.0
*,*,*,*,e163,41.0,52.0
*,*,*,*,e164,53.0,37.0
*,*,*,*,e165,52.0,35.0
*,*,*,*,e166,44.0,55.0
*,*,*,*,e167,64.0,50.0
*,*,*,*,e168,59.0,58.0
*,*,*,*,e169,95.0,52.0
*,*,*,*,e17,358.0,233.0
*,*,*,*,e170,37.0,35.0
*,*,*,*,e171,34.0,26.0
*,*,*,*,e172,71.0,67.0
*,*,*,*,e173,44.0,40.0
*,*,*,*,e174,58.0,26.0
*,*,*,*,e175,36.0,30.0
*,*,*,*,e176,490.0,350.0
*,*,*,*,e177,514.0,332.0
*,*,*,*,e178,92.0,61.0
*,*,*,*,e179,93.0,72.0
*,*,*,*,e18,315.0,258.0
*,*,*,*,e180,103.0,65.0
*,*,*,*,e181,92.0,67.0
*,*,*,*,e182,514.0,314.0
*,*,*,*,e183,519.0,303.0
*,*,*,*,e184,521.0,334.0
*,*,*,*,e185,500.0,316.0
*,*,*,*,e186,453.0,366.0
*,*,*,*,e187,488.0,325.0
*,*,*,*,e188,505.0,344.0
*,*,*,*,e189,498.0,333.0
*,*,*,*,e19,300.0,216.0
*,*,*,*,e190,496.0,347.0
*,*,*,*,e191,463.0,374.0
*,*,*,*,e192,51.0,39.0
*,*,*,*,e193,52.0,41.0
*,*,*,*,e194,52.0,50.0
*,*,*,*,e195,84.0,60.0
*,*,*,*,e196,79.0,59.0
*,*,*,*,e197,70.0,59.0
*,*,*,*,e198,69.0,51.0
*,*,*,*,e199,45.0,39.0
*,*,*,*,e2,271.0,206.0
*,*,*,*,e20,341.0,223.0
*,*,*,*,e200,48.0,33.0
*,*,*,*,e201,51.0,33.0
*,*,*,*,e202,57.0,48.0
*,*,*,*,e203,70.0,50.0
*,*,*,*,e204,65.0,49.0
*,*,*,*,e205,65.0,52.0
*,*,*,*,e21,318.0,255.0
*,*,*,*,e22,343.0,212.0
*,*,*,*,e23,312.0,207.0
*,*,*,*,e24,328.0,221.0
*,*,*,*,e25,296.0,220.0
*,*,*,*,e26,305.0,196.0
*,*,*,*,e27,322.0,239.0
*,*,*,*,e28,325.0,221.0
*,*,*,*,e29,335.0,202.0
*,*,*,*,e3,297.0,234.0
*,*,*,*,e30,316.0,206.0
*,*,*,*,e31,325.0,233.0
*,*,*,*,e32,331.0,248.0
*,*,*,*,e33,280.0,212.0
*,*,*,*,e34,290.0,211.0
