DOMAIN,province,user_type,os,cdn_server,normal,abnormal
a0,b0,*,*,*,504.0,336.0
a0,b1,*,*,*,43.0,23.0
a0,b12,*,*,*,12.0,12.0
a0,b14,*,*,*,183.0,117.0
a0,b16,*,*,*,1.0,2.0
a0,b17,*,*,*,536.0,322.0
a0,b18,*,*,*,567.0,363.0
a0,b3,*,*,*,22.0,20.0
a0,b6,*,*,*,58.0,44.0
a0,b9,*,*,*,1096.0,845.0
a1,b0,*,*,*,15.0,12.0
a1,b17,*,*,*,15.0,12.0
a1,b18,*,*,*,46.0,26.0
a1,b3,*,*,*,2.0,1.0
a1,b9,*,*,*,124.0,95.0
a10,b0,*,*,*,56.0,31.0
a10,b9,*,*,*,212.0,181.0
a11,b0,*,*,*,79.0,80.0
a11,b14,*,*,*,16.0,11.0
a11,b9,*,*,*,246.0,201.0
a12,b0,*,*,*,1252.0,902.0
a12,b1,*,*,*,10.0,8.0
a12,b10,*,*,*,6.0,3.0
a12,b11,*,*,*,33.0,27.0
a12,b12,*,*,*,114.0,75.0
a12,b13,*,*,*,96.0,66.0
a12,b14,*,*,*,135.0,99.0
a12,b15,*,*,*,57.0,45.0
a12,b16,*,*,*,44.0,34.0
a12,b17,*,*,*,103.0,59.0
a12,b18,*,*,*,15.0,12.0
a12,b2,*,*,*,71.0,61.0
a12,b20,*,*,*,96.0,69.0
a12,b21,*,*,*,19.0,14.0
a12,b22,*,*,*,2.0,1.0
a12,b23,*,*,*,35.0,25.0
a12,b24,*,*,*,62.0,40.0
a12,b25,*,*,*,362.0,235.0
a12,b27,*,*,*,229.0,152.0
a12,b3,*,*,*,293.0,184.0
a12,b4,*,*,*,203.0,148.0
a12,b5,*,*,*,158.0,94.0
a12,b6,*,*,*,91.0,77.0
a12,b8,*,*,*,55.0,47.0
a12,b9,*,*,*,1833.0,1500.0
a13,b0,*,*,*,61.0,50.0
a13,b9,*,*,*,185.0,127.0
a14,b0,*,*,*,102.0,72.0
a14,b17,*,*,*,35.0,31.0
a14,b18,*,*,*,48.0,36.0
a14,b3,*,*,*,3.0,0.0
a14,b9,*,*,*,241.0,179.0
a15,b0,*,*,*,536.0,355.0
a15,b11,*,*,*,48.0,33.0
a15,b14,*,*,*,74.0,46.0
a15,b15,*,*,*,8.0,7.0
a15,b16,*,*,*,49.0,20.0
a15,b17,*,*,*,217.0,143.0
a15,b20,*,*,*,36.0,12.0
a15,b27,*,*,*,21.0,15.0
a15,b28,*,*,*,25.0,11.0
a15,b3,*,*,*,71.0,55.0
a15,b4,*,*,*,18.0,18.0
a15,b6,*,*,*,31.0,17.0
a15,b8,*,*,*,126.0,90.0
a15,b9,*,*,*,762.0,636.0
a16,b0,*,*,*,729.0,447.0
a16,b1,*,*,*,10.0,11.0
a16,b10,*,*,*,40.0,26.0
a16,b11,*,*,*,176.0,118.0
a16,b12,*,*,*,19.0,14.0
a16,b13,*,*,*,74.0,55.0
a16,b14,*,*,*,301.0,212.0
a16,b15,*,*,*,268.0,146.0
a16,b16,*,*,*,405.0,279.0
a16,b17,*,*,*,363.0,222.0
a16,b18,*,*,*,14.0,13.0
a16,b2,*,*,*,7.0,2.0
a16,b20,*,*,*,96.0,54.0
a16,b21,*,*,*,36.0,27.0
a16,b22,*,*,*,20.0,16.0
a16,b23,*,*,*,48.0,18.0
a16,b24,*,*,*,23.0,19.0
a16,b25,*,*,*,3.0,3.0
a16,b27,*,*,*,38.0,34.0
a16,b28,*,*,*,107.0,67.0
a16,b3,*,*,*,239.0,163.0
a16,b4,*,*,*,119.0,91.0
a16,b5,*,*,*,2.0,1.0
a16,b6,*,*,*,86.0,58.0
a16,b8,*,*,*,516.0,351.0
a16,b9,*,*,*,1013.0,775.0
a17,b0,*,*,*,221.0,124.0
a17,b12,*,*,*,4.0,2.0
a17,b15,*,*,*,32.0,31.0
a17,b17,*,*,*,141.0,108.0
a17,b18,*,*,*,232.0,155.0
a17,b3,*,*,*,1.0,2.0
a17,b9,*,*,*,503.0,382.0
a18,b0,*,*,*,61.0,41.0
a18,b9,*,*,*,188.0,127.0
a19,b0,*,*,*,2.0,1.0
a19,b17,*,*,*,3.0,0.0
a19,b3,*,*,*,3.0,0.0
a19,b9,*,*,*,4.0,5.0
a2,b0,*,*,*,0.0,3.0
a2,b18,*,*,*,2.0,1.0
a2,b3,*,*,*,3.0,0.0
a2,b9,*,*,*,3.0,0.0
a20,b0,*,*,*,338.0,208.0
a20,b1,*,*,*,6.0,3.0
a20,b14,*,*,*,13.0,5.0
a20,b18,*,*,*,365.0,247.0
a20,b3,*,*,*,1.0,2.0
a20,b9,*,*,*,679.0,524.0
a21,b0,*,*,*,3055.0,2132.0
a21,b1,*,*,*,853.0,530.0
a21,b10,*,*,*,151.0,80.0
a21,b11,*,*,*,274.0,179.0
a21,b12,*,*,*,858.0,549.0
a21,b13,*,*,*,22.0,20.0
a21,b14,*,*,*,1026.0,654.0
a21,b15,*,*,*,210.0,114.0
a21,b16,*,*,*,389.0,274.0
a21,b17,*,*,*,694.0,479.0
a21,b18,*,*,*,2688.0,1863.0
a21,b19,*,*,*,328.0,266.0
a21,b2,*,*,*,114.0,75.0
a21,b20,*,*,*,278.0,178.0
a21,b21,*,*,*,144.0,90.0
a21,b22,*,*,*,158.0,94.0
a21,b23,*,*,*,732.0,468.0
a21,b24,*,*,*,239.0,157.0
a21,b25,*,*,*,1003.0,866.0
a21,b26,*,*,*,52.0,32.0
a21,b27,*,*,*,44.0,31.0
a21,b28,*,*,*,4.0,2.0
a21,b3,*,*,*,477.0,249.0
a21,b4,*,*,*,217.0,158.0
a21,b5,*,*,*,264.0,195.0
a21,b6,*,*,*,376.0,230.0
a21,b7,*,*,*,5.0,4.0
a21,b8,*,*,*,430.0,296.0
a21,b9,*,*,*,3845.0,3088.0
a22,b0,*,*,*,68.0,64.0
a22,b17,*,*,*,40.0,32.0
a22,b18,*,*,*,98.0,64.0
a22,b3,*,*,*,3.0,0.0
a22,b9,*,*,*,205.0,191.0
a23,b0,*,*,*,2.0,1.0
a23,b1,*,*,*,7.0,8.0
a23,b17,*,*,*,1.0,2.0
a23,b18,*,*,*,13.0,8.0
a23,b9,*,*,*,47.0,43.0
a24,b0,*,*,*,40.0,14.0
a24,b9,*,*,*,198.0,180.0
a25,b0,*,*,*,98.0,73.0
a25,b17,*,*,*,56.0,46.0
a25,b18,*,*,*,181.0,113.0
a25,b3,*,*,*,2.0,1.0
a25,b9,*,*,*,232.0,224.0
a26,b0,*,*,*,2.0,4.0
a27,b0,*,*,*,166.0,134.0
a27,b14,*,*,*,11.0,13.0
a27,b9,*,*,*,324.0,273.0
a28,b0,*,*,*,105.0,57.0
a28,b9,*,*,*,173.0,118.0
a29,b0,*,*,*,134.0,82.0
a29,b14,*,*,*,15.0,9.0
a29,b9,*,*,*,301.0,212.0
a3,b0,*,*,*,500.0,295.0
a3,b1,*,*,*,13.0,5.0
a3,b11,*,*,*,17.0,16.0
a3,b12,*,*,*,2.0,1.0
a3,b14,*,*,*,171.0,105.0
a3,b16,*,*,*,4.0,2.0
a3,b17,*,*,*,579.0,372.0
a3,b18,*,*,*,641.0,415.0
a3,b20,*,*,*,23.0,16.0
a3,b23,*,*,*,10.0,5.0
a3,b3,*,*,*,29.0,16.0
a3,b8,*,*,*,6.0,6.0
a3,b9,*,*,*,976.0,752.0
a30,b0,*,*,*,91.0,62.0
a30,b9,*,*,*,198.0,168.0
a31,b0,*,*,*,74.0,73.0
a31,b9,*,*,*,252.0,147.0
a32,b0,*,*,*,78.0,33.0
a32,b9,*,*,*,296.0,232.0
a33,b0,*,*,*,97.0,47.0
a33,b9,*,*,*,204.0,195.0
a34,b0,*,*,*,55.0,47.0
a34,b9,*,*,*,248.0,238.0
a35,b0,*,*,*,92.0,49.0
a35,b9,*,*,*,224.0,169.0
a36,b0,*,*,*,46.0,35.0
a36,b6,*,*,*,15.0,12.0
a36,b9,*,*,*,249.0,201.0
a37,b0,*,*,*,60.0,27.0
a37,b9,*,*,*,130.0,98.0
a38,b0,*,*,*,61.0,47.0
a38,b9,*,*,*,266.0,262.0
a39,b0,*,*,*,60.0,45.0
a39,b9,*,*,*,234.0,177.0
a4,b0,*,*,*,902.0,618.0
a4,b14,*,*,*,212.0,123.0
a4,b3,*,*,*,2.0,1.0
a4,b9,*,*,*,1690.0,1315.0
a40,b0,*,*,*,100.0,71.0
a40,b9,*,*,*,300.0,240.0
a41,b0,*,*,*,153.0,93.0
a41,b9,*,*,*,323.0,265.0
a42,b0,*,*,*,73.0,74.0
a42,b9,*,*,*,215.0,190.0
a43,b0,*,*,*,102.0,78.0
a43,b9,*,*,*,282.0,225.0
a44,b0,*,*,*,118.0,68.0
a44,b9,*,*,*,324.0,258.0
a45,b0,*,*,*,1.0,2.0
a45,b9,*,*,*,8.0,25.0
a46,b0,*,*,*,29.0,19.0
a46,b17,*,*,*,28.0,20.0
a46,b18,*,*,*,34.0,20.0
a46,b3,*,*,*,4.0,2.0
a46,b9,*,*,*,158.0,97.0
