DOMAIN,province,user_type,os,cdn_server,normal,abnormal
a0,b0,*,*,*,408.0,432.0
a0,b1,*,*,*,33.0,33.0
a0,b12,*,*,*,10.0,14.0
a0,b14,*,*,*,162.0,138.0
a0,b16,*,*,*,1.0,2.0
a0,b17,*,*,*,446.0,412.0
a0,b18,*,*,*,470.0,460.0
a0,b3,*,*,*,24.0,18.0
a0,b6,*,*,*,53.0,49.0
a0,b9,*,*,*,972.0,969.0
a1,b0,*,*,*,11.0,16.0
a1,b17,*,*,*,10.0,17.0
a1,b18,*,*,*,32.0,40.0
a1,b3,*,*,*,1.0,2.0
a1,b9,*,*,*,94.0,125.0
a10,b0,*,*,*,44.0,43.0
a10,b9,*,*,*,200.0,193.0
a11,b0,*,*,*,78.0,81.0
a11,b14,*,*,*,11.0,16.0
a11,b9,*,*,*,227.0,220.0
a12,b0,*,*,*,1114.0,1040.0
a12,b1,*,*,*,11.0,7.0
a12,b10,*,*,*,5.0,4.0
a12,b11,*,*,*,25.0,35.0
a12,b12,*,*,*,94.0,95.0
a12,b13,*,*,*,77.0,85.0
a12,b14,*,*,*,129.0,105.0
a12,b15,*,*,*,50.0,52.0
a12,b16,*,*,*,43.0,35.0
a12,b17,*,*,*,74.0,88.0
a12,b18,*,*,*,13.0,14.0
a12,b2,*,*,*,59.0,73.0
a12,b20,*,*,*,71.0,94.0
a12,b21,*,*,*,20.0,13.0
a12,b22,*,*,*,3.0,0.0
a12,b23,*,*,*,28.0,32.0
a12,b24,*,*,*,47.0,55.0
a12,b25,*,*,*,300.0,297.0
a12,b27,*,*,*,195.0,186.0
a12,b3,*,*,*,240.0,237.0
a12,b4,*,*,*,194.0,157.0
a12,b5,*,*,*,111.0,141.0
a12,b6,*,*,*,78.0,90.0
a12,b8,*,*,*,53.0,49.0
a12,b9,*,*,*,1669.0,1664.0
a13,b0,*,*,*,54.0,57.0
a13,b9,*,*,*,173.0,139.0
a14,b0,*,*,*,91.0,83.0
a14,b17,*,*,*,27.0,39.0
a14,b18,*,*,*,39.0,45.0
a14,b3,*,*,*,1.0,2.0
a14,b9,*,*,*,202.0,218.0
a15,b0,*,*,*,447.0,444.0
a15,b11,*,*,*,42.0,39.0
a15,b14,*,*,*,53.0,67.0
a15,b15,*,*,*,9.0,6.0
a15,b16,*,*,*,36.0,33.0
a15,b17,*,*,*,181.0,179.0
a15,b20,*,*,*,24.0,24.0
a15,b27,*,*,*,14.0,22.0
a15,b28,*,*,*,20.0,16.0
a15,b3,*,*,*,62.0,64.0
a15,b4,*,*,*,19.0,17.0
a15,b6,*,*,*,31.0,17.0
a15,b8,*,*,*,101.0,115.0
a15,b9,*,*,*,679.0,719.0
a16,b0,*,*,*,599.0,577.0
a16,b1,*,*,*,13.0,8.0
a16,b10,*,*,*,36.0,30.0
a16,b11,*,*,*,150.0,144.0
a16,b12,*,*,*,13.0,20.0
a16,b13,*,*,*,59.0,70.0
a16,b14,*,*,*,279.0,234.0
a16,b15,*,*,*,200.0,214.0
a16,b16,*,*,*,340.0,344.0
a16,b17,*,*,*,295.0,290.0
a16,b18,*,*,*,13.0,14.0
a16,b2,*,*,*,2.0,7.0
a16,b20,*,*,*,81.0,69.0
a16,b21,*,*,*,30.0,33.0
a16,b22,*,*,*,20.0,16.0
a16,b23,*,*,*,31.0,35.0
a16,b24,*,*,*,22.0,20.0
a16,b25,*,*,*,2.0,4.0
a16,b27,*,*,*,43.0,29.0
a16,b28,*,*,*,86.0,88.0
a16,b3,*,*,*,190.0,212.0
a16,b4,*,*,*,114.0,96.0
a16,b5,*,*,*,1.0,2.0
a16,b6,*,*,*,71.0,73.0
a16,b8,*,*,*,421.0,446.0
a16,b9,*,*,*,928.0,860.0
a17,b0,*,*,*,167.0,178.0
a17,b12,*,*,*,2.0,4.0
a17,b15,*,*,*,29.0,34.0
a17,b17,*,*,*,127.0,122.0
a17,b18,*,*,*,202.0,185.0
a17,b3,*,*,*,2.0,1.0
a17,b9,*,*,*,435.0,450.0
a18,b0,*,*,*,50.0,52.0
a18,b9,*,*,*,151.0,164.0
a19,b0,*,*,*,1.0,2.0
a19,b17,*,*,*,2.0,1.0
a19,b3,*,*,*,1.0,2.0
a19,b9,*,*,*,3.0,6.0
a2,b0,*,*,*,2.0,1.0
a2,b18,*,*,*,2.0,1.0
a2,b3,*,*,*,2.0,1.0
a2,b9,*,*,*,1.0,2.0
a20,b0,*,*,*,270.0,276.0
a20,b1,*,*,*,4.0,5.0
a20,b14,*,*,*,10.0,8.0
a20,b18,*,*,*,295.0,317.0
a20,b3,*,*,*,0.0,3.0
a20,b9,*,*,*,572.0,631.0
a21,b0,*,*,*,2586.0,2601.0
a21,b1,*,*,*,690.0,693.0
a21,b10,*,*,*,108.0,123.0
a21,b11,*,*,*,217.0,236.0
a21,b12,*,*,*,695.0,712.0
a21,b13,*,*,*,24.0,18.0
a21,b14,*,*,*,818.0,862.0
a21,b15,*,*,*,169.0,155.0
a21,b16,*,*,*,330.0,333.0
a21,b17,*,*,*,582.0,591.0
a21,b18,*,*,*,2258.0,2293.0
a21,b19,*,*,*,284.0,310.0
a21,b2,*,*,*,85.0,104.0
a21,b20,*,*,*,231.0,225.0
a21,b21,*,*,*,119.0,115.0
a21,b22,*,*,*,117.0,135.0
a21,b23,*,*,*,600.0,600.0
a21,b24,*,*,*,192.0,204.0
a21,b25,*,*,*,976.0,893.0
a21,b26,*,*,*,45.0,39.0
a21,b27,*,*,*,43.0,32.0
a21,b28,*,*,*,3.0,3.0
a21,b3,*,*,*,369.0,357.0
a21,b4,*,*,*,190.0,185.0
a21,b5,*,*,*,244.0,215.0
a21,b6,*,*,*,301.0,305.0
a21,b7,*,*,*,5.0,4.0
a21,b8,*,*,*,342.0,384.0
a21,b9,*,*,*,3410.0,3523.0
a22,b0,*,*,*,74.0,58.0
a22,b17,*,*,*,32.0,40.0
a22,b18,*,*,*,84.0,78.0
a22,b3,*,*,*,2.0,1.0
a22,b9,*,*,*,194.0,202.0
a23,b0,*,*,*,2.0,1.0
a23,b1,*,*,*,7.0,8.0
a23,b17,*,*,*,2.0,1.0
a23,b18,*,*,*,13.0,8.0
a23,b9,*,*,*,48.0,42.0
a24,b0,*,*,*,31.0,23.0
a24,b9,*,*,*,205.0,173.0
a25,b0,*,*,*,87.0,84.0
a25,b17,*,*,*,52.0,50.0
a25,b18,*,*,*,152.0,142.0
a25,b3,*,*,*,2.0,1.0
a25,b9,*,*,*,227.0,229.0
a26,b0,*,*,*,4.0,2.0
a27,b0,*,*,*,162.0,138.0
a27,b14,*,*,*,12.0,12.0
a27,b9,*,*,*,303.0,294.0
a28,b0,*,*,*,89.0,73.0
a28,b9,*,*,*,145.0,146.0
a29,b0,*,*,*,103.0,113.0
a29,b14,*,*,*,10.0,14.0
a29,b9,*,*,*,267.0,246.0
a3,b0,*,*,*,397.0,398.0
a3,b1,*,*,*,8.0,10.0
a3,b11,*,*,*,16.0,17.0
a3,b12,*,*,*,1.0,2.0
a3,b14,*,*,*,142.0,134.0
a3,b16,*,*,*,2.0,4.0
a3,b17,*,*,*,466.0,485.0
a3,b18,*,*,*,533.0,523.0
a3,b20,*,*,*,14.0,25.0
a3,b23,*,*,*,9.0,6.0
a3,b3,*,*,*,27.0,18.0
a3,b8,*,*,*,4.0,8.0
a3,b9,*,*,*,861.0,867.0
a30,b0,*,*,*,72.0,81.0
a30,b9,*,*,*,183.0,183.0
a31,b0,*,*,*,82.0,65.0
a31,b9,*,*,*,199.0,200.0
a32,b0,*,*,*,56.0,55.0
a32,b9,*,*,*,259.0,269.0
a33,b0,*,*,*,74.0,70.0
a33,b9,*,*,*,201.0,198.0
a34,b0,*,*,*,62.0,40.0
a34,b9,*,*,*,245.0,241.0
a35,b0,*,*,*,73.0,68.0
a35,b9,*,*,*,190.0,203.0
a36,b0,*,*,*,47.0,34.0
a36,b6,*,*,*,13.0,14.0
a36,b9,*,*,*,240.0,210.0
a37,b0,*,*,*,42.0,45.0
a37,b9,*,*,*,118.0,110.0
a38,b0,*,*,*,61.0,47.0
a38,b9,*,*,*,255.0,273.0
a39,b0,*,*,*,52.0,53.0
a39,b9,*,*,*,199.0,212.0
a4,b0,*,*,*,765.0,755.0
a4,b14,*,*,*,173.0,162.0
a4,b3,*,*,*,2.0,1.0
a4,b9,*,*,*,1488.0,1517.0
a40,b0,*,*,*,81.0,90.0
a40,b9,*,*,*,274.0,266.0
a41,b0,*,*,*,123.0,123.0
a41,b9,*,*,*,287.0,301.0
a42,b0,*,*,*,73.0,74.0
a42,b9,*,*,*,182.0,223.0
a43,b0,*,*,*,102.0,78.0
a43,b9,*,*,*,242.0,265.0
a44,b0,*,*,*,91.0,95.0
a44,b9,*,*,*,285.0,297.0
a45,b0,*,*,*,2.0,1.0
a45,b9,*,*,*,12.0,21.0
a46,b0,*,*,*,29.0,19.0
